pool,trained_task_count,run_id,architecture,seed,task,task_family,task_status,evaluation_split,examples,supervised_tokens,loss,token_accuracy,sequence_accuracy,majority_baseline_sequence_accuracy,sequence_accuracy_minus_majority
B,4,property-b-transformer-tasks04-seed17,transformer,17,recoils,local,opposite_pool,validation,160,320,4.292083311080932,0.53125,0.0625,0.10625,-0.04375
B,4,property-b-transformer-tasks04-seed17,transformer,17,peaks,local,opposite_pool,validation,160,320,3.4519529819488524,0.54375,0.0875,0.1125,-0.02500000000000001
B,4,property-b-transformer-tasks04-seed17,transformer,17,valleys,local,opposite_pool,validation,160,320,3.403029727935791,0.521875,0.04375,0.1375,-0.09375000000000001
B,4,property-b-transformer-tasks04-seed17,transformer,17,double_ascents,local,opposite_pool,validation,160,320,3.2208449840545654,0.528125,0.05625,0.2,-0.14375000000000002
B,4,property-b-transformer-tasks04-seed17,transformer,17,double_descents,local,same_pool_unseen,validation,160,320,3.601422119140625,0.515625,0.03125,0.23125,-0.2
B,4,property-b-transformer-tasks04-seed17,transformer,17,successions,local,seen,validation,160,320,0.554083776473999,0.775,0.55,0.4,0.15000000000000002
B,4,property-b-transformer-tasks04-seed17,transformer,17,adjacencies,local,same_pool_unseen,validation,160,320,2.425047016143799,0.584375,0.16875,0.325,-0.15625
B,4,property-b-transformer-tasks04-seed17,transformer,17,fixed_points,positional,opposite_pool,validation,160,320,3.538581705093384,0.5375,0.075,0.44375,-0.36874999999999997
B,4,property-b-transformer-tasks04-seed17,transformer,17,anti_fixed_points,positional,opposite_pool,validation,160,320,3.1486010551452637,0.540625,0.08125,0.4375,-0.35625
B,4,property-b-transformer-tasks04-seed17,transformer,17,exceedances,positional,same_pool_unseen,validation,160,320,3.954413557052612,0.55,0.1,0.09375,0.0062500000000000056
B,4,property-b-transformer-tasks04-seed17,transformer,17,deficiencies,positional,same_pool_unseen,validation,160,320,4.380696773529053,0.528125,0.05625,0.1,-0.043750000000000004
B,4,property-b-transformer-tasks04-seed17,transformer,17,left_to_right_maxima,positional,same_pool_unseen,validation,160,320,2.824862575531006,0.55625,0.1125,0.28125,-0.16875
B,4,property-b-transformer-tasks04-seed17,transformer,17,left_to_right_minima,positional,seen,validation,160,320,0.016510595753788947,0.99375,0.9875,0.26875,0.71875
B,4,property-b-transformer-tasks04-seed17,transformer,17,right_to_left_maxima,positional,opposite_pool,validation,160,320,2.5915149211883546,0.596875,0.19375,0.35625,-0.1625
B,4,property-b-transformer-tasks04-seed17,transformer,17,right_to_left_minima,positional,opposite_pool,validation,160,320,3.122184991836548,0.521875,0.04375,0.24375,-0.2
B,4,property-b-transformer-tasks04-seed17,transformer,17,cycle_count,cycle,seen,validation,160,320,0.5546708703041077,0.75,0.5,0.2625,0.2375
B,4,property-b-transformer-tasks04-seed17,transformer,17,two_cycle_count,cycle,same_pool_unseen,validation,160,320,3.7927843570709228,0.525,0.05,0.675,-0.625
B,4,property-b-transformer-tasks04-seed17,transformer,17,three_cycle_count,cycle,opposite_pool,validation,160,320,3.9682861328125,0.515625,0.03125,0.71875,-0.6875
B,4,property-b-transformer-tasks04-seed17,transformer,17,even_cycle_count,cycle,same_pool_unseen,validation,160,320,3.4516547679901124,0.540625,0.08125,0.375,-0.29375
B,4,property-b-transformer-tasks04-seed17,transformer,17,odd_cycle_count,cycle,same_pool_unseen,validation,160,320,2.7511353969573973,0.55625,0.1125,0.325,-0.21250000000000002
B,4,property-b-transformer-tasks04-seed17,transformer,17,longest_cycle,cycle,opposite_pool,validation,160,320,4.596784400939941,0.534375,0.06875,0.0875,-0.01874999999999999
B,4,property-b-transformer-tasks04-seed17,transformer,17,shortest_cycle,cycle,opposite_pool,validation,160,320,3.0841085433959963,0.56875,0.1375,0.6125,-0.47500000000000003
B,4,property-b-transformer-tasks04-seed17,transformer,17,nontrivial_cycle_count,cycle,opposite_pool,validation,160,320,2.9223297595977784,0.53125,0.0625,0.35625,-0.29375
B,4,property-b-transformer-tasks04-seed17,transformer,17,lis_length,global_run,opposite_pool,validation,160,320,3.603403854370117,0.5375,0.075,0.2,-0.125
B,4,property-b-transformer-tasks04-seed17,transformer,17,lds_length,global_run,same_pool_unseen,validation,160,320,3.5277570724487304,0.56875,0.1375,0.175,-0.03749999999999998
B,4,property-b-transformer-tasks04-seed17,transformer,17,longest_increasing_run,global_run,same_pool_unseen,validation,160,320,2.3820322513580323,0.58125,0.1625,0.44375,-0.28125
B,4,property-b-transformer-tasks04-seed17,transformer,17,longest_decreasing_run,global_run,opposite_pool,validation,160,320,2.2137223720550536,0.5875,0.175,0.4375,-0.2625
B,4,property-b-transformer-tasks04-seed17,transformer,17,global_descents,global_run,opposite_pool,validation,160,320,4.09217529296875,0.509375,0.01875,0.8375,-0.81875
B,4,property-b-transformer-tasks04-seed17,transformer,17,components,global_run,same_pool_unseen,validation,160,320,2.8348735332489015,0.553125,0.10625,0.79375,-0.6875
B,4,property-b-transformer-tasks04-seed17,transformer,17,max_displacement,global_run,seen,validation,160,320,0.02485848031938076,0.990625,0.98125,0.075,0.90625
B,4,property-b-transformer-tasks04-seed17,transformer,17,displacement_one_count,global_run,opposite_pool,validation,160,320,2.9545278549194336,0.55,0.1,0.3,-0.19999999999999998
B,8,property-b-transformer-tasks08-seed17,transformer,17,descents,local,same_pool_unseen,validation,160,320,3.478105878829956,0.58125,0.1625,0.09375,0.06875
B,8,property-b-transformer-tasks08-seed17,transformer,17,recoils,local,opposite_pool,validation,160,320,3.695287084579468,0.559375,0.11875,0.10625,0.012499999999999997
B,8,property-b-transformer-tasks08-seed17,transformer,17,peaks,local,opposite_pool,validation,160,320,3.186227893829346,0.559375,0.11875,0.1125,0.006249999999999992
B,8,property-b-transformer-tasks08-seed17,transformer,17,valleys,local,opposite_pool,validation,160,320,3.023185396194458,0.559375,0.11875,0.1375,-0.018750000000000017
B,8,property-b-transformer-tasks08-seed17,transformer,17,double_ascents,local,opposite_pool,validation,160,320,3.021364212036133,0.540625,0.08125,0.2,-0.11875000000000001
B,8,property-b-transformer-tasks08-seed17,transformer,17,double_descents,local,seen,validation,160,320,0.7033675074577331,0.715625,0.43125,0.23125,0.2
B,8,property-b-transformer-tasks08-seed17,transformer,17,successions,local,seen,validation,160,320,0.5668669104576111,0.759375,0.51875,0.4,0.11875000000000002
B,8,property-b-transformer-tasks08-seed17,transformer,17,adjacencies,local,same_pool_unseen,validation,160,320,2.8249332904815674,0.55625,0.1125,0.325,-0.21250000000000002
B,8,property-b-transformer-tasks08-seed17,transformer,17,fixed_points,positional,opposite_pool,validation,160,320,3.088675355911255,0.521875,0.04375,0.44375,-0.39999999999999997
B,8,property-b-transformer-tasks08-seed17,transformer,17,anti_fixed_points,positional,opposite_pool,validation,160,320,3.415940523147583,0.534375,0.06875,0.4375,-0.36875
B,8,property-b-transformer-tasks08-seed17,transformer,17,exceedances,positional,same_pool_unseen,validation,160,320,3.489540719985962,0.5875,0.175,0.09375,0.08124999999999999
B,8,property-b-transformer-tasks08-seed17,transformer,17,deficiencies,positional,seen,validation,160,320,0.021950658038258554,1.0,1.0,0.1,0.9
B,8,property-b-transformer-tasks08-seed17,transformer,17,left_to_right_maxima,positional,same_pool_unseen,validation,160,320,3.055014228820801,0.540625,0.08125,0.28125,-0.2
B,8,property-b-transformer-tasks08-seed17,transformer,17,left_to_right_minima,positional,seen,validation,160,320,0.07786138877272605,0.9625,0.925,0.26875,0.65625
B,8,property-b-transformer-tasks08-seed17,transformer,17,right_to_left_maxima,positional,opposite_pool,validation,160,320,2.37528338432312,0.575,0.15,0.35625,-0.20625000000000002
B,8,property-b-transformer-tasks08-seed17,transformer,17,right_to_left_minima,positional,opposite_pool,validation,160,320,2.5389177322387697,0.578125,0.15625,0.24375,-0.0875
B,8,property-b-transformer-tasks08-seed17,transformer,17,cycle_count,cycle,seen,validation,160,320,0.5796164512634278,0.75,0.5,0.2625,0.2375
B,8,property-b-transformer-tasks08-seed17,transformer,17,two_cycle_count,cycle,same_pool_unseen,validation,160,320,3.4317251682281493,0.54375,0.0875,0.675,-0.5875
B,8,property-b-transformer-tasks08-seed17,transformer,17,three_cycle_count,cycle,opposite_pool,validation,160,320,3.8159533023834227,0.521875,0.04375,0.71875,-0.675
B,8,property-b-transformer-tasks08-seed17,transformer,17,even_cycle_count,cycle,same_pool_unseen,validation,160,320,3.124430799484253,0.55,0.1,0.375,-0.275
B,8,property-b-transformer-tasks08-seed17,transformer,17,odd_cycle_count,cycle,seen,validation,160,320,0.21506291329860688,0.896875,0.79375,0.325,0.46874999999999994
B,8,property-b-transformer-tasks08-seed17,transformer,17,longest_cycle,cycle,opposite_pool,validation,160,320,3.9176005363464355,0.565625,0.13125,0.0875,0.04375000000000001
B,8,property-b-transformer-tasks08-seed17,transformer,17,shortest_cycle,cycle,opposite_pool,validation,160,320,3.246082305908203,0.521875,0.04375,0.6125,-0.5687500000000001
B,8,property-b-transformer-tasks08-seed17,transformer,17,nontrivial_cycle_count,cycle,opposite_pool,validation,160,320,2.3817612171173095,0.56875,0.1375,0.35625,-0.21875
B,8,property-b-transformer-tasks08-seed17,transformer,17,lis_length,global_run,opposite_pool,validation,160,320,3.2970661163330077,0.546875,0.09375,0.2,-0.10625000000000001
B,8,property-b-transformer-tasks08-seed17,transformer,17,lds_length,global_run,seen,validation,160,320,0.4486259698867798,0.815625,0.63125,0.175,0.45625
B,8,property-b-transformer-tasks08-seed17,transformer,17,longest_increasing_run,global_run,same_pool_unseen,validation,160,320,2.6245706558227537,0.571875,0.14375,0.44375,-0.3
B,8,property-b-transformer-tasks08-seed17,transformer,17,longest_decreasing_run,global_run,opposite_pool,validation,160,320,2.2857458114624025,0.58125,0.1625,0.4375,-0.275
B,8,property-b-transformer-tasks08-seed17,transformer,17,global_descents,global_run,opposite_pool,validation,160,320,3.7925717353820803,0.546875,0.09375,0.8375,-0.74375
B,8,property-b-transformer-tasks08-seed17,transformer,17,components,global_run,same_pool_unseen,validation,160,320,2.711435651779175,0.54375,0.0875,0.79375,-0.7062499999999999
B,8,property-b-transformer-tasks08-seed17,transformer,17,max_displacement,global_run,seen,validation,160,320,0.06014693155884743,1.0,1.0,0.075,0.925
B,8,property-b-transformer-tasks08-seed17,transformer,17,displacement_one_count,global_run,opposite_pool,validation,160,320,2.7585119247436523,0.5625,0.125,0.3,-0.175
B,16,property-b-transformer-tasks16-seed17,transformer,17,descents,local,seen,validation,160,320,0.6872052073478698,0.6625,0.325,0.09375,0.23125
B,16,property-b-transformer-tasks16-seed17,transformer,17,recoils,local,opposite_pool,validation,160,320,4.074368810653686,0.565625,0.13125,0.10625,0.02500000000000001
B,16,property-b-transformer-tasks16-seed17,transformer,17,peaks,local,opposite_pool,validation,160,320,2.6042224884033205,0.553125,0.10625,0.1125,-0.0062500000000000056
B,16,property-b-transformer-tasks16-seed17,transformer,17,valleys,local,opposite_pool,validation,160,320,2.5106787204742433,0.55625,0.1125,0.1375,-0.02500000000000001
B,16,property-b-transformer-tasks16-seed17,transformer,17,double_ascents,local,opposite_pool,validation,160,320,1.2721168994903564,0.603125,0.20625,0.2,0.006249999999999978
B,16,property-b-transformer-tasks16-seed17,transformer,17,double_descents,local,seen,validation,160,320,0.6994385361671448,0.6875,0.375,0.23125,0.14375
B,16,property-b-transformer-tasks16-seed17,transformer,17,successions,local,seen,validation,160,320,0.617715060710907,0.721875,0.44375,0.4,0.043749999999999956
B,16,property-b-transformer-tasks16-seed17,transformer,17,adjacencies,local,seen,validation,160,320,0.6946421504020691,0.70625,0.4125,0.325,0.08749999999999997
B,16,property-b-transformer-tasks16-seed17,transformer,17,fixed_points,positional,opposite_pool,validation,160,320,1.2003514289855957,0.64375,0.2875,0.44375,-0.15625
B,16,property-b-transformer-tasks16-seed17,transformer,17,anti_fixed_points,positional,opposite_pool,validation,160,320,1.3066092252731323,0.615625,0.23125,0.4375,-0.20625
B,16,property-b-transformer-tasks16-seed17,transformer,17,exceedances,positional,seen,validation,160,320,0.3123421877622604,0.875,0.75,0.09375,0.65625
B,16,property-b-transformer-tasks16-seed17,transformer,17,deficiencies,positional,seen,validation,160,320,0.3969855546951294,0.853125,0.70625,0.1,0.6062500000000001
B,16,property-b-transformer-tasks16-seed17,transformer,17,left_to_right_maxima,positional,seen,validation,160,320,0.26603723466396334,0.871875,0.74375,0.28125,0.4625
B,16,property-b-transformer-tasks16-seed17,transformer,17,left_to_right_minima,positional,seen,validation,160,320,0.09060024619102477,0.9625,0.925,0.26875,0.65625
B,16,property-b-transformer-tasks16-seed17,transformer,17,right_to_left_maxima,positional,opposite_pool,validation,160,320,1.766329574584961,0.5625,0.125,0.35625,-0.23125
B,16,property-b-transformer-tasks16-seed17,transformer,17,right_to_left_minima,positional,opposite_pool,validation,160,320,1.8564664363861083,0.55625,0.1125,0.24375,-0.13124999999999998
B,16,property-b-transformer-tasks16-seed17,transformer,17,cycle_count,cycle,seen,validation,160,320,0.6742821216583252,0.68125,0.3625,0.2625,0.09999999999999998
B,16,property-b-transformer-tasks16-seed17,transformer,17,two_cycle_count,cycle,seen,validation,160,320,0.34169669151306153,0.871875,0.74375,0.675,0.06874999999999998
B,16,property-b-transformer-tasks16-seed17,transformer,17,three_cycle_count,cycle,opposite_pool,validation,160,320,1.1587324380874633,0.628125,0.25625,0.71875,-0.4625
B,16,property-b-transformer-tasks16-seed17,transformer,17,even_cycle_count,cycle,seen,validation,160,320,0.6144554257392884,0.71875,0.4375,0.375,0.0625
B,16,property-b-transformer-tasks16-seed17,transformer,17,odd_cycle_count,cycle,seen,validation,160,320,0.31937060952186586,0.85,0.7,0.325,0.37499999999999994
B,16,property-b-transformer-tasks16-seed17,transformer,17,longest_cycle,cycle,opposite_pool,validation,160,320,5.111251258850098,0.5125,0.025,0.0875,-0.06249999999999999
B,16,property-b-transformer-tasks16-seed17,transformer,17,shortest_cycle,cycle,opposite_pool,validation,160,320,1.4572424650192262,0.696875,0.39375,0.6125,-0.21875000000000006
B,16,property-b-transformer-tasks16-seed17,transformer,17,nontrivial_cycle_count,cycle,opposite_pool,validation,160,320,1.1166813135147096,0.61875,0.2375,0.35625,-0.11875000000000002
B,16,property-b-transformer-tasks16-seed17,transformer,17,lis_length,global_run,opposite_pool,validation,160,320,3.258697032928467,0.521875,0.04375,0.2,-0.15625
B,16,property-b-transformer-tasks16-seed17,transformer,17,lds_length,global_run,seen,validation,160,320,0.49659050107002256,0.79375,0.5875,0.175,0.41250000000000003
B,16,property-b-transformer-tasks16-seed17,transformer,17,longest_increasing_run,global_run,seen,validation,160,320,0.47970443964004517,0.78125,0.5625,0.44375,0.11875000000000002
B,16,property-b-transformer-tasks16-seed17,transformer,17,longest_decreasing_run,global_run,opposite_pool,validation,160,320,1.7175655364990234,0.5375,0.075,0.4375,-0.3625
B,16,property-b-transformer-tasks16-seed17,transformer,17,global_descents,global_run,opposite_pool,validation,160,320,1.3253324031829834,0.5875,0.175,0.8375,-0.6625000000000001
B,16,property-b-transformer-tasks16-seed17,transformer,17,components,global_run,seen,validation,160,320,0.07760414108633995,0.984375,0.96875,0.79375,0.17500000000000004
B,16,property-b-transformer-tasks16-seed17,transformer,17,max_displacement,global_run,seen,validation,160,320,0.2971638560295105,0.91875,0.8375,0.075,0.7625000000000001
B,16,property-b-transformer-tasks16-seed17,transformer,17,displacement_one_count,global_run,opposite_pool,validation,160,320,1.2058526039123536,0.65,0.3,0.3,0.0
