model_kind,replicate_id,pool,run_id,model_seed,trained_task_count,task_status,layer,probe_task_count,length_conditioned_r2,pearson_r,normalized_rmse,exact_accuracy,length_mode_baseline_accuracy,exact_accuracy_minus_baseline
trained,r0,b,property-b-transformer-tasks04-seed17,17,4,trained,block_02,4,0.39588507180666765,0.5951632531089472,0.7806700803308784,0.5303955078125,0.4287109375,0.1016845703125
trained,r0,b,property-b-transformer-tasks04-seed17,17,4,trained,block_03,4,0.4261878850143839,0.6153989451552515,0.753999656742389,0.554443359375,0.4287109375,0.125732421875
trained,r0,b,property-b-transformer-tasks04-seed17,17,4,trained,block_04,4,0.44483904344094594,0.6257285541377424,0.7353803025067747,0.57061767578125,0.4287109375,0.14190673828125
trained,r0,b,property-b-transformer-tasks04-seed17,17,4,trained,embedding,4,0.0,-0.002655807308754176,1.0267119468090247,0.39263916015625,0.4287109375,-0.03607177734375
trained,r0,b,property-b-transformer-tasks04-seed17,17,4,trained,final_norm,4,0.44083579315206556,0.6241054322425452,0.7395650428912761,0.568359375,0.4287109375,0.1396484375
trained,r0,b,property-b-transformer-tasks08-seed17,17,8,opposite_pool,block_01,16,0.2180902770225822,0.4342189042410538,0.90925895277299,0.4647369384765625,0.415008544921875,0.0497283935546875
trained,r0,b,property-b-transformer-tasks08-seed17,17,8,opposite_pool,block_02,16,0.30535016349845295,0.5209109041289524,0.8520784408749276,0.492767333984375,0.415008544921875,0.0777587890625
trained,r0,b,property-b-transformer-tasks08-seed17,17,8,opposite_pool,block_03,16,0.32545989710405293,0.5436938569580902,0.8397036880192529,0.5022735595703125,0.415008544921875,0.0872650146484375
trained,r0,b,property-b-transformer-tasks08-seed17,17,8,opposite_pool,block_04,16,0.33293232584803495,0.5516305907350738,0.8353466981108251,0.5035858154296875,0.415008544921875,0.0885772705078125
trained,r0,b,property-b-transformer-tasks08-seed17,17,8,opposite_pool,embedding,16,0.0,-0.0012379311954902532,1.0335801082433789,0.3900299072265625,0.415008544921875,-0.0249786376953125
trained,r0,b,property-b-transformer-tasks08-seed17,17,8,opposite_pool,final_norm,16,0.322175512464572,0.5435942562168452,0.8432000740613839,0.49871826171875,0.415008544921875,0.083709716796875
trained,r0,b,property-b-transformer-tasks08-seed17,17,8,same_pool_untrained,block_01,8,0.1866600485410546,0.41390489485334353,0.9112923139910702,0.43328857421875,0.433746337890625,-0.000457763671875
trained,r0,b,property-b-transformer-tasks08-seed17,17,8,same_pool_untrained,block_02,8,0.3053934435692069,0.5240446617498487,0.8340473210113665,0.467620849609375,0.433746337890625,0.03387451171875
trained,r0,b,property-b-transformer-tasks08-seed17,17,8,same_pool_untrained,block_03,8,0.336366455065229,0.5541579860162442,0.8132747544705241,0.48590087890625,0.433746337890625,0.052154541015625
trained,r0,b,property-b-transformer-tasks08-seed17,17,8,same_pool_untrained,block_04,8,0.35553046996919835,0.5705739522522013,0.7999866823114112,0.489959716796875,0.433746337890625,0.05621337890625
trained,r0,b,property-b-transformer-tasks08-seed17,17,8,same_pool_untrained,embedding,8,-2.7755575615628914e-17,0.0,1.013144326729606,0.360687255859375,0.433746337890625,-0.07305908203125
trained,r0,b,property-b-transformer-tasks08-seed17,17,8,same_pool_untrained,final_norm,8,0.3443263953101187,0.5612981372469531,0.8079094498484373,0.4849853515625,0.433746337890625,0.051239013671875
trained,r0,b,property-b-transformer-tasks08-seed17,17,8,trained,block_01,8,0.18773357803840474,0.3958682472159504,0.9132290176833788,0.471405029296875,0.426513671875,0.044891357421875
trained,r0,b,property-b-transformer-tasks08-seed17,17,8,trained,block_02,8,0.27264408397136386,0.48823655111936715,0.8540662195175905,0.510345458984375,0.426513671875,0.083831787109375
trained,r0,b,property-b-transformer-tasks08-seed17,17,8,trained,block_03,8,0.3021124505183477,0.5175050283065736,0.8331134605764547,0.529388427734375,0.426513671875,0.102874755859375
trained,r0,b,property-b-transformer-tasks08-seed17,17,8,trained,block_04,8,0.31585214286859853,0.5294641409999408,0.8248893526704012,0.532501220703125,0.426513671875,0.105987548828125
trained,r0,b,property-b-transformer-tasks08-seed17,17,8,trained,embedding,8,0.0,0.0010218475273876483,1.0202262741251331,0.408905029296875,0.426513671875,-0.017608642578125
trained,r0,b,property-b-transformer-tasks08-seed17,17,8,trained,final_norm,8,0.30717548400388606,0.5226607716807751,0.8325854383368656,0.52691650390625,0.426513671875,0.10040283203125
trained,r0,b,property-b-transformer-tasks16-seed17,17,16,opposite_pool,block_01,16,0.2465820825538669,0.4645690964774767,0.8903381552562062,0.4760894775390625,0.415008544921875,0.0610809326171875
trained,r0,b,property-b-transformer-tasks16-seed17,17,16,opposite_pool,block_02,16,0.33912566557483265,0.548328091480628,0.8273859581501425,0.5089874267578125,0.415008544921875,0.0939788818359375
trained,r0,b,property-b-transformer-tasks16-seed17,17,16,opposite_pool,block_03,16,0.35458785848823177,0.561311466728603,0.8165914950364794,0.514923095703125,0.415008544921875,0.09991455078125
trained,r0,b,property-b-transformer-tasks16-seed17,17,16,opposite_pool,block_04,16,0.37268693218597915,0.5761952223917132,0.8021247073539448,0.521728515625,0.415008544921875,0.106719970703125
trained,r0,b,property-b-transformer-tasks16-seed17,17,16,opposite_pool,embedding,16,0.0,-0.001434534276872386,1.0335801082433789,0.3900299072265625,0.415008544921875,-0.0249786376953125
trained,r0,b,property-b-transformer-tasks16-seed17,17,16,opposite_pool,final_norm,16,0.36437667880794494,0.573079502323425,0.8096621010992646,0.5181427001953125,0.415008544921875,0.1031341552734375
trained,r0,b,property-b-transformer-tasks16-seed17,17,16,trained,block_01,16,0.1958329281226227,0.4166985023615884,0.9072924510731717,0.45794677734375,0.4301300048828125,0.0278167724609375
trained,r0,b,property-b-transformer-tasks16-seed17,17,16,trained,block_02,16,0.3101611181415907,0.5211496106555675,0.8294647050727411,0.4979400634765625,0.4301300048828125,0.06781005859375
trained,r0,b,property-b-transformer-tasks16-seed17,17,16,trained,block_03,16,0.3385785278088461,0.5437199970719409,0.8063820994305617,0.51556396484375,0.4301300048828125,0.0854339599609375
trained,r0,b,property-b-transformer-tasks16-seed17,17,16,trained,block_04,16,0.353717745266023,0.5571396043574569,0.7949165062838832,0.5234375,0.4301300048828125,0.0933074951171875
trained,r0,b,property-b-transformer-tasks16-seed17,17,16,trained,embedding,16,-1.3877787807814457e-17,2.3415063298029407e-05,1.0166853004273697,0.384796142578125,0.4301300048828125,-0.0453338623046875
trained,r0,b,property-b-transformer-tasks16-seed17,17,16,trained,final_norm,16,0.3444395443909688,0.5505709328053047,0.803302233441232,0.5172576904296875,0.4301300048828125,0.087127685546875
trained,r1,a,property-a-transformer-tasks01-seed42,42,1,opposite_pool,block_01,16,0.061771415141432195,0.19561185038210294,0.9975255259499387,0.39111328125,0.436492919921875,-0.045379638671875
trained,r1,a,property-a-transformer-tasks01-seed42,42,1,opposite_pool,block_02,16,0.07904841836635036,0.24230887798121564,0.9884115513145076,0.39227294921875,0.436492919921875,-0.044219970703125
trained,r1,a,property-a-transformer-tasks01-seed42,42,1,opposite_pool,block_03,16,0.08631206218671023,0.25308991437986983,0.98442687628142,0.394744873046875,0.436492919921875,-0.041748046875
trained,r1,a,property-a-transformer-tasks01-seed42,42,1,opposite_pool,block_04,16,0.08563575794885811,0.25070055450065615,0.9848064115767313,0.3948822021484375,0.436492919921875,-0.0416107177734375
trained,r1,a,property-a-transformer-tasks01-seed42,42,1,opposite_pool,embedding,16,0.0,0.0023943078860571955,1.0306041438969353,0.3738250732421875,0.436492919921875,-0.0626678466796875
trained,r1,a,property-a-transformer-tasks01-seed42,42,1,opposite_pool,final_norm,16,0.08343032176310608,0.24715200159788306,0.9860054633827184,0.39556884765625,0.436492919921875,-0.040924072265625
trained,r1,a,property-a-transformer-tasks01-seed42,42,1,same_pool_untrained,block_01,15,0.033885668514890825,0.16478548905403761,1.0042610434997794,0.4056803385416667,0.4039388020833333,0.0017415364583333334
trained,r1,a,property-a-transformer-tasks01-seed42,42,1,same_pool_untrained,block_02,15,0.0790960923261695,0.2443970901175469,0.9799722150923013,0.4169921875,0.4039388020833333,0.013053385416666667
trained,r1,a,property-a-transformer-tasks01-seed42,42,1,same_pool_untrained,block_03,15,0.11377206329516477,0.2840482772963621,0.9601910608954879,0.4259765625,0.4039388020833333,0.022037760416666666
trained,r1,a,property-a-transformer-tasks01-seed42,42,1,same_pool_untrained,block_04,15,0.11827332034124333,0.28644062428186434,0.95736418370168,0.42752278645833336,0.4039388020833333,0.023583984375
trained,r1,a,property-a-transformer-tasks01-seed42,42,1,same_pool_untrained,embedding,15,0.0,-0.002228366697824086,1.021900941098154,0.39554036458333336,0.4039388020833333,-0.0083984375
trained,r1,a,property-a-transformer-tasks01-seed42,42,1,same_pool_untrained,final_norm,15,0.11721188876204364,0.28502656566422074,0.9580144715018726,0.426953125,0.4039388020833333,0.023014322916666666
trained,r1,a,property-a-transformer-tasks01-seed42,42,1,trained,block_01,1,0.05780820364847683,0.24355354857258543,0.9571405072935649,0.487548828125,0.479248046875,0.00830078125
trained,r1,a,property-a-transformer-tasks01-seed42,42,1,trained,block_02,1,0.3451117574192436,0.5894854400969388,0.797975640365355,0.582275390625,0.479248046875,0.10302734375
trained,r1,a,property-a-transformer-tasks01-seed42,42,1,trained,block_03,1,0.5711791639708753,0.7558368729521924,0.6457196114934965,0.679443359375,0.479248046875,0.2001953125
trained,r1,a,property-a-transformer-tasks01-seed42,42,1,trained,block_04,1,0.6295116142813635,0.7934814034218058,0.600196330938365,0.697509765625,0.479248046875,0.21826171875
trained,r1,a,property-a-transformer-tasks01-seed42,42,1,trained,embedding,1,0.0,-0.04205475499758714,0.9860661199086965,0.48291015625,0.479248046875,0.003662109375
trained,r1,a,property-a-transformer-tasks01-seed42,42,1,trained,final_norm,1,0.6263818654931856,0.7915458262728509,0.6027261177529591,0.699462890625,0.479248046875,0.22021484375
trained,r1,a,property-a-transformer-tasks02-seed42,42,2,opposite_pool,block_01,16,0.11270055101122711,0.3096776907669295,0.9698324025663275,0.4235382080078125,0.436492919921875,-0.0129547119140625
trained,r1,a,property-a-transformer-tasks02-seed42,42,2,opposite_pool,block_02,16,0.16724618588108447,0.3798885564263181,0.9385341593266183,0.4379730224609375,0.436492919921875,0.0014801025390625
trained,r1,a,property-a-transformer-tasks02-seed42,42,2,opposite_pool,block_03,16,0.1823600346804542,0.39848624893811213,0.9297169825055259,0.44317626953125,0.436492919921875,0.006683349609375
trained,r1,a,property-a-transformer-tasks02-seed42,42,2,opposite_pool,block_04,16,0.1774125507661144,0.39948907041599624,0.9328638631494767,0.4430694580078125,0.436492919921875,0.0065765380859375
trained,r1,a,property-a-transformer-tasks02-seed42,42,2,opposite_pool,embedding,16,-2.7755575615628914e-17,0.003199098576551119,1.0306041438969353,0.3738250732421875,0.436492919921875,-0.0626678466796875
trained,r1,a,property-a-transformer-tasks02-seed42,42,2,opposite_pool,final_norm,16,0.1785967357812998,0.4018467241933393,0.9321323817187993,0.4434661865234375,0.436492919921875,0.0069732666015625
trained,r1,a,property-a-transformer-tasks02-seed42,42,2,same_pool_untrained,block_01,14,0.09520179133345377,0.3023041212264395,0.9711519731611039,0.43943568638392855,0.4109409877232143,0.028494698660714284
trained,r1,a,property-a-transformer-tasks02-seed42,42,2,same_pool_untrained,block_02,14,0.15540079281011465,0.38214376020744406,0.9376906559923678,0.452392578125,0.4109409877232143,0.04145159040178571
trained,r1,a,property-a-transformer-tasks02-seed42,42,2,same_pool_untrained,block_03,14,0.1912940358194876,0.42128148747401317,0.9167801796481729,0.4634312220982143,0.4109409877232143,0.052490234375
trained,r1,a,property-a-transformer-tasks02-seed42,42,2,same_pool_untrained,block_04,14,0.19858468354676576,0.43040366672997016,0.9125494055141409,0.4666050502232143,0.4109409877232143,0.0556640625
trained,r1,a,property-a-transformer-tasks02-seed42,42,2,same_pool_untrained,embedding,14,1.586032892321652e-17,-0.0019018899302467322,1.0212622336905275,0.4019252232142857,0.4109409877232143,-0.009015764508928572
trained,r1,a,property-a-transformer-tasks02-seed42,42,2,same_pool_untrained,final_norm,14,0.20216307505352585,0.43595864512781796,0.9106227236526744,0.46815708705357145,0.4109409877232143,0.057216099330357144
trained,r1,a,property-a-transformer-tasks02-seed42,42,2,trained,block_01,2,0.1623872163167291,0.3998426108544253,0.9218929460154197,0.4635009765625,0.392578125,0.0709228515625
trained,r1,a,property-a-transformer-tasks02-seed42,42,2,trained,block_02,2,0.4390080688288191,0.6454045594487037,0.7404209054643813,0.548828125,0.392578125,0.15625
trained,r1,a,property-a-transformer-tasks02-seed42,42,2,trained,block_03,2,0.6214087349091383,0.7716692102989257,0.5759129026383346,0.6783447265625,0.392578125,0.2857666015625
trained,r1,a,property-a-transformer-tasks02-seed42,42,2,trained,block_04,2,0.6256849366810953,0.7755656588350276,0.5746842399924141,0.6724853515625,0.392578125,0.2799072265625
trained,r1,a,property-a-transformer-tasks02-seed42,42,2,trained,embedding,2,0.0,-0.021404573682056185,1.0084544823568118,0.39453125,0.392578125,0.001953125
trained,r1,a,property-a-transformer-tasks02-seed42,42,2,trained,final_norm,2,0.6245151267189444,0.7749431280828294,0.576391232941784,0.6783447265625,0.392578125,0.2857666015625
trained,r1,a,property-a-transformer-tasks04-seed42,42,4,opposite_pool,block_01,16,0.18897386997481758,0.411540047576048,0.9251537075972006,0.446044921875,0.436492919921875,0.009552001953125
trained,r1,a,property-a-transformer-tasks04-seed42,42,4,opposite_pool,block_02,16,0.29274855202304223,0.5175455517934873,0.8615110047003198,0.47906494140625,0.436492919921875,0.042572021484375
trained,r1,a,property-a-transformer-tasks04-seed42,42,4,opposite_pool,block_03,16,0.3367614038269886,0.5535055071903493,0.8305330698590031,0.4976043701171875,0.436492919921875,0.0611114501953125
trained,r1,a,property-a-transformer-tasks04-seed42,42,4,opposite_pool,block_04,16,0.32497854797555864,0.5415362668515507,0.8379791191712991,0.4939117431640625,0.436492919921875,0.0574188232421875
trained,r1,a,property-a-transformer-tasks04-seed42,42,4,opposite_pool,embedding,16,0.0,0.0027672303353408496,1.0306041438969353,0.3738250732421875,0.436492919921875,-0.0626678466796875
trained,r1,a,property-a-transformer-tasks04-seed42,42,4,opposite_pool,final_norm,16,0.30949632559755585,0.5255965346537684,0.8479248694170918,0.49017333984375,0.436492919921875,0.053680419921875
trained,r1,a,property-a-transformer-tasks04-seed42,42,4,same_pool_untrained,block_01,12,0.2056365914555871,0.433551262167257,0.9048414675115007,0.46258544921875,0.4034627278645833,0.059122721354166664
trained,r1,a,property-a-transformer-tasks04-seed42,42,4,same_pool_untrained,block_02,12,0.31725551635770405,0.5461303679186658,0.83643592447455,0.4979248046875,0.4034627278645833,0.09446207682291667
trained,r1,a,property-a-transformer-tasks04-seed42,42,4,same_pool_untrained,block_03,12,0.39718564827517727,0.6046835073583756,0.7797058904740145,0.5350138346354166,0.4034627278645833,0.13155110677083334
trained,r1,a,property-a-transformer-tasks04-seed42,42,4,same_pool_untrained,block_04,12,0.4040462176721718,0.6055417741655535,0.7721724921024626,0.5386555989583334,0.4034627278645833,0.13519287109375
trained,r1,a,property-a-transformer-tasks04-seed42,42,4,same_pool_untrained,embedding,12,0.0,-0.0024773927030089286,1.0195084944245787,0.3956502278645833,0.4034627278645833,-0.0078125
trained,r1,a,property-a-transformer-tasks04-seed42,42,4,same_pool_untrained,final_norm,12,0.391363906389467,0.593348291125756,0.7813770804936119,0.53240966796875,0.4034627278645833,0.12894694010416666
trained,r1,a,property-a-transformer-tasks04-seed42,42,4,trained,block_01,4,0.21704508733208633,0.4344267049663149,0.8950818055548777,0.48907470703125,0.4241943359375,0.06488037109375
trained,r1,a,property-a-transformer-tasks04-seed42,42,4,trained,block_02,4,0.38985166205816024,0.5833830979737701,0.7609312628048424,0.58746337890625,0.4241943359375,0.16326904296875
trained,r1,a,property-a-transformer-tasks04-seed42,42,4,trained,block_03,4,0.5646444631412773,0.710841614072056,0.6278811417649731,0.6781005859375,0.4241943359375,0.25390625
trained,r1,a,property-a-transformer-tasks04-seed42,42,4,trained,block_04,4,0.5792072928184023,0.7149491881464899,0.6153155881460338,0.68939208984375,0.4241943359375,0.26519775390625
trained,r1,a,property-a-transformer-tasks04-seed42,42,4,trained,embedding,4,0.0,-0.009744131882770846,1.020119575821516,0.41705322265625,0.4241943359375,-0.00714111328125
trained,r1,a,property-a-transformer-tasks04-seed42,42,4,trained,final_norm,4,0.5612858570999779,0.6983891948699759,0.6345930464711609,0.67449951171875,0.4241943359375,0.25030517578125
trained,r1,a,property-a-transformer-tasks08-seed42,42,8,opposite_pool,block_01,16,0.23521591065863717,0.45418278798131606,0.8953243260726558,0.4647064208984375,0.436492919921875,0.0282135009765625
trained,r1,a,property-a-transformer-tasks08-seed42,42,8,opposite_pool,block_02,16,0.30996799960618693,0.5253631960779219,0.8474350905978854,0.4876251220703125,0.436492919921875,0.0511322021484375
trained,r1,a,property-a-transformer-tasks08-seed42,42,8,opposite_pool,block_03,16,0.32075691009233837,0.5360172715571158,0.8406282795783955,0.4901885986328125,0.436492919921875,0.0536956787109375
trained,r1,a,property-a-transformer-tasks08-seed42,42,8,opposite_pool,block_04,16,0.3194036414526229,0.5398281853005951,0.8421689630919612,0.4887237548828125,0.436492919921875,0.0522308349609375
trained,r1,a,property-a-transformer-tasks08-seed42,42,8,opposite_pool,embedding,16,0.0,0.0011607808929570077,1.0306041438969353,0.3738250732421875,0.436492919921875,-0.0626678466796875
trained,r1,a,property-a-transformer-tasks08-seed42,42,8,opposite_pool,final_norm,16,0.311692209187421,0.5318734853269468,0.8474065825869098,0.4839935302734375,0.436492919921875,0.0475006103515625
trained,r1,a,property-a-transformer-tasks08-seed42,42,8,same_pool_untrained,block_01,8,0.19887117996645126,0.43186656291123415,0.9060308728863593,0.47039794921875,0.41644287109375,0.053955078125
trained,r1,a,property-a-transformer-tasks08-seed42,42,8,same_pool_untrained,block_02,8,0.2428560439278564,0.48185317213800577,0.8808372400101206,0.481353759765625,0.41644287109375,0.064910888671875
trained,r1,a,property-a-transformer-tasks08-seed42,42,8,same_pool_untrained,block_03,8,0.26138695371681686,0.4998937664935945,0.8694617179525437,0.489410400390625,0.41644287109375,0.072967529296875
trained,r1,a,property-a-transformer-tasks08-seed42,42,8,same_pool_untrained,block_04,8,0.26439342286014994,0.5010625054017858,0.867447268931745,0.492767333984375,0.41644287109375,0.076324462890625
trained,r1,a,property-a-transformer-tasks08-seed42,42,8,same_pool_untrained,embedding,8,2.7755575615628914e-17,-0.0018997463130616906,1.015126560085519,0.4063720703125,0.41644287109375,-0.01007080078125
trained,r1,a,property-a-transformer-tasks08-seed42,42,8,same_pool_untrained,final_norm,8,0.2603462455317524,0.4984915824830557,0.8703642016676433,0.489410400390625,0.41644287109375,0.072967529296875
trained,r1,a,property-a-transformer-tasks08-seed42,42,8,trained,block_01,8,0.28884910661162444,0.49484073901640585,0.8464401241275014,0.50262451171875,0.400848388671875,0.101776123046875
trained,r1,a,property-a-transformer-tasks08-seed42,42,8,trained,block_02,8,0.4012767781442662,0.5906763558754803,0.7657059943673578,0.548858642578125,0.400848388671875,0.14801025390625
trained,r1,a,property-a-transformer-tasks08-seed42,42,8,trained,block_03,8,0.4314482670966838,0.6149677463481824,0.7401950990983385,0.5662841796875,0.400848388671875,0.165435791015625
trained,r1,a,property-a-transformer-tasks08-seed42,42,8,trained,block_04,8,0.4367703570602875,0.6198520462030275,0.7361419536841002,0.569244384765625,0.400848388671875,0.16839599609375
trained,r1,a,property-a-transformer-tasks08-seed42,42,8,trained,embedding,8,0.0,-0.005855065679297666,1.024195969462107,0.3956298828125,0.400848388671875,-0.005218505859375
trained,r1,a,property-a-transformer-tasks08-seed42,42,8,trained,final_norm,8,0.4282242431315405,0.6141312725255038,0.7446465800552255,0.562042236328125,0.400848388671875,0.16119384765625
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,opposite_pool,block_01,16,0.23861471903936543,0.45552194223291076,0.8928407091546179,0.458892822265625,0.436492919921875,0.02239990234375
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,opposite_pool,block_02,16,0.2939183643233213,0.5102315234910126,0.8560341949058615,0.4778900146484375,0.436492919921875,0.0413970947265625
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,opposite_pool,block_03,16,0.29886194941407346,0.5161835557748273,0.8529153057475949,0.4803466796875,0.436492919921875,0.043853759765625
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,opposite_pool,block_04,16,0.29904886592705077,0.5178122020716199,0.8531944341400334,0.4788665771484375,0.436492919921875,0.0423736572265625
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,opposite_pool,embedding,16,6.938893903907228e-18,0.00336148140878872,1.0306041438969353,0.3738250732421875,0.436492919921875,-0.0626678466796875
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,opposite_pool,final_norm,16,0.29824589678697155,0.5179737550026695,0.8540929236199133,0.479400634765625,0.436492919921875,0.04290771484375
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,trained,block_01,16,0.24945311879819954,0.4609944906845861,0.8709442293797665,0.485626220703125,0.4086456298828125,0.0769805908203125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,trained,block_02,16,0.3052109612507474,0.5179907728131155,0.8319400952756096,0.5103302001953125,0.4086456298828125,0.1016845703125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,trained,block_03,16,0.313854334553212,0.5270170574273133,0.8251366957604426,0.5149383544921875,0.4086456298828125,0.106292724609375
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,trained,block_04,16,0.3223327414483782,0.5349297493642262,0.8190873291774048,0.518707275390625,0.4086456298828125,0.1100616455078125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,trained,embedding,16,-1.3877787807814457e-17,-0.0044115432476627865,1.019661264773813,0.4010009765625,0.4086456298828125,-0.0076446533203125
trained,r1,a,property-a-transformer-tasks16-seed42,42,16,trained,final_norm,16,0.320397962858378,0.5345786106855573,0.8216200892077308,0.518402099609375,0.4086456298828125,0.1097564697265625
trained,r1,b,property-b-transformer-tasks01-seed42,42,1,opposite_pool,block_01,16,0.11762711040613495,0.3278596359959275,0.9565465519133604,0.4473724365234375,0.4086456298828125,0.038726806640625
trained,r1,b,property-b-transformer-tasks01-seed42,42,1,opposite_pool,block_02,16,0.12984872515646556,0.34940670346579017,0.9500657880944963,0.44781494140625,0.4086456298828125,0.0391693115234375
trained,r1,b,property-b-transformer-tasks01-seed42,42,1,opposite_pool,block_03,16,0.13857733269335668,0.36318001077416384,0.9452665144119715,0.450897216796875,0.4086456298828125,0.0422515869140625
trained,r1,b,property-b-transformer-tasks01-seed42,42,1,opposite_pool,block_04,16,0.13658363660659872,0.3602309365965982,0.9463099640858267,0.452362060546875,0.4086456298828125,0.0437164306640625
trained,r1,b,property-b-transformer-tasks01-seed42,42,1,opposite_pool,embedding,16,-1.3877787807814457e-17,-0.003937682179182682,1.019661264773813,0.4010009765625,0.4086456298828125,-0.0076446533203125
trained,r1,b,property-b-transformer-tasks01-seed42,42,1,opposite_pool,final_norm,16,0.13425767087275414,0.3602006544018813,0.9479343541708238,0.4508209228515625,0.4086456298828125,0.04217529296875
trained,r1,b,property-b-transformer-tasks01-seed42,42,1,same_pool_untrained,block_01,15,0.1146639442430279,0.32219339463010316,0.9726156995063417,0.43362630208333336,0.443359375,-0.009733072916666667
trained,r1,b,property-b-transformer-tasks01-seed42,42,1,same_pool_untrained,block_02,15,0.14030362543521882,0.3567433847476448,0.9583169763377348,0.4395345052083333,0.443359375,-0.0038248697916666665
trained,r1,b,property-b-transformer-tasks01-seed42,42,1,same_pool_untrained,block_03,15,0.14377281957302304,0.3622617125786093,0.9564621499170384,0.4398600260416667,0.443359375,-0.0034993489583333335
trained,r1,b,property-b-transformer-tasks01-seed42,42,1,same_pool_untrained,block_04,15,0.1383169504042412,0.35597368738131313,0.9595302450480182,0.43857421875,0.443359375,-0.00478515625
trained,r1,b,property-b-transformer-tasks01-seed42,42,1,same_pool_untrained,embedding,15,0.0,0.0036693836678187955,1.0344627230639638,0.37469075520833334,0.443359375,-0.06866861979166666
trained,r1,b,property-b-transformer-tasks01-seed42,42,1,same_pool_untrained,final_norm,15,0.136192802167237,0.3530411896372654,0.9607843598722537,0.435205078125,0.443359375,-0.008154296875
trained,r1,b,property-b-transformer-tasks01-seed42,42,1,trained,block_01,1,0.06464689623118869,0.26990142804805156,0.940758340695667,0.3837890625,0.33349609375,0.05029296875
trained,r1,b,property-b-transformer-tasks01-seed42,42,1,trained,block_02,1,0.3437746575385967,0.5870818254596131,0.7879828776897126,0.447998046875,0.33349609375,0.114501953125
trained,r1,b,property-b-transformer-tasks01-seed42,42,1,trained,block_03,1,0.43486530438731386,0.6595579741915377,0.7312506532813801,0.506591796875,0.33349609375,0.173095703125
trained,r1,b,property-b-transformer-tasks01-seed42,42,1,trained,block_04,1,0.4337495498198588,0.6587726704647379,0.7319721573320418,0.50732421875,0.33349609375,0.173828125
trained,r1,b,property-b-transformer-tasks01-seed42,42,1,trained,embedding,1,0.0,0.0,0.9727254563915083,0.36083984375,0.33349609375,0.02734375
trained,r1,b,property-b-transformer-tasks01-seed42,42,1,trained,final_norm,1,0.4326632198288989,0.6579573134130277,0.7326739512993022,0.506103515625,0.33349609375,0.172607421875
trained,r1,b,property-b-transformer-tasks02-seed42,42,2,opposite_pool,block_01,16,0.1699366572629929,0.39614118577141993,0.926825529651798,0.4614715576171875,0.4086456298828125,0.052825927734375
trained,r1,b,property-b-transformer-tasks02-seed42,42,2,opposite_pool,block_02,16,0.23053155038268164,0.46037930460981347,0.8897929713558218,0.47930908203125,0.4086456298828125,0.0706634521484375
trained,r1,b,property-b-transformer-tasks02-seed42,42,2,opposite_pool,block_03,16,0.23259426669050695,0.46575763954455596,0.888930622525945,0.4786529541015625,0.4086456298828125,0.07000732421875
trained,r1,b,property-b-transformer-tasks02-seed42,42,2,opposite_pool,block_04,16,0.2369971495279664,0.46934422045160357,0.8863878478296091,0.479766845703125,0.4086456298828125,0.0711212158203125
trained,r1,b,property-b-transformer-tasks02-seed42,42,2,opposite_pool,embedding,16,0.0,-0.005057151743183146,1.019661264773813,0.4010009765625,0.4086456298828125,-0.0076446533203125
trained,r1,b,property-b-transformer-tasks02-seed42,42,2,opposite_pool,final_norm,16,0.23158614239439168,0.463139268338813,0.8895785184348641,0.4764251708984375,0.4086456298828125,0.067779541015625
trained,r1,b,property-b-transformer-tasks02-seed42,42,2,same_pool_untrained,block_01,14,0.20390027242900213,0.4229494039581102,0.9196336817763427,0.45554896763392855,0.45267159598214285,0.0028773716517857145
trained,r1,b,property-b-transformer-tasks02-seed42,42,2,same_pool_untrained,block_02,14,0.2790796331700595,0.4938494635427365,0.8702009500867965,0.48172433035714285,0.45267159598214285,0.029052734375
trained,r1,b,property-b-transformer-tasks02-seed42,42,2,same_pool_untrained,block_03,14,0.2847440927898887,0.4980691159810418,0.8662599758568481,0.48597935267857145,0.45267159598214285,0.03330775669642857
trained,r1,b,property-b-transformer-tasks02-seed42,42,2,same_pool_untrained,block_04,14,0.2801530605148364,0.494777114441804,0.8695210464318203,0.48366001674107145,0.45267159598214285,0.030988420758928572
trained,r1,b,property-b-transformer-tasks02-seed42,42,2,same_pool_untrained,embedding,14,0.0,0.00141148995993338,1.035167329160963,0.3799525669642857,0.45267159598214285,-0.07271902901785714
trained,r1,b,property-b-transformer-tasks02-seed42,42,2,same_pool_untrained,final_norm,14,0.2733276707111289,0.48771817664896183,0.8736408800583326,0.48191615513392855,0.45267159598214285,0.029244559151785716
trained,r1,b,property-b-transformer-tasks02-seed42,42,2,trained,block_01,2,0.2801831054001078,0.49164417146026007,0.8364785698668733,0.419921875,0.3232421875,0.0966796875
