model_kind,replicate_id,pool,run_id,model_seed,trained_task_count,trained_tasks,probe_task,probe_task_family,task_status,layer,selected_ridge_alpha,tuning_length_conditioned_r2,probe_train_examples,probe_tune_examples,probe_test_examples,length_conditioned_r2,pearson_r,normalized_rmse,exact_accuracy,length_mode_baseline_accuracy,exact_accuracy_minus_baseline
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,max_displacement,global_run,same_pool_untrained,embedding,10.0,0.0,3072,1024,4096,0.0,0.0,1.0086075367956526,0.246337890625,0.2568359375,-0.010498046875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,displacement_one_count,global_run,opposite_pool,embedding,1e-06,0.0,3072,1024,4096,0.0,0.0,1.0051280221866934,0.252197265625,0.30615234375,-0.053955078125
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,descents,local,trained,block_01,0.0001,0.12348940055438795,3072,1024,4096,0.1422214295336507,0.3790615022713247,0.9685578796375816,0.41162109375,0.347412109375,0.064208984375
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,recoils,local,opposite_pool,block_01,0.001,0.0948859157130435,3072,1024,4096,0.13711769437045784,0.3703964087678317,0.9698842358580114,0.4072265625,0.339599609375,0.067626953125
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,peaks,local,trained,block_01,0.001,0.08965609723504064,3072,1024,4096,0.09011303142652816,0.3014687407984791,0.9405887060972493,0.507568359375,0.479248046875,0.0283203125
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,valleys,local,opposite_pool,block_01,0.0001,0.0887876365315382,3072,1024,4096,0.08672462861151531,0.30158961628878245,0.9448892731359794,0.50732421875,0.45458984375,0.052734375
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,double_ascents,local,same_pool_untrained,block_01,0.0001,0.07478034705852987,3072,1024,4096,0.10318132814654613,0.32366097870525656,0.9593741784471691,0.382568359375,0.352783203125,0.02978515625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,double_descents,local,opposite_pool,block_01,0.0001,0.08113604519141693,3072,1024,4096,0.089952769461767,0.3021445517955679,0.9743131060813,0.373779296875,0.34716796875,0.026611328125
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,successions,local,same_pool_untrained,block_01,0.0001,0.07730775782800159,3072,1024,4096,0.08510783920214182,0.29895670000311,0.978349173145844,0.421875,0.3974609375,0.0244140625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,adjacencies,local,opposite_pool,block_01,1.0,0.005948622102229129,3072,1024,4096,0.007719769919962816,0.08906407289556172,0.9689635737489274,0.353271484375,0.33349609375,0.019775390625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,fixed_points,positional,trained,block_01,1e-05,0.4883368939610848,3072,1024,4096,0.4896260928807328,0.7007365669973505,0.7405644650511388,0.544189453125,0.376708984375,0.16748046875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,anti_fixed_points,positional,opposite_pool,block_01,0.001,0.11949979731358407,3072,1024,4096,0.1253821319151287,0.3538694330288287,0.9352292043783348,0.408447265625,0.37548828125,0.032958984375
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,exceedances,positional,trained,block_01,1e-05,0.5159602477226124,3072,1024,4096,0.5603999124025822,0.7486428755201678,0.6786459080615833,0.517578125,0.338134765625,0.179443359375
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,deficiencies,positional,opposite_pool,block_01,1e-05,0.46191681414669994,3072,1024,4096,0.5098183971287404,0.7140541247213728,0.715536757857053,0.497802734375,0.332275390625,0.16552734375
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,left_to_right_maxima,positional,same_pool_untrained,block_01,0.0001,0.2899131857041508,3072,1024,4096,0.30807414523699883,0.5555501067278734,0.836345981288138,0.4228515625,0.319580078125,0.103271484375
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,left_to_right_minima,positional,opposite_pool,block_01,0.0001,0.268425784855986,3072,1024,4096,0.26979801328742936,0.5199605323445347,0.8808743537808277,0.40478515625,0.305908203125,0.098876953125
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,right_to_left_maxima,positional,same_pool_untrained,block_01,1e-05,0.33963680452106704,3072,1024,4096,0.3748573590635623,0.6117937198513129,0.8101084573190486,0.407958984375,0.31298828125,0.094970703125
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,right_to_left_minima,positional,opposite_pool,block_01,0.0001,0.2498445608259139,3072,1024,4096,0.2540794010974077,0.5048893883557931,0.8826147806266106,0.416259765625,0.308349609375,0.10791015625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,cycle_count,cycle,trained,block_01,1e-05,0.3099943945996676,3072,1024,4096,0.2843647802161383,0.536859419878688,0.8593068856147755,0.38818359375,0.302734375,0.08544921875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,two_cycle_count,cycle,opposite_pool,block_01,0.001,0.0522766732530594,3072,1024,4096,0.06331174362164316,0.2531568608573013,0.9915438706558187,0.501953125,0.595947265625,-0.093994140625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,three_cycle_count,cycle,trained,block_01,1.0,0.004785351181215702,3072,1024,4096,0.0049075545552533795,0.07090423719662604,0.962313218612401,0.7265625,0.7275390625,-0.0009765625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,even_cycle_count,cycle,opposite_pool,block_01,0.0001,0.05002822854403033,3072,1024,4096,0.057171448964752014,0.25201882887718463,0.9779461138765432,0.425537109375,0.406494140625,0.01904296875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,odd_cycle_count,cycle,same_pool_untrained,block_01,1e-05,0.33496407057056854,3072,1024,4096,0.3351399940552444,0.580195481500545,0.8387412617077314,0.399169921875,0.569091796875,-0.169921875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,longest_cycle,cycle,same_pool_untrained,block_01,0.01,0.10825546778214445,3072,1024,4096,0.10533146151942996,0.32461288672767374,0.9596727460999318,0.190673828125,0.15869140625,0.031982421875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,shortest_cycle,cycle,opposite_pool,block_01,0.001,0.13983425568373686,3072,1024,4096,0.15619385937672958,0.3954558091851756,0.9394072842200875,0.27099609375,0.617431640625,-0.346435546875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,nontrivial_cycle_count,cycle,opposite_pool,block_01,0.01,0.05545866749490924,3072,1024,4096,0.09375075911890085,0.30743307265369335,0.9744932686535732,0.4599609375,0.439208984375,0.020751953125
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,lis_length,global_run,trained,block_01,0.0001,0.25023273049842776,3072,1024,4096,0.2997029348363762,0.5475991265105853,0.8710034167411409,0.476806640625,0.38623046875,0.090576171875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,lds_length,global_run,opposite_pool,block_01,0.0001,0.22710545067178323,3072,1024,4096,0.26639387011629534,0.516185484715451,0.8892410313834749,0.479736328125,0.40380859375,0.075927734375
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,longest_increasing_run,global_run,trained,block_01,0.0001,0.09596166174026077,3072,1024,4096,0.12537340164740063,0.3555141944941961,0.9879693759421235,0.52880859375,0.505126953125,0.023681640625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,longest_decreasing_run,global_run,opposite_pool,block_01,0.0001,0.11532642639356616,3072,1024,4096,0.1157422644927566,0.34306712278660734,0.9751999820563961,0.5234375,0.50390625,0.01953125
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,global_descents,global_run,same_pool_untrained,block_01,0.0001,0.20243387460647622,3072,1024,4096,0.1419157481954222,0.3772919310912419,1.1576997342167497,0.865234375,0.8095703125,0.0556640625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,components,global_run,opposite_pool,block_01,0.0001,0.27107847775089056,3072,1024,4096,0.3087610847949761,0.5557957854622657,0.8371170028252682,0.8818359375,0.812255859375,0.069580078125
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,max_displacement,global_run,same_pool_untrained,block_01,0.0001,0.2567316858950295,3072,1024,4096,0.2899857627182373,0.5390422714070962,0.8498763376879941,0.36962890625,0.2568359375,0.11279296875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,displacement_one_count,global_run,opposite_pool,block_01,0.0001,0.31500892209687426,3072,1024,4096,0.30442236046901494,0.5534476577799592,0.8382898102697768,0.386962890625,0.30615234375,0.080810546875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,descents,local,trained,block_02,0.0001,0.19675560470012854,3072,1024,4096,0.20774290927752792,0.45695773111852084,0.9308314533775973,0.438232421875,0.347412109375,0.0908203125
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,recoils,local,opposite_pool,block_02,0.0001,0.13656812839403742,3072,1024,4096,0.17311930377814133,0.417990132823819,0.9494356732654305,0.418212890625,0.339599609375,0.07861328125
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,peaks,local,trained,block_02,1e-05,0.12725477362644166,3072,1024,4096,0.08123765597655608,0.3185843168451547,0.9451649992641481,0.51318359375,0.479248046875,0.033935546875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,valleys,local,opposite_pool,block_02,0.0001,0.10261870229637648,3072,1024,4096,0.0977665648690953,0.3215054714736302,0.9391598207876595,0.50830078125,0.45458984375,0.0537109375
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,double_ascents,local,same_pool_untrained,block_02,0.0001,0.13512602519561834,3072,1024,4096,0.1558952012338658,0.3991692174613953,0.9307518090677253,0.39794921875,0.352783203125,0.045166015625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,double_descents,local,opposite_pool,block_02,0.0001,0.14475851361540382,3072,1024,4096,0.12911420464453527,0.3613494654743127,0.9531191202286997,0.386962890625,0.34716796875,0.039794921875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,successions,local,same_pool_untrained,block_02,0.0001,0.11100268841225946,3072,1024,4096,0.10816007873256739,0.3375343955132813,0.9659449658686858,0.429443359375,0.3974609375,0.031982421875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,adjacencies,local,opposite_pool,block_02,0.1,0.018239318516421354,3072,1024,4096,0.03330955434161853,0.18328134438899243,0.9563877278351236,0.372314453125,0.33349609375,0.038818359375
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,fixed_points,positional,trained,block_02,1e-05,0.6379589441485684,3072,1024,4096,0.628001322604083,0.7927461659801257,0.6322507244111988,0.62939453125,0.376708984375,0.252685546875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,anti_fixed_points,positional,opposite_pool,block_02,0.001,0.1194669148259534,3072,1024,4096,0.13917363354860923,0.3730067816689995,0.9278262761022147,0.419921875,0.37548828125,0.04443359375
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,exceedances,positional,trained,block_02,1e-05,0.7843457095083419,3072,1024,4096,0.8008255351087485,0.8948733930183006,0.4568053474589392,0.67041015625,0.338134765625,0.332275390625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,deficiencies,positional,opposite_pool,block_02,1e-05,0.7246264814896567,3072,1024,4096,0.7361424390747038,0.8580313062462874,0.524974509911645,0.622802734375,0.332275390625,0.29052734375
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,left_to_right_maxima,positional,same_pool_untrained,block_02,1e-05,0.3819740268941312,3072,1024,4096,0.4102859487714866,0.6421842960507326,0.7721060099118374,0.437255859375,0.319580078125,0.11767578125
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,left_to_right_minima,positional,opposite_pool,block_02,0.0001,0.5333816521732284,3072,1024,4096,0.5525375740584443,0.7439262892571284,0.6895579140276228,0.496337890625,0.305908203125,0.1904296875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,right_to_left_maxima,positional,same_pool_untrained,block_02,1e-05,0.3420089347268326,3072,1024,4096,0.37752161582934396,0.6141512966282423,0.808380338541809,0.405029296875,0.31298828125,0.092041015625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,right_to_left_minima,positional,opposite_pool,block_02,0.0001,0.39420150958560896,3072,1024,4096,0.36885871654610236,0.6074892881770133,0.8118731711279386,0.424072265625,0.308349609375,0.11572265625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,cycle_count,cycle,trained,block_02,1e-05,0.3837033870014369,3072,1024,4096,0.3532476281612086,0.5972020532828429,0.8169048110642395,0.41162109375,0.302734375,0.10888671875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,two_cycle_count,cycle,opposite_pool,block_02,0.01,0.05140264777966641,3072,1024,4096,0.062492317526366414,0.25020528136704123,0.9919774830657484,0.506591796875,0.595947265625,-0.08935546875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,three_cycle_count,cycle,trained,block_02,0.1,0.00767153726893921,3072,1024,4096,0.013387450646874743,0.11728565270178742,0.9582041654352054,0.7353515625,0.7275390625,0.0078125
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,even_cycle_count,cycle,opposite_pool,block_02,0.001,0.05056979658763461,3072,1024,4096,0.07285712993167193,0.2715527802671819,0.9697770314628021,0.435791015625,0.406494140625,0.029296875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,odd_cycle_count,cycle,same_pool_untrained,block_02,1e-05,0.4249704121708473,3072,1024,4096,0.42135143145132503,0.6497750048546582,0.7824747743931038,0.43017578125,0.569091796875,-0.138916015625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,longest_cycle,cycle,same_pool_untrained,block_02,0.01,0.12263007966532968,3072,1024,4096,0.11428285071510536,0.3383860136614482,0.9548597906017816,0.19140625,0.15869140625,0.03271484375
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,shortest_cycle,cycle,opposite_pool,block_02,0.001,0.1829935910722451,3072,1024,4096,0.19027848063257835,0.4366116417850959,0.9202385517660344,0.27490234375,0.617431640625,-0.342529296875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,nontrivial_cycle_count,cycle,opposite_pool,block_02,0.01,0.06662275121563055,3072,1024,4096,0.1083215005471444,0.3298562495284123,0.9666275371439284,0.461181640625,0.439208984375,0.02197265625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,lis_length,global_run,trained,block_02,0.0001,0.39942662630290793,3072,1024,4096,0.455386271362089,0.6751062629112978,0.7681092548924382,0.52783203125,0.38623046875,0.1416015625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,lds_length,global_run,opposite_pool,block_02,0.0001,0.3265481332897445,3072,1024,4096,0.3653514733910135,0.6044135984453407,0.8270935918264594,0.500732421875,0.40380859375,0.096923828125
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,longest_increasing_run,global_run,trained,block_02,0.0001,0.14228320970390773,3072,1024,4096,0.1625281006571413,0.4057876829333777,0.9667568644891716,0.53662109375,0.505126953125,0.031494140625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,longest_decreasing_run,global_run,opposite_pool,block_02,0.0001,0.16488087001666407,3072,1024,4096,0.1479936022069097,0.3864365252735393,0.9572506694148718,0.53857421875,0.50390625,0.03466796875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,global_descents,global_run,same_pool_untrained,block_02,0.0001,0.2395595661690597,3072,1024,4096,0.16273278954773696,0.40429131152883496,1.1435706736225826,0.862060546875,0.8095703125,0.052490234375
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,components,global_run,opposite_pool,block_02,0.0001,0.37184740805723204,3072,1024,4096,0.4358289913049208,0.6605357294425854,0.7562710145893776,0.89111328125,0.812255859375,0.078857421875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,max_displacement,global_run,same_pool_untrained,block_02,0.0001,0.36332918913615153,3072,1024,4096,0.36252670218749894,0.6025900348419476,0.8052916724675941,0.379150390625,0.2568359375,0.122314453125
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,displacement_one_count,global_run,opposite_pool,block_02,1e-05,0.4260274976601405,3072,1024,4096,0.406849796280353,0.6406121117404262,0.7741118629562368,0.4248046875,0.30615234375,0.11865234375
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,descents,local,trained,block_03,0.0001,0.21315212907324987,3072,1024,4096,0.21915395646044677,0.4698691307725002,0.9241036584643811,0.444091796875,0.347412109375,0.0966796875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,recoils,local,opposite_pool,block_03,0.001,0.13061346077049596,3072,1024,4096,0.17496664617851054,0.41833732087283887,0.9483745083965711,0.412353515625,0.339599609375,0.07275390625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,peaks,local,trained,block_03,0.0001,0.12020418678810973,3072,1024,4096,0.10642117597301581,0.3392478392729227,0.9321213840895574,0.513916015625,0.479248046875,0.03466796875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,valleys,local,opposite_pool,block_03,0.001,0.10888826266977869,3072,1024,4096,0.1086980268389971,0.3303284216935419,0.9334530512382917,0.50634765625,0.45458984375,0.0517578125
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,double_ascents,local,same_pool_untrained,block_03,0.0001,0.1441100487536603,3072,1024,4096,0.1561180957108903,0.4007971776948482,0.9306289137025535,0.40283203125,0.352783203125,0.050048828125
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,double_descents,local,opposite_pool,block_03,0.001,0.14891074834684037,3072,1024,4096,0.14132604791857373,0.37595338098613307,0.9464130557587893,0.38720703125,0.34716796875,0.0400390625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,successions,local,same_pool_untrained,block_03,0.001,0.0939519496839244,3072,1024,4096,0.11432737343680088,0.34063900386534,0.9625992970491325,0.42724609375,0.3974609375,0.02978515625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,adjacencies,local,opposite_pool,block_03,0.01,0.025022739144465067,3072,1024,4096,0.056526753818806674,0.23790106704290742,0.9448330499215403,0.375,0.33349609375,0.04150390625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,fixed_points,positional,trained,block_03,1e-05,0.7548007298241703,3072,1024,4096,0.7437521531803235,0.8626070969772449,0.5247455328522488,0.726806640625,0.376708984375,0.35009765625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,anti_fixed_points,positional,opposite_pool,block_03,0.0001,0.1314487859734177,3072,1024,4096,0.12841516758433336,0.3670783062735248,0.9336061829893177,0.432861328125,0.37548828125,0.057373046875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,exceedances,positional,trained,block_03,0.0001,0.8255143746724126,3072,1024,4096,0.8399444459025187,0.9166548264032142,0.40949605696283464,0.72705078125,0.338134765625,0.388916015625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,deficiencies,positional,opposite_pool,block_03,1e-05,0.7767414147546281,3072,1024,4096,0.7862027833034919,0.8866045140278409,0.4725572913851283,0.67724609375,0.332275390625,0.344970703125
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,left_to_right_maxima,positional,same_pool_untrained,block_03,0.0001,0.41409600731128826,3072,1024,4096,0.4577037665239564,0.6772243187995544,0.7404137733282709,0.445556640625,0.319580078125,0.1259765625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,left_to_right_minima,positional,opposite_pool,block_03,1e-05,0.5828092806825493,3072,1024,4096,0.6012277657712718,0.7755115773372028,0.6509609196981877,0.528564453125,0.305908203125,0.22265625
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,right_to_left_maxima,positional,same_pool_untrained,block_03,0.0001,0.3464934019895607,3072,1024,4096,0.3698397703808749,0.6082373740093354,0.8133530506426621,0.40380859375,0.31298828125,0.0908203125
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,right_to_left_minima,positional,opposite_pool,block_03,0.0001,0.3885543141864546,3072,1024,4096,0.3692270938418838,0.607908276690753,0.8116362041411965,0.42822265625,0.308349609375,0.119873046875
trained,r0,a,property-a-transformer-tasks08-seed17,17,8,descents|fixed_points|cycle_count|lis_length|peaks|exceedances|three_cycle_count|longest_increasing_run,cycle_count,cycle,trained,block_03,0.0001,0.4442423816607044,3072,1024,4096,0.4043103707933364,0.6368850869136466,0.7839934934048628,0.41943359375,0.302734375,0.11669921875
