run_id,architecture,trained_task_count,seed,task,task_status,validation_examples,supervised_tokens,token_accuracy_pct,exact_sequence_accuracy_pct
transformer-tasks16-seed42,transformer,16,42,to_lehmer,fixed_holdout,160,5508,43.990559,0.000000
transformer-tasks16-seed314159,transformer,16,314159,power,seen,156,5324,64.331330,7.051282
transformer-tasks16-seed314159,transformer,16,314159,lis_length,seen,160,320,85.312500,70.625000
transformer-tasks16-seed314159,transformer,16,314159,fixed_points,seen,160,320,89.375000,78.750000
transformer-tasks16-seed314159,transformer,16,314159,to_inversion_vector,seen,160,5462,72.629074,20.000000
transformer-tasks16-seed314159,transformer,16,314159,pattern_avoidance,seen,160,320,94.687500,89.375000
transformer-tasks16-seed314159,transformer,16,314159,lds_length,seen,160,320,81.250000,62.500000
transformer-tasks16-seed314159,transformer,16,314159,right_multiply_simple,seen,156,5144,77.002333,16.025641
transformer-tasks16-seed314159,transformer,16,314159,conjugate,seen,109,3550,62.309859,5.504587
transformer-tasks16-seed314159,transformer,16,314159,to_cycle,seen,160,5756,64.558721,11.875000
transformer-tasks16-seed314159,transformer,16,314159,descents,seen,160,320,75.625000,51.250000
transformer-tasks16-seed314159,transformer,16,314159,commutator,seen,110,3816,61.163522,6.363636
transformer-tasks16-seed314159,transformer,16,314159,length,seen,160,485,79.381443,39.375000
transformer-tasks16-seed314159,transformer,16,314159,rsk_shape,seen,160,2074,87.174542,23.750000
transformer-tasks16-seed314159,transformer,16,314159,inverse,seen,160,5594,70.343225,15.000000
transformer-tasks16-seed314159,transformer,16,314159,cycle_type,seen,160,1358,78.792342,20.000000
transformer-tasks16-seed314159,transformer,16,314159,bruhat_leq,seen,158,316,99.367089,98.734177
transformer-tasks16-seed314159,transformer,16,314159,to_reduced_word,fixed_holdout,47,7862,15.568558,0.000000
transformer-tasks16-seed314159,transformer,16,314159,compose,fixed_holdout,108,3784,61.812896,1.851852
transformer-tasks16-seed314159,transformer,16,314159,parity,fixed_holdout,160,320,39.687500,0.000000
transformer-tasks16-seed314159,transformer,16,314159,to_lehmer,fixed_holdout,160,5508,50.689906,0.000000
mlp-tasks01-seed17,mlp,1,17,power,seen,156,5324,69.552968,16.025641
mlp-tasks01-seed17,mlp,1,17,lis_length,pool_unseen,160,320,0.000000,0.000000
mlp-tasks01-seed17,mlp,1,17,fixed_points,pool_unseen,160,320,0.000000,0.000000
mlp-tasks01-seed17,mlp,1,17,to_inversion_vector,pool_unseen,160,5462,41.779568,0.000000
mlp-tasks01-seed17,mlp,1,17,pattern_avoidance,pool_unseen,160,320,1.250000,0.000000
mlp-tasks01-seed17,mlp,1,17,lds_length,pool_unseen,160,320,0.000000,0.000000
mlp-tasks01-seed17,mlp,1,17,right_multiply_simple,pool_unseen,156,5144,68.040435,0.000000
mlp-tasks01-seed17,mlp,1,17,conjugate,pool_unseen,109,3550,21.521127,0.000000
mlp-tasks01-seed17,mlp,1,17,to_cycle,pool_unseen,160,5756,41.608756,0.000000
mlp-tasks01-seed17,mlp,1,17,descents,pool_unseen,160,320,0.000000,0.000000
mlp-tasks01-seed17,mlp,1,17,commutator,pool_unseen,110,3816,22.589099,0.000000
mlp-tasks01-seed17,mlp,1,17,length,pool_unseen,160,485,4.536082,0.000000
mlp-tasks01-seed17,mlp,1,17,rsk_shape,pool_unseen,160,2074,35.920926,0.000000
mlp-tasks01-seed17,mlp,1,17,inverse,pool_unseen,160,5594,59.134787,0.000000
mlp-tasks01-seed17,mlp,1,17,cycle_type,pool_unseen,160,1358,25.625920,0.000000
mlp-tasks01-seed17,mlp,1,17,bruhat_leq,pool_unseen,158,316,0.316456,0.000000
mlp-tasks01-seed17,mlp,1,17,to_reduced_word,fixed_holdout,47,7862,27.690155,0.000000
mlp-tasks01-seed17,mlp,1,17,compose,fixed_holdout,108,3784,22.965116,0.000000
mlp-tasks01-seed17,mlp,1,17,parity,fixed_holdout,160,320,0.000000,0.000000
mlp-tasks01-seed17,mlp,1,17,to_lehmer,fixed_holdout,160,5508,41.466957,0.000000
mlp-tasks01-seed42,mlp,1,42,power,seen,156,5324,69.496619,17.307692
mlp-tasks01-seed42,mlp,1,42,lis_length,pool_unseen,160,320,0.000000,0.000000
mlp-tasks01-seed42,mlp,1,42,fixed_points,pool_unseen,160,320,0.000000,0.000000
mlp-tasks01-seed42,mlp,1,42,to_inversion_vector,pool_unseen,160,5462,42.621750,0.000000
mlp-tasks01-seed42,mlp,1,42,pattern_avoidance,pool_unseen,160,320,0.625000,0.000000
mlp-tasks01-seed42,mlp,1,42,lds_length,pool_unseen,160,320,0.000000,0.000000
mlp-tasks01-seed42,mlp,1,42,right_multiply_simple,pool_unseen,156,5144,68.273717,0.000000
mlp-tasks01-seed42,mlp,1,42,conjugate,pool_unseen,109,3550,23.802817,0.000000
mlp-tasks01-seed42,mlp,1,42,to_cycle,pool_unseen,160,5756,43.050730,0.000000
mlp-tasks01-seed42,mlp,1,42,descents,pool_unseen,160,320,0.000000,0.000000
mlp-tasks01-seed42,mlp,1,42,commutator,pool_unseen,110,3816,24.606918,0.000000
mlp-tasks01-seed42,mlp,1,42,length,pool_unseen,160,485,3.298969,0.000000
mlp-tasks01-seed42,mlp,1,42,rsk_shape,pool_unseen,160,2074,34.281581,0.000000
mlp-tasks01-seed42,mlp,1,42,inverse,pool_unseen,160,5594,58.062210,0.000000
mlp-tasks01-seed42,mlp,1,42,cycle_type,pool_unseen,160,1358,26.288660,0.000000
mlp-tasks01-seed42,mlp,1,42,bruhat_leq,pool_unseen,158,316,0.316456,0.000000
mlp-tasks01-seed42,mlp,1,42,to_reduced_word,fixed_holdout,47,7862,24.026965,0.000000
mlp-tasks01-seed42,mlp,1,42,compose,fixed_holdout,108,3784,24.920719,0.000000
mlp-tasks01-seed42,mlp,1,42,parity,fixed_holdout,160,320,0.000000,0.000000
mlp-tasks01-seed42,mlp,1,42,to_lehmer,fixed_holdout,160,5508,41.938998,0.000000
mlp-tasks01-seed314159,mlp,1,314159,power,seen,156,5324,69.271225,17.948718
mlp-tasks01-seed314159,mlp,1,314159,lis_length,pool_unseen,160,320,0.000000,0.000000
mlp-tasks01-seed314159,mlp,1,314159,fixed_points,pool_unseen,160,320,0.000000,0.000000
mlp-tasks01-seed314159,mlp,1,314159,to_inversion_vector,pool_unseen,160,5462,40.095203,0.000000
mlp-tasks01-seed314159,mlp,1,314159,pattern_avoidance,pool_unseen,160,320,0.625000,0.000000
mlp-tasks01-seed314159,mlp,1,314159,lds_length,pool_unseen,160,320,0.000000,0.000000
mlp-tasks01-seed314159,mlp,1,314159,right_multiply_simple,pool_unseen,156,5144,67.437792,0.000000
mlp-tasks01-seed314159,mlp,1,314159,conjugate,pool_unseen,109,3550,22.760563,0.000000
mlp-tasks01-seed314159,mlp,1,314159,to_cycle,pool_unseen,160,5756,42.633773,0.000000
mlp-tasks01-seed314159,mlp,1,314159,descents,pool_unseen,160,320,0.000000,0.000000
mlp-tasks01-seed314159,mlp,1,314159,commutator,pool_unseen,110,3816,22.824948,0.000000
mlp-tasks01-seed314159,mlp,1,314159,length,pool_unseen,160,485,2.886598,0.000000
mlp-tasks01-seed314159,mlp,1,314159,rsk_shape,pool_unseen,160,2074,33.606557,0.000000
mlp-tasks01-seed314159,mlp,1,314159,inverse,pool_unseen,160,5594,56.989632,0.000000
mlp-tasks01-seed314159,mlp,1,314159,cycle_type,pool_unseen,160,1358,25.478645,0.000000
mlp-tasks01-seed314159,mlp,1,314159,bruhat_leq,pool_unseen,158,316,0.316456,0.000000
mlp-tasks01-seed314159,mlp,1,314159,to_reduced_word,fixed_holdout,47,7862,28.529636,0.000000
mlp-tasks01-seed314159,mlp,1,314159,compose,fixed_holdout,108,3784,24.339323,0.000000
mlp-tasks01-seed314159,mlp,1,314159,parity,fixed_holdout,160,320,0.312500,0.000000
mlp-tasks01-seed314159,mlp,1,314159,to_lehmer,fixed_holdout,160,5508,40.758896,0.000000
mlp-tasks02-seed17,mlp,2,17,power,seen,156,5324,68.313298,15.384615
mlp-tasks02-seed17,mlp,2,17,lis_length,seen,160,320,78.437500,56.875000
mlp-tasks02-seed17,mlp,2,17,fixed_points,pool_unseen,160,320,33.750000,6.875000
mlp-tasks02-seed17,mlp,2,17,to_inversion_vector,pool_unseen,160,5462,45.093372,0.000000
mlp-tasks02-seed17,mlp,2,17,pattern_avoidance,pool_unseen,160,320,0.625000,0.000000
mlp-tasks02-seed17,mlp,2,17,lds_length,pool_unseen,160,320,62.500000,25.000000
mlp-tasks02-seed17,mlp,2,17,right_multiply_simple,pool_unseen,156,5144,68.720840,1.282051
mlp-tasks02-seed17,mlp,2,17,conjugate,pool_unseen,109,3550,38.901408,0.000000
mlp-tasks02-seed17,mlp,2,17,to_cycle,pool_unseen,160,5756,44.006254,0.000000
mlp-tasks02-seed17,mlp,2,17,descents,pool_unseen,160,320,55.000000,15.625000
mlp-tasks02-seed17,mlp,2,17,commutator,pool_unseen,110,3816,37.604822,0.000000
mlp-tasks02-seed17,mlp,2,17,length,pool_unseen,160,485,16.494845,4.375000
mlp-tasks02-seed17,mlp,2,17,rsk_shape,pool_unseen,160,2074,33.317261,0.000000
mlp-tasks02-seed17,mlp,2,17,inverse,pool_unseen,160,5594,56.131570,0.000000
mlp-tasks02-seed17,mlp,2,17,cycle_type,pool_unseen,160,1358,24.815906,0.000000
mlp-tasks02-seed17,mlp,2,17,bruhat_leq,pool_unseen,158,316,0.316456,0.000000
mlp-tasks02-seed17,mlp,2,17,to_reduced_word,fixed_holdout,47,7862,35.576189,0.000000
mlp-tasks02-seed17,mlp,2,17,compose,fixed_holdout,108,3784,36.812896,0.000000
mlp-tasks02-seed17,mlp,2,17,parity,fixed_holdout,160,320,25.625000,4.375000
mlp-tasks02-seed17,mlp,2,17,to_lehmer,fixed_holdout,160,5508,44.934641,0.000000
mlp-tasks02-seed42,mlp,2,42,power,seen,156,5324,68.369647,15.384615
mlp-tasks02-seed42,mlp,2,42,lis_length,seen,160,320,76.875000,53.750000
mlp-tasks02-seed42,mlp,2,42,fixed_points,pool_unseen,160,320,53.437500,6.875000
mlp-tasks02-seed42,mlp,2,42,to_inversion_vector,pool_unseen,160,5462,41.523252,0.000000
mlp-tasks02-seed42,mlp,2,42,pattern_avoidance,pool_unseen,160,320,15.312500,0.000000
mlp-tasks02-seed42,mlp,2,42,lds_length,pool_unseen,160,320,61.875000,23.750000
mlp-tasks02-seed42,mlp,2,42,right_multiply_simple,pool_unseen,156,5144,67.690513,1.282051
mlp-tasks02-seed42,mlp,2,42,conjugate,pool_unseen,109,3550,23.802817,0.917431
mlp-tasks02-seed42,mlp,2,42,to_cycle,pool_unseen,160,5756,46.751216,0.000000
mlp-tasks02-seed42,mlp,2,42,descents,pool_unseen,160,320,58.750000,17.500000
mlp-tasks02-seed42,mlp,2,42,commutator,pool_unseen,110,3816,24.606918,0.909091
mlp-tasks02-seed42,mlp,2,42,length,pool_unseen,160,485,23.092784,4.375000
mlp-tasks02-seed42,mlp,2,42,rsk_shape,pool_unseen,160,2074,37.994214,0.000000
mlp-tasks02-seed42,mlp,2,42,inverse,pool_unseen,160,5594,55.684662,0.000000
mlp-tasks02-seed42,mlp,2,42,cycle_type,pool_unseen,160,1358,36.303387,0.000000
mlp-tasks02-seed42,mlp,2,42,bruhat_leq,pool_unseen,158,316,9.810127,0.000000
mlp-tasks02-seed42,mlp,2,42,to_reduced_word,fixed_holdout,47,7862,30.679216,0.000000
mlp-tasks02-seed42,mlp,2,42,compose,fixed_holdout,108,3784,25.687104,0.000000
mlp-tasks02-seed42,mlp,2,42,parity,fixed_holdout,160,320,52.187500,4.375000
mlp-tasks02-seed42,mlp,2,42,to_lehmer,fixed_holdout,160,5508,41.412491,0.000000
mlp-tasks02-seed314159,mlp,2,314159,power,seen,156,5324,68.482344,15.384615
mlp-tasks02-seed314159,mlp,2,314159,lis_length,seen,160,320,77.187500,54.375000
mlp-tasks02-seed314159,mlp,2,314159,fixed_points,pool_unseen,160,320,37.187500,6.250000
mlp-tasks02-seed314159,mlp,2,314159,to_inversion_vector,pool_unseen,160,5462,39.069938,0.000000
mlp-tasks02-seed314159,mlp,2,314159,pattern_avoidance,pool_unseen,160,320,0.625000,0.000000
mlp-tasks02-seed314159,mlp,2,314159,lds_length,pool_unseen,160,320,60.312500,21.875000
mlp-tasks02-seed314159,mlp,2,314159,right_multiply_simple,pool_unseen,156,5144,67.457232,0.641026
mlp-tasks02-seed314159,mlp,2,314159,conjugate,pool_unseen,109,3550,26.450704,0.917431
mlp-tasks02-seed314159,mlp,2,314159,to_cycle,pool_unseen,160,5756,45.100764,0.000000
mlp-tasks02-seed314159,mlp,2,314159,descents,pool_unseen,160,320,55.000000,16.875000
mlp-tasks02-seed314159,mlp,2,314159,commutator,pool_unseen,110,3816,25.733753,4.545455
mlp-tasks02-seed314159,mlp,2,314159,length,pool_unseen,160,485,17.525773,4.375000
mlp-tasks02-seed314159,mlp,2,314159,rsk_shape,pool_unseen,160,2074,35.535198,0.000000
mlp-tasks02-seed314159,mlp,2,314159,inverse,pool_unseen,160,5594,54.755095,0.000000
mlp-tasks02-seed314159,mlp,2,314159,cycle_type,pool_unseen,160,1358,29.307806,0.000000
mlp-tasks02-seed314159,mlp,2,314159,bruhat_leq,pool_unseen,158,316,1.265823,0.000000
mlp-tasks02-seed314159,mlp,2,314159,to_reduced_word,fixed_holdout,47,7862,29.305520,0.000000
mlp-tasks02-seed314159,mlp,2,314159,compose,fixed_holdout,108,3784,26.691332,0.925926
mlp-tasks02-seed314159,mlp,2,314159,parity,fixed_holdout,160,320,33.750000,4.375000
mlp-tasks02-seed314159,mlp,2,314159,to_lehmer,fixed_holdout,160,5508,38.961511,0.000000
mlp-tasks04-seed17,mlp,4,17,power,seen,156,5324,67.017280,12.820513
mlp-tasks04-seed17,mlp,4,17,lis_length,seen,160,320,78.125000,56.250000
mlp-tasks04-seed17,mlp,4,17,fixed_points,seen,160,320,83.750000,67.500000
mlp-tasks04-seed17,mlp,4,17,to_inversion_vector,seen,160,5462,65.708532,17.500000
mlp-tasks04-seed17,mlp,4,17,pattern_avoidance,pool_unseen,160,320,0.000000,0.000000
mlp-tasks04-seed17,mlp,4,17,lds_length,pool_unseen,160,320,52.812500,5.625000
mlp-tasks04-seed17,mlp,4,17,right_multiply_simple,pool_unseen,156,5144,64.871695,5.128205
mlp-tasks04-seed17,mlp,4,17,conjugate,pool_unseen,109,3550,14.535211,0.000000
mlp-tasks04-seed17,mlp,4,17,to_cycle,pool_unseen,160,5756,44.457957,0.000000
mlp-tasks04-seed17,mlp,4,17,descents,pool_unseen,160,320,52.500000,5.000000
mlp-tasks04-seed17,mlp,4,17,commutator,pool_unseen,110,3816,15.644654,0.000000
mlp-tasks04-seed17,mlp,4,17,length,pool_unseen,160,485,30.515464,0.000000
mlp-tasks04-seed17,mlp,4,17,rsk_shape,pool_unseen,160,2074,40.790743,0.000000
mlp-tasks04-seed17,mlp,4,17,inverse,pool_unseen,160,5594,52.878084,0.000000
mlp-tasks04-seed17,mlp,4,17,cycle_type,pool_unseen,160,1358,33.431517,0.000000
mlp-tasks04-seed17,mlp,4,17,bruhat_leq,pool_unseen,158,316,0.632911,0.000000
mlp-tasks04-seed17,mlp,4,17,to_reduced_word,fixed_holdout,47,7862,36.746375,0.000000
mlp-tasks04-seed17,mlp,4,17,compose,fixed_holdout,108,3784,15.010571,0.000000
mlp-tasks04-seed17,mlp,4,17,parity,fixed_holdout,160,320,57.500000,15.000000
mlp-tasks04-seed17,mlp,4,17,to_lehmer,fixed_holdout,160,5508,54.084967,0.000000
mlp-tasks04-seed42,mlp,4,42,power,seen,156,5324,67.693464,14.743590
mlp-tasks04-seed42,mlp,4,42,lis_length,seen,160,320,78.437500,56.875000
mlp-tasks04-seed42,mlp,4,42,fixed_points,seen,160,320,86.875000,73.750000
mlp-tasks04-seed42,mlp,4,42,to_inversion_vector,seen,160,5462,64.902966,14.375000
mlp-tasks04-seed42,mlp,4,42,pattern_avoidance,pool_unseen,160,320,13.125000,0.000000
mlp-tasks04-seed42,mlp,4,42,lds_length,pool_unseen,160,320,50.937500,1.875000
mlp-tasks04-seed42,mlp,4,42,right_multiply_simple,pool_unseen,156,5144,58.456454,0.000000
mlp-tasks04-seed42,mlp,4,42,conjugate,pool_unseen,109,3550,14.873239,0.000000
mlp-tasks04-seed42,mlp,4,42,to_cycle,pool_unseen,160,5756,41.712995,0.000000
mlp-tasks04-seed42,mlp,4,42,descents,pool_unseen,160,320,51.562500,3.125000
mlp-tasks04-seed42,mlp,4,42,commutator,pool_unseen,110,3816,16.719078,0.000000
mlp-tasks04-seed42,mlp,4,42,length,pool_unseen,160,485,21.855670,0.625000
mlp-tasks04-seed42,mlp,4,42,rsk_shape,pool_unseen,160,2074,42.478303,0.000000
mlp-tasks04-seed42,mlp,4,42,inverse,pool_unseen,160,5594,53.289238,0.000000
mlp-tasks04-seed42,mlp,4,42,cycle_type,pool_unseen,160,1358,39.175258,0.000000
mlp-tasks04-seed42,mlp,4,42,bruhat_leq,pool_unseen,158,316,7.594937,0.000000
mlp-tasks04-seed42,mlp,4,42,to_reduced_word,fixed_holdout,47,7862,29.839735,0.000000
mlp-tasks04-seed42,mlp,4,42,compose,fixed_holdout,108,3784,16.464059,0.000000
mlp-tasks04-seed42,mlp,4,42,parity,fixed_holdout,160,320,52.187500,4.375000
mlp-tasks04-seed42,mlp,4,42,to_lehmer,fixed_holdout,160,5508,54.793028,0.000000
mlp-tasks04-seed314159,mlp,4,314159,power,seen,156,5324,67.036063,13.461538
mlp-tasks04-seed314159,mlp,4,314159,lis_length,seen,160,320,79.062500,58.125000
mlp-tasks04-seed314159,mlp,4,314159,fixed_points,seen,160,320,85.625000,71.250000
mlp-tasks04-seed314159,mlp,4,314159,to_inversion_vector,seen,160,5462,65.140974,15.625000
mlp-tasks04-seed314159,mlp,4,314159,pattern_avoidance,pool_unseen,160,320,5.000000,0.000000
mlp-tasks04-seed314159,mlp,4,314159,lds_length,pool_unseen,160,320,52.187500,4.375000
mlp-tasks04-seed314159,mlp,4,314159,right_multiply_simple,pool_unseen,156,5144,59.739502,0.000000
mlp-tasks04-seed314159,mlp,4,314159,conjugate,pool_unseen,109,3550,23.887324,0.000000
mlp-tasks04-seed314159,mlp,4,314159,to_cycle,pool_unseen,160,5756,43.641418,0.000000
mlp-tasks04-seed314159,mlp,4,314159,descents,pool_unseen,160,320,53.125000,6.250000
mlp-tasks04-seed314159,mlp,4,314159,commutator,pool_unseen,110,3816,24.633124,0.000000
mlp-tasks04-seed314159,mlp,4,314159,length,pool_unseen,160,485,21.649485,0.000000
mlp-tasks04-seed314159,mlp,4,314159,rsk_shape,pool_unseen,160,2074,43.346191,0.000000
mlp-tasks04-seed314159,mlp,4,314159,inverse,pool_unseen,160,5594,53.771898,0.000000
mlp-tasks04-seed314159,mlp,4,314159,cycle_type,pool_unseen,160,1358,40.868925,0.000000
mlp-tasks04-seed314159,mlp,4,314159,bruhat_leq,pool_unseen,158,316,1.582278,0.000000
mlp-tasks04-seed314159,mlp,4,314159,to_reduced_word,fixed_holdout,47,7862,36.657339,0.000000
mlp-tasks04-seed314159,mlp,4,314159,compose,fixed_holdout,108,3784,25.634249,0.000000
mlp-tasks04-seed314159,mlp,4,314159,parity,fixed_holdout,160,320,59.062500,18.125000
mlp-tasks04-seed314159,mlp,4,314159,to_lehmer,fixed_holdout,160,5508,53.885258,0.000000
mlp-tasks08-seed17,mlp,8,17,power,seen,156,5324,66.228400,8.333333
mlp-tasks08-seed17,mlp,8,17,lis_length,seen,160,320,76.250000,52.500000
mlp-tasks08-seed17,mlp,8,17,fixed_points,seen,160,320,80.000000,60.000000
mlp-tasks08-seed17,mlp,8,17,to_inversion_vector,seen,160,5462,63.914317,15.000000
mlp-tasks08-seed17,mlp,8,17,pattern_avoidance,seen,160,320,94.375000,88.750000
mlp-tasks08-seed17,mlp,8,17,lds_length,seen,160,320,76.562500,53.125000
mlp-tasks08-seed17,mlp,8,17,right_multiply_simple,seen,156,5144,82.912131,12.820513
mlp-tasks08-seed17,mlp,8,17,conjugate,seen,109,3550,63.408451,5.504587
mlp-tasks08-seed17,mlp,8,17,to_cycle,pool_unseen,160,5756,42.703266,0.000000
mlp-tasks08-seed17,mlp,8,17,descents,pool_unseen,160,320,51.562500,3.125000
mlp-tasks08-seed17,mlp,8,17,commutator,pool_unseen,110,3816,61.530398,1.818182
mlp-tasks08-seed17,mlp,8,17,length,pool_unseen,160,485,29.896907,0.000000
mlp-tasks08-seed17,mlp,8,17,rsk_shape,pool_unseen,160,2074,40.838959,0.000000
mlp-tasks08-seed17,mlp,8,17,inverse,pool_unseen,160,5594,53.575259,0.000000
mlp-tasks08-seed17,mlp,8,17,cycle_type,pool_unseen,160,1358,35.198822,0.000000
mlp-tasks08-seed17,mlp,8,17,bruhat_leq,pool_unseen,158,316,20.253165,0.000000
mlp-tasks08-seed17,mlp,8,17,to_reduced_word,fixed_holdout,47,7862,37.802086,0.000000
mlp-tasks08-seed17,mlp,8,17,compose,fixed_holdout,108,3784,61.205074,1.851852
mlp-tasks08-seed17,mlp,8,17,parity,fixed_holdout,160,320,50.000000,0.000000
mlp-tasks08-seed17,mlp,8,17,to_lehmer,fixed_holdout,160,5508,49.491649,0.000000
mlp-tasks08-seed42,mlp,8,42,power,seen,156,5324,66.472577,7.692308
mlp-tasks08-seed42,mlp,8,42,lis_length,seen,160,320,77.187500,54.375000
mlp-tasks08-seed42,mlp,8,42,fixed_points,seen,160,320,78.125000,56.250000
mlp-tasks08-seed42,mlp,8,42,to_inversion_vector,seen,160,5462,64.170633,14.375000
mlp-tasks08-seed42,mlp,8,42,pattern_avoidance,seen,160,320,90.312500,80.625000
mlp-tasks08-seed42,mlp,8,42,lds_length,seen,160,320,75.937500,51.875000
mlp-tasks08-seed42,mlp,8,42,right_multiply_simple,seen,156,5144,83.592535,13.461538
mlp-tasks08-seed42,mlp,8,42,conjugate,seen,109,3550,63.746479,6.422018
mlp-tasks08-seed42,mlp,8,42,to_cycle,pool_unseen,160,5756,41.765115,0.000000
mlp-tasks08-seed42,mlp,8,42,descents,pool_unseen,160,320,54.062500,8.125000
mlp-tasks08-seed42,mlp,8,42,commutator,pool_unseen,110,3816,62.080713,1.818182
mlp-tasks08-seed42,mlp,8,42,length,pool_unseen,160,485,31.958763,0.625000
mlp-tasks08-seed42,mlp,8,42,rsk_shape,pool_unseen,160,2074,36.162006,0.000000
mlp-tasks08-seed42,mlp,8,42,inverse,pool_unseen,160,5594,57.186271,0.000000
mlp-tasks08-seed42,mlp,8,42,cycle_type,pool_unseen,160,1358,31.811487,0.000000
mlp-tasks08-seed42,mlp,8,42,bruhat_leq,pool_unseen,158,316,16.772152,0.000000
mlp-tasks08-seed42,mlp,8,42,to_reduced_word,fixed_holdout,47,7862,38.730603,0.000000
mlp-tasks08-seed42,mlp,8,42,compose,fixed_holdout,108,3784,61.680761,3.703704
mlp-tasks08-seed42,mlp,8,42,parity,fixed_holdout,160,320,50.312500,1.250000
mlp-tasks08-seed42,mlp,8,42,to_lehmer,fixed_holdout,160,5508,46.786492,0.000000
mlp-tasks08-seed314159,mlp,8,314159,power,seen,156,5324,66.359880,7.692308
mlp-tasks08-seed314159,mlp,8,314159,lis_length,seen,160,320,77.187500,54.375000
mlp-tasks08-seed314159,mlp,8,314159,fixed_points,seen,160,320,78.750000,57.500000
mlp-tasks08-seed314159,mlp,8,314159,to_inversion_vector,seen,160,5462,64.188942,15.000000
mlp-tasks08-seed314159,mlp,8,314159,pattern_avoidance,seen,160,320,95.312500,90.625000
mlp-tasks08-seed314159,mlp,8,314159,lds_length,seen,160,320,76.562500,53.125000
mlp-tasks08-seed314159,mlp,8,314159,right_multiply_simple,seen,156,5144,79.082426,7.692308
mlp-tasks08-seed314159,mlp,8,314159,conjugate,seen,109,3550,63.098592,6.422018
mlp-tasks08-seed314159,mlp,8,314159,to_cycle,pool_unseen,160,5756,42.425295,0.000000
mlp-tasks08-seed314159,mlp,8,314159,descents,pool_unseen,160,320,52.500000,5.000000
mlp-tasks08-seed314159,mlp,8,314159,commutator,pool_unseen,110,3816,62.159329,1.818182
mlp-tasks08-seed314159,mlp,8,314159,length,pool_unseen,160,485,20.000000,0.000000
mlp-tasks08-seed314159,mlp,8,314159,rsk_shape,pool_unseen,160,2074,40.260366,0.000000
mlp-tasks08-seed314159,mlp,8,314159,inverse,pool_unseen,160,5594,56.328209,0.000000
mlp-tasks08-seed314159,mlp,8,314159,cycle_type,pool_unseen,160,1358,31.590574,0.000000
mlp-tasks08-seed314159,mlp,8,314159,bruhat_leq,pool_unseen,158,316,17.088608,0.000000
mlp-tasks08-seed314159,mlp,8,314159,to_reduced_word,fixed_holdout,47,7862,25.476978,0.000000
mlp-tasks08-seed314159,mlp,8,314159,compose,fixed_holdout,108,3784,61.865751,0.925926
mlp-tasks08-seed314159,mlp,8,314159,parity,fixed_holdout,160,320,52.500000,5.000000
mlp-tasks08-seed314159,mlp,8,314159,to_lehmer,fixed_holdout,160,5508,52.795933,0.000000
mlp-tasks16-seed17,mlp,16,17,power,seen,156,5324,60.668670,7.051282
mlp-tasks16-seed17,mlp,16,17,lis_length,seen,160,320,75.937500,51.875000
mlp-tasks16-seed17,mlp,16,17,fixed_points,seen,160,320,73.125000,46.250000
mlp-tasks16-seed17,mlp,16,17,to_inversion_vector,seen,160,5462,63.950934,11.875000
mlp-tasks16-seed17,mlp,16,17,pattern_avoidance,seen,160,320,82.812500,65.625000
mlp-tasks16-seed17,mlp,16,17,lds_length,seen,160,320,75.937500,51.875000
mlp-tasks16-seed17,mlp,16,17,right_multiply_simple,seen,156,5144,61.508554,8.974359
mlp-tasks16-seed17,mlp,16,17,conjugate,seen,109,3550,62.816901,5.504587
mlp-tasks16-seed17,mlp,16,17,to_cycle,seen,160,5756,57.366227,6.250000
mlp-tasks16-seed17,mlp,16,17,descents,seen,160,320,73.125000,46.250000
mlp-tasks16-seed17,mlp,16,17,commutator,seen,110,3816,62.526205,5.454545
mlp-tasks16-seed17,mlp,16,17,length,seen,160,485,77.113402,32.500000
mlp-tasks16-seed17,mlp,16,17,rsk_shape,seen,160,2074,80.424301,15.000000
mlp-tasks16-seed17,mlp,16,17,inverse,seen,160,5594,59.474437,8.125000
mlp-tasks16-seed17,mlp,16,17,cycle_type,seen,160,1358,70.397644,10.000000
mlp-tasks16-seed17,mlp,16,17,bruhat_leq,seen,158,316,94.620253,89.240506
mlp-tasks16-seed17,mlp,16,17,to_reduced_word,fixed_holdout,47,7862,23.594505,0.000000
mlp-tasks16-seed17,mlp,16,17,compose,fixed_holdout,108,3784,60.385835,0.000000
mlp-tasks16-seed17,mlp,16,17,parity,fixed_holdout,160,320,54.062500,8.125000
mlp-tasks16-seed17,mlp,16,17,to_lehmer,fixed_holdout,160,5508,35.893246,0.000000
mlp-tasks16-seed42,mlp,16,42,power,seen,156,5324,58.057851,1.923077
mlp-tasks16-seed42,mlp,16,42,lis_length,seen,160,320,75.625000,51.250000
mlp-tasks16-seed42,mlp,16,42,fixed_points,seen,160,320,73.125000,46.250000
mlp-tasks16-seed42,mlp,16,42,to_inversion_vector,seen,160,5462,64.024167,12.500000
mlp-tasks16-seed42,mlp,16,42,pattern_avoidance,seen,160,320,81.875000,63.750000
mlp-tasks16-seed42,mlp,16,42,lds_length,seen,160,320,75.625000,51.250000
mlp-tasks16-seed42,mlp,16,42,right_multiply_simple,seen,156,5144,59.331260,6.410256
mlp-tasks16-seed42,mlp,16,42,conjugate,seen,109,3550,61.464789,3.669725
mlp-tasks16-seed42,mlp,16,42,to_cycle,seen,160,5756,54.673384,6.250000
mlp-tasks16-seed42,mlp,16,42,descents,seen,160,320,71.875000,43.750000
