model_kind,run_id,architecture,condition,model_seed,layer,probe_task_family,probe_task_count,length_conditioned_r2,pearson_r,normalized_rmse,exact_accuracy,length_mode_baseline_accuracy,exact_accuracy_minus_baseline
trained,category-algebra-a4-mlp-seed314159,mlp,algebra_a4,314159,final_norm,global_run,8,0.20568365129797547,0.44762711621718754,0.9710028541880795,0.4754791259765625,0.4976806640625,-0.0222015380859375
trained,category-algebra-a4-mlp-seed314159,mlp,algebra_a4,314159,final_norm,local,8,0.0983964605353605,0.3092440442832666,0.9647247829866168,0.369842529296875,0.3752288818359375,-0.0053863525390625
trained,category-algebra-a4-mlp-seed314159,mlp,algebra_a4,314159,final_norm,positional,8,0.16938317608213943,0.39872601225030424,0.9180353740274181,0.3507232666015625,0.33001708984375,0.0207061767578125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,block_01,all,32,0.13817181031420062,0.33041371790724194,0.9533242711813328,0.3961677551269531,0.4211578369140625,-0.024990081787109375
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,block_01,cycle,8,0.014277951563970603,0.08935380385064033,0.9968624312132438,0.3597259521484375,0.4817047119140625,-0.121978759765625
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,block_01,global_run,8,0.22518768745776624,0.4687316159847134,0.95853690678416,0.4837799072265625,0.4976806640625,-0.0139007568359375
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,block_01,local,8,0.09791387848638422,0.30817477772359847,0.9651163190624259,0.3736724853515625,0.3752288818359375,-0.001556396484375
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,block_01,positional,8,0.21530772374868135,0.4553946740700155,0.8927814276655013,0.36749267578125,0.33001708984375,0.0374755859375
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,embedding,all,32,-6.938893903907228e-18,-0.0008951435302093509,1.0302822599035701,0.3819007873535156,0.4211578369140625,-0.039257049560546875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,embedding,cycle,8,2.7755575615628914e-17,-0.00276508158932563,1.0040621451047635,0.359466552734375,0.4817047119140625,-0.1222381591796875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,embedding,global_run,8,0.0,-0.0036120710489018514,1.0908257061107252,0.4667816162109375,0.4976806640625,-0.0308990478515625
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,embedding,local,8,-2.7755575615628914e-17,0.002825824225804394,1.0167965545539535,0.3724822998046875,0.3752288818359375,-0.00274658203125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,embedding,positional,8,-2.7755575615628914e-17,-2.924570841431615e-05,1.0094446338448388,0.3288726806640625,0.33001708984375,-0.0011444091796875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,final_norm,all,32,0.1395258147497196,0.3324911504743835,0.9525729469326749,0.3950347900390625,0.4211578369140625,-0.026123046875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,final_norm,cycle,8,0.015139680960100085,0.08898722946778279,0.996422654002591,0.35968017578125,0.4817047119140625,-0.1220245361328125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,final_norm,global_run,8,0.22584592039020496,0.47138788887880223,0.9581465822307015,0.48248291015625,0.4976806640625,-0.01519775390625
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,final_norm,local,8,0.10267248671992732,0.31537060900901615,0.9625005665847055,0.3732757568359375,0.3752288818359375,-0.001953125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,final_norm,positional,8,0.21444517092864593,0.45421887454193277,0.8932219849127015,0.3647003173828125,0.33001708984375,0.0346832275390625
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_01,all,32,0.23783182627184252,0.45679924440352276,0.8927069430607053,0.44409942626953125,0.4211578369140625,0.02294158935546875
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_01,cycle,8,0.08065635233794372,0.25542174768661663,0.9622705298707412,0.394287109375,0.4817047119140625,-0.0874176025390625
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_01,global_run,8,0.33402419920307463,0.5723553974883888,0.8874047786157475,0.544525146484375,0.4976806640625,0.046844482421875
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_01,local,8,0.154070255184185,0.390951309014285,0.9348034326918829,0.392486572265625,0.3752288818359375,0.0172576904296875
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_01,positional,8,0.38257649836216673,0.6084685234248006,0.7863490310644495,0.445098876953125,0.33001708984375,0.115081787109375
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_02,all,32,0.27605884973072575,0.49533436831564603,0.8684987741424006,0.454986572265625,0.4211578369140625,0.0338287353515625
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_02,cycle,8,0.1011357813888632,0.28879959887904166,0.9511297383857417,0.40240478515625,0.4817047119140625,-0.0792999267578125
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_02,global_run,8,0.3733833908448459,0.605533257599633,0.8602680772027054,0.554168701171875,0.4976806640625,0.056488037109375
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_02,local,8,0.1802146538568553,0.4231481859535311,0.9200874063732494,0.3970947265625,0.3752288818359375,0.0218658447265625
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_02,positional,8,0.44950157283233866,0.6638564308303783,0.7425098746079063,0.466278076171875,0.33001708984375,0.136260986328125
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_03,all,32,0.2774790812731135,0.4959753537925862,0.8676977203750773,0.4550743103027344,0.4211578369140625,0.033916473388671875
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_03,cycle,8,0.09712070494465962,0.2821735209327282,0.9533078635113087,0.40350341796875,0.4817047119140625,-0.0782012939453125
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_03,global_run,8,0.3752597465907789,0.6075516140208115,0.8595832124008567,0.5539398193359375,0.4976806640625,0.0562591552734375
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_03,local,8,0.1832657340447949,0.42662817929456653,0.9184069469172625,0.3968505859375,0.3752288818359375,0.0216217041015625
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_03,positional,8,0.4542701395122207,0.6675481009222386,0.7394928586708813,0.46600341796875,0.33001708984375,0.135986328125
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_04,all,32,0.2506283497793864,0.46922494734205905,0.8849862106254064,0.4491233825683594,0.4211578369140625,0.027965545654296875
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_04,cycle,8,0.08238067694174205,0.2623639671406384,0.9613622382275477,0.3958282470703125,0.4817047119140625,-0.08587646484375
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_04,global_run,8,0.342974726067859,0.5784970085826378,0.8818213872674838,0.5498046875,0.4976806640625,0.0521240234375
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_04,local,8,0.15582992758913677,0.39381227549529163,0.9339373301650418,0.3946380615234375,0.3752288818359375,0.0194091796875
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,block_04,positional,8,0.4213280685188079,0.6422265381496683,0.7628238868415521,0.4562225341796875,0.33001708984375,0.1262054443359375
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,embedding,all,32,0.0,1.4883435071985667e-06,1.0302822599035701,0.3819007873535156,0.4211578369140625,-0.039257049560546875
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,embedding,cycle,8,1.3877787807814457e-17,0.0,1.0040621451047635,0.359466552734375,0.4817047119140625,-0.1222381591796875
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,embedding,global_run,8,0.0,-0.0036430092669442115,1.0908257061107252,0.4667816162109375,0.4976806640625,-0.0308990478515625
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,embedding,local,8,1.3877787807814457e-17,0.003512330887246253,1.0167965545539535,0.3724822998046875,0.3752288818359375,-0.00274658203125
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,embedding,positional,8,-2.7755575615628914e-17,0.00013663175372675236,1.0094446338448388,0.3288726806640625,0.33001708984375,-0.0011444091796875
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,final_norm,all,32,0.24688869136596198,0.4658055930365857,0.8874818464241451,0.4488868713378906,0.4211578369140625,0.027729034423828125
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,final_norm,cycle,8,0.08085227347399652,0.2599247479806814,0.962171142221895,0.3950958251953125,0.4817047119140625,-0.08660888671875
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,final_norm,global_run,8,0.33459330194351494,0.571052393527687,0.8877378446209145,0.54962158203125,0.4976806640625,0.05194091796875
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,final_norm,local,8,0.15589247382618762,0.39416146770869775,0.9338870785316136,0.39544677734375,0.3752288818359375,0.0202178955078125
trained,category-algebra-a4-transformer-seed17,transformer,algebra_a4,17,final_norm,positional,8,0.4162167162201488,0.6380837629292765,0.7661313203221572,0.45538330078125,0.33001708984375,0.1253662109375
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_01,all,32,0.22782564940427963,0.44385503215107086,0.8981102241737116,0.44171142578125,0.4211578369140625,0.0205535888671875
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_01,cycle,8,0.07263783236431445,0.24260904708797296,0.9665724304341037,0.38897705078125,0.4817047119140625,-0.0927276611328125
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_01,global_run,8,0.33233451511152323,0.5694906856741139,0.8880659897471587,0.5452880859375,0.4976806640625,0.047607421875
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_01,local,8,0.13980788862957894,0.36997125147840815,0.9424078774258297,0.3918914794921875,0.3752288818359375,0.01666259765625
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_01,positional,8,0.3665223615117019,0.5933491443637886,0.7953945990877543,0.4406890869140625,0.33001708984375,0.1106719970703125
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_02,all,32,0.2598686324224627,0.47471211705184446,0.8779024483704096,0.4498100280761719,0.4211578369140625,0.028652191162109375
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_02,cycle,8,0.07639728605038186,0.24891939851672873,0.9645188843211898,0.3970184326171875,0.4817047119140625,-0.084686279296875
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_02,global_run,8,0.3686647618611998,0.6009716611413599,0.863203168564112,0.549041748046875,0.4976806640625,0.051361083984375
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_02,local,8,0.16210271814566418,0.3994841610094158,0.9301453318816049,0.394378662109375,0.3752288818359375,0.0191497802734375
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_02,positional,8,0.432309763632605,0.6494732475398733,0.7537424087147322,0.45880126953125,0.33001708984375,0.1287841796875
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_03,all,32,0.25885160620428965,0.4757851997031364,0.8787792084244194,0.4523200988769531,0.4211578369140625,0.031162261962890625
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_03,cycle,8,0.07481613897236279,0.2558132256805965,0.9653109076034758,0.396820068359375,0.4817047119140625,-0.0848846435546875
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_03,global_run,8,0.3656136726591213,0.5985936898042707,0.8656327774598978,0.553619384765625,0.4976806640625,0.055938720703125
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_03,local,8,0.1581927823680487,0.3948340806286966,0.9324309342892005,0.3934326171875,0.3752288818359375,0.0182037353515625
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_03,positional,8,0.43678383081762584,0.6538998026989816,0.7517422143451031,0.4654083251953125,0.33001708984375,0.1353912353515625
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_04,all,32,0.25525072961622636,0.4733558714855656,0.8817042132664866,0.4531097412109375,0.4211578369140625,0.031951904296875
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_04,cycle,8,0.08215486002992867,0.2629940329677397,0.9614484738957115,0.4015960693359375,0.4817047119140625,-0.080108642578125
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_04,global_run,8,0.3540158102280836,0.588197597392727,0.874053519360285,0.556060791015625,0.4976806640625,0.058380126953125
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_04,local,8,0.15873691083194458,0.39638416908791313,0.9322194162701967,0.3944854736328125,0.3752288818359375,0.019256591796875
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,block_04,positional,8,0.4260953373749485,0.6458476864938827,0.7590954435397533,0.460296630859375,0.33001708984375,0.130279541015625
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,embedding,all,32,-1.0408340855860843e-17,0.0005440791811174496,1.0302822599035701,0.3819007873535156,0.4211578369140625,-0.039257049560546875
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,embedding,cycle,8,0.0,-0.0021258958565089437,1.0040621451047635,0.359466552734375,0.4817047119140625,-0.1222381591796875
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,embedding,global_run,8,0.0,0.00018230419279106284,1.0908257061107252,0.4667816162109375,0.4976806640625,-0.0308990478515625
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,embedding,local,8,-1.3877787807814457e-17,0.0027722524785386217,1.0167965545539535,0.3724822998046875,0.3752288818359375,-0.00274658203125
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,embedding,positional,8,-2.7755575615628914e-17,0.001347655909649058,1.0094446338448388,0.3288726806640625,0.33001708984375,-0.0011444091796875
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,final_norm,all,32,0.24715063240814505,0.46562901126007666,0.8871406683668162,0.4535484313964844,0.4211578369140625,0.032390594482421875
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,final_norm,cycle,8,0.08265828298770485,0.2639798032363295,0.9611766474768529,0.400604248046875,0.4817047119140625,-0.0811004638671875
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,final_norm,global_run,8,0.3385831490102888,0.5740059375834192,0.8848358238551479,0.5565948486328125,0.4976806640625,0.0589141845703125
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,final_norm,local,8,0.14864904729839032,0.38388247088095817,0.9378546196817368,0.3952789306640625,0.3752288818359375,0.020050048828125
trained,category-algebra-a4-transformer-seed314159,transformer,algebra_a4,314159,final_norm,positional,8,0.41871205033619624,0.6406478333395997,0.764695582453527,0.4617156982421875,0.33001708984375,0.1316986083984375
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_01,all,32,0.2140894125343246,0.43053718859273615,0.9064782636698283,0.4383964538574219,0.4211578369140625,0.017238616943359375
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_01,cycle,8,0.06617908783516786,0.2333540275249057,0.9700196044561589,0.38995361328125,0.4817047119140625,-0.0917510986328125
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_01,global_run,8,0.3126354184023837,0.5517827853655907,0.9008368434868306,0.539031982421875,0.4976806640625,0.041351318359375
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_01,local,8,0.14152998804418504,0.3723817404912617,0.9415059404305468,0.3907012939453125,0.3752288818359375,0.015472412109375
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_01,positional,8,0.33601315585556174,0.5646302009891866,0.813550666305777,0.43389892578125,0.33001708984375,0.1038818359375
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_02,all,32,0.257382574729622,0.47663418339924674,0.8795527326644915,0.45079803466796875,0.4211578369140625,0.02964019775390625
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_02,cycle,8,0.07946839314728973,0.2633149125082147,0.9630396458364837,0.3940887451171875,0.4817047119140625,-0.087615966796875
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_02,global_run,8,0.3614959310309131,0.5939506014396418,0.8672201889339087,0.5541839599609375,0.4976806640625,0.0565032958984375
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_02,local,8,0.17803671152320083,0.4183795175787891,0.920951159964581,0.3975677490234375,0.3752288818359375,0.0223388671875
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_02,positional,8,0.41052926321708444,0.6308917020703414,0.7669999359229929,0.4573516845703125,0.33001708984375,0.1273345947265625
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_03,all,32,0.25987808302822435,0.4817406187769196,0.8784947480373633,0.4541282653808594,0.4211578369140625,0.032970428466796875
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_03,cycle,8,0.08698016861102142,0.2787129075021729,0.959020243567784,0.401275634765625,0.4817047119140625,-0.0804290771484375
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_03,global_run,8,0.3655945789411621,0.5975642332359813,0.8648934473168353,0.5583038330078125,0.4976806640625,0.0606231689453125
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_03,local,8,0.1765152664377531,0.41842832654815526,0.9220450908448091,0.3961334228515625,0.3752288818359375,0.020904541015625
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_03,positional,8,0.4104223181229608,0.632257007821369,0.7680202104200243,0.4608001708984375,0.33001708984375,0.1307830810546875
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_04,all,32,0.2484450272911172,0.46974138225323925,0.8860600702351704,0.4501228332519531,0.4211578369140625,0.028964996337890625
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_04,cycle,8,0.08036377082347537,0.26631432626363527,0.9625722321358812,0.397125244140625,0.4817047119140625,-0.0845794677734375
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_04,global_run,8,0.3487924488012133,0.5835943759241528,0.8765152547538486,0.5536956787109375,0.4976806640625,0.0560150146484375
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_04,local,8,0.16517979996830495,0.4043982136363676,0.9286192602642827,0.3969268798828125,0.3752288818359375,0.021697998046875
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,block_04,positional,8,0.39944408957147515,0.6246586131888013,0.7765335337866693,0.4527435302734375,0.33001708984375,0.1227264404296875
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,embedding,all,32,6.938893903907228e-18,-0.0005126565787397944,1.0302822599035701,0.3819007873535156,0.4211578369140625,-0.039257049560546875
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,embedding,cycle,8,1.3877787807814457e-17,-0.00260848931518525,1.0040621451047635,0.359466552734375,0.4817047119140625,-0.1222381591796875
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,embedding,global_run,8,0.0,-0.001412052976755784,1.0908257061107252,0.4667816162109375,0.4976806640625,-0.0308990478515625
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,embedding,local,8,1.3877787807814457e-17,0.0020329741973983935,1.0167965545539535,0.3724822998046875,0.3752288818359375,-0.00274658203125
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,embedding,positional,8,0.0,-6.305822041653697e-05,1.0094446338448388,0.3288726806640625,0.33001708984375,-0.0011444091796875
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,final_norm,all,32,0.2528482389900594,0.4750704972468344,0.883503666889919,0.45340728759765625,0.4211578369140625,0.03224945068359375
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,final_norm,cycle,8,0.08748044076029436,0.27727873379824003,0.9587759040063949,0.4015350341796875,0.4817047119140625,-0.080169677734375
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,final_norm,global_run,8,0.35063744022088533,0.5851576597947551,0.8754858377150257,0.5574951171875,0.4976806640625,0.059814453125
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,final_norm,local,8,0.16901878530562442,0.40906135980153197,0.9264634097558228,0.3979034423828125,0.3752288818359375,0.022674560546875
trained,category-algebra-a4-transformer-seed42,transformer,algebra_a4,42,final_norm,positional,8,0.4042562896734336,0.6287842355928107,0.7732895160824327,0.456695556640625,0.33001708984375,0.126678466796875
trained,category-encoding-e4-mlp-seed17,mlp,encoding_e4,17,block_01,all,32,0.18911711789321872,0.4041337463867718,0.9235338891826477,0.4421043395996094,0.4211578369140625,0.020946502685546875
trained,category-encoding-e4-mlp-seed17,mlp,encoding_e4,17,block_01,cycle,8,0.07334520756881274,0.251269756688537,0.9661501010039039,0.4006500244140625,0.4817047119140625,-0.0810546875
trained,category-encoding-e4-mlp-seed17,mlp,encoding_e4,17,block_01,global_run,8,0.23761044572737916,0.4759251993890917,0.9523312105032548,0.53900146484375,0.4976806640625,0.04132080078125
trained,category-encoding-e4-mlp-seed17,mlp,encoding_e4,17,block_01,local,8,0.09981289755030094,0.31630850719493925,0.964558967814559,0.3990631103515625,0.3752288818359375,0.023834228515625
trained,category-encoding-e4-mlp-seed17,mlp,encoding_e4,17,block_01,positional,8,0.3456999207263821,0.5730315222745191,0.8110952774088732,0.4297027587890625,0.33001708984375,0.0996856689453125
trained,category-encoding-e4-mlp-seed17,mlp,encoding_e4,17,embedding,all,32,6.938893903907228e-18,-0.0002917753975478312,1.0302822599035701,0.3819007873535156,0.4211578369140625,-0.039257049560546875
trained,category-encoding-e4-mlp-seed17,mlp,encoding_e4,17,embedding,cycle,8,1.3877787807814457e-17,-0.000164644272698025,1.0040621451047635,0.359466552734375,0.4817047119140625,-0.1222381591796875
trained,category-encoding-e4-mlp-seed17,mlp,encoding_e4,17,embedding,global_run,8,0.0,-0.0027629685523767157,1.0908257061107252,0.4667816162109375,0.4976806640625,-0.0308990478515625
trained,category-encoding-e4-mlp-seed17,mlp,encoding_e4,17,embedding,local,8,1.3877787807814457e-17,0.0016094065060849184,1.0167965545539535,0.3724822998046875,0.3752288818359375,-0.00274658203125
trained,category-encoding-e4-mlp-seed17,mlp,encoding_e4,17,embedding,positional,8,0.0,0.00015110472879849767,1.0094446338448388,0.3288726806640625,0.33001708984375,-0.0011444091796875
trained,category-encoding-e4-mlp-seed17,mlp,encoding_e4,17,final_norm,all,32,0.15741147190653043,0.35704217736219757,0.9421185889584273,0.41843414306640625,0.4211578369140625,-0.00272369384765625
trained,category-encoding-e4-mlp-seed17,mlp,encoding_e4,17,final_norm,cycle,8,0.0437366676837707,0.17830832801036078,0.9816430478543672,0.380218505859375,0.4817047119140625,-0.1014862060546875
trained,category-encoding-e4-mlp-seed17,mlp,encoding_e4,17,final_norm,global_run,8,0.20649651174583286,0.44096858169511666,0.9714050874840555,0.5106048583984375,0.4976806640625,0.0129241943359375
trained,category-encoding-e4-mlp-seed17,mlp,encoding_e4,17,final_norm,local,8,0.07652959892572792,0.2761378827016199,0.9770408303521558,0.382080078125,0.3752288818359375,0.0068511962890625
trained,category-encoding-e4-mlp-seed17,mlp,encoding_e4,17,final_norm,positional,8,0.3028831092707902,0.532753917041693,0.8383853901431304,0.4008331298828125,0.33001708984375,0.0708160400390625
trained,category-encoding-e4-mlp-seed314159,mlp,encoding_e4,314159,block_01,all,32,0.15566354641920996,0.3545768801505996,0.9431765767446869,0.4256439208984375,0.4211578369140625,0.004486083984375
trained,category-encoding-e4-mlp-seed314159,mlp,encoding_e4,314159,block_01,cycle,8,0.05375402069214978,0.19657129926209138,0.9764066321037985,0.3780670166015625,0.4817047119140625,-0.1036376953125
trained,category-encoding-e4-mlp-seed314159,mlp,encoding_e4,314159,block_01,global_run,8,0.18692008071252858,0.4183479134679742,0.9834493491769362,0.5184173583984375,0.4976806640625,0.0207366943359375
trained,category-encoding-e4-mlp-seed314159,mlp,encoding_e4,314159,block_01,local,8,0.0725086380462289,0.2672899917189881,0.979052813396546,0.387542724609375,0.3752288818359375,0.0123138427734375
trained,category-encoding-e4-mlp-seed314159,mlp,encoding_e4,314159,block_01,positional,8,0.3094714462259326,0.5360983161533449,0.8337975123014669,0.418548583984375,0.33001708984375,0.088531494140625
trained,category-encoding-e4-mlp-seed314159,mlp,encoding_e4,314159,embedding,all,32,-1.734723475976807e-17,-0.0014599321595500398,1.0302822599035701,0.3819007873535156,0.4211578369140625,-0.039257049560546875
trained,category-encoding-e4-mlp-seed314159,mlp,encoding_e4,314159,embedding,cycle,8,0.0,-0.0024677552065935316,1.0040621451047635,0.359466552734375,0.4817047119140625,-0.1222381591796875
trained,category-encoding-e4-mlp-seed314159,mlp,encoding_e4,314159,embedding,global_run,8,0.0,-0.0022335795349075504,1.0908257061107252,0.4667816162109375,0.4976806640625,-0.0308990478515625
trained,category-encoding-e4-mlp-seed314159,mlp,encoding_e4,314159,embedding,local,8,-1.3877787807814457e-17,0.0001919221447309041,1.0167965545539535,0.3724822998046875,0.3752288818359375,-0.00274658203125
trained,category-encoding-e4-mlp-seed314159,mlp,encoding_e4,314159,embedding,positional,8,-5.551115123125783e-17,-0.0013303160414299814,1.0094446338448388,0.3288726806640625,0.33001708984375,-0.0011444091796875
trained,category-encoding-e4-mlp-seed314159,mlp,encoding_e4,314159,final_norm,all,32,0.166482124050259,0.37217663868092954,0.9370531551941311,0.42938232421875,0.4211578369140625,0.0082244873046875
trained,category-encoding-e4-mlp-seed314159,mlp,encoding_e4,314159,final_norm,cycle,8,0.06543085468440957,0.22707673681320323,0.9702805201653868,0.3828125,0.4817047119140625,-0.0988922119140625
trained,category-encoding-e4-mlp-seed314159,mlp,encoding_e4,314159,final_norm,global_run,8,0.1971295150175178,0.4286969260241363,0.977255648021024,0.5240020751953125,0.4976806640625,0.0263214111328125
trained,category-encoding-e4-mlp-seed314159,mlp,encoding_e4,314159,final_norm,local,8,0.08045249044888164,0.2828660681060803,0.9749057424531997,0.39056396484375,0.3752288818359375,0.0153350830078125
trained,category-encoding-e4-mlp-seed314159,mlp,encoding_e4,314159,final_norm,positional,8,0.322915636050227,0.5500668237802983,0.8257707101369139,0.4201507568359375,0.33001708984375,0.0901336669921875
trained,category-encoding-e4-mlp-seed42,mlp,encoding_e4,42,block_01,all,32,0.19273943546731934,0.4018489312372097,0.9206525081875504,0.4404411315917969,0.4211578369140625,0.019283294677734375
trained,category-encoding-e4-mlp-seed42,mlp,encoding_e4,42,block_01,cycle,8,0.0620972245243117,0.21819316514312523,0.9720412029730767,0.3898773193359375,0.4817047119140625,-0.091827392578125
trained,category-encoding-e4-mlp-seed42,mlp,encoding_e4,42,block_01,global_run,8,0.24455751878327336,0.48095335769920416,0.9474230967442134,0.5380096435546875,0.4976806640625,0.0403289794921875
trained,category-encoding-e4-mlp-seed42,mlp,encoding_e4,42,block_01,local,8,0.1059248908233959,0.32487499847201773,0.9610463049083644,0.3987274169921875,0.3752288818359375,0.02349853515625
trained,category-encoding-e4-mlp-seed42,mlp,encoding_e4,42,block_01,positional,8,0.3583781077382964,0.5833742036344919,0.8020994281245468,0.435150146484375,0.33001708984375,0.105133056640625
trained,category-encoding-e4-mlp-seed42,mlp,encoding_e4,42,embedding,all,32,-3.469446951953614e-18,3.344610977951939e-05,1.0302822599035701,0.3819007873535156,0.4211578369140625,-0.039257049560546875
