comparison,architecture,pool_a,task_count_a,run_id_a,pool_b,task_count_b,run_id_b,layer,probe_examples,linear_cka
disjoint_pools_equal_k,transformer,a,16,property-a-transformer-tasks16-seed42,b,16,property-b-transformer-tasks16-seed42,block_03,4096,0.28343644673269647
disjoint_pools_equal_k,transformer,a,16,property-a-transformer-tasks16-seed42,b,16,property-b-transformer-tasks16-seed42,block_04,4096,0.250167587988289
disjoint_pools_equal_k,transformer,a,16,property-a-transformer-tasks16-seed42,b,16,property-b-transformer-tasks16-seed42,final_norm,4096,0.38788375458486907
within_pool_k16_alignment,transformer,a,1,property-a-transformer-tasks01-seed42,a,16,property-a-transformer-tasks16-seed42,embedding,4096,0.707809498105833
within_pool_k16_alignment,transformer,a,1,property-a-transformer-tasks01-seed42,a,16,property-a-transformer-tasks16-seed42,block_01,4096,0.5577966633731416
within_pool_k16_alignment,transformer,a,1,property-a-transformer-tasks01-seed42,a,16,property-a-transformer-tasks16-seed42,block_02,4096,0.5581317788660243
within_pool_k16_alignment,transformer,a,1,property-a-transformer-tasks01-seed42,a,16,property-a-transformer-tasks16-seed42,block_03,4096,0.5204148753204827
within_pool_k16_alignment,transformer,a,1,property-a-transformer-tasks01-seed42,a,16,property-a-transformer-tasks16-seed42,block_04,4096,0.575837610071267
within_pool_k16_alignment,transformer,a,1,property-a-transformer-tasks01-seed42,a,16,property-a-transformer-tasks16-seed42,final_norm,4096,0.5464928372745329
within_pool_k16_alignment,transformer,a,2,property-a-transformer-tasks02-seed42,a,16,property-a-transformer-tasks16-seed42,embedding,4096,0.7828200354815554
within_pool_k16_alignment,transformer,a,2,property-a-transformer-tasks02-seed42,a,16,property-a-transformer-tasks16-seed42,block_01,4096,0.4809052099763127
within_pool_k16_alignment,transformer,a,2,property-a-transformer-tasks02-seed42,a,16,property-a-transformer-tasks16-seed42,block_02,4096,0.5562572773770708
within_pool_k16_alignment,transformer,a,2,property-a-transformer-tasks02-seed42,a,16,property-a-transformer-tasks16-seed42,block_03,4096,0.5325460978867483
within_pool_k16_alignment,transformer,a,2,property-a-transformer-tasks02-seed42,a,16,property-a-transformer-tasks16-seed42,block_04,4096,0.5718403681489523
within_pool_k16_alignment,transformer,a,2,property-a-transformer-tasks02-seed42,a,16,property-a-transformer-tasks16-seed42,final_norm,4096,0.4842288841635127
within_pool_k16_alignment,transformer,a,4,property-a-transformer-tasks04-seed42,a,16,property-a-transformer-tasks16-seed42,embedding,4096,0.8646441866837098
within_pool_k16_alignment,transformer,a,4,property-a-transformer-tasks04-seed42,a,16,property-a-transformer-tasks16-seed42,block_01,4096,0.6007379255583437
within_pool_k16_alignment,transformer,a,4,property-a-transformer-tasks04-seed42,a,16,property-a-transformer-tasks16-seed42,block_02,4096,0.6759849280335775
within_pool_k16_alignment,transformer,a,4,property-a-transformer-tasks04-seed42,a,16,property-a-transformer-tasks16-seed42,block_03,4096,0.5772571305609361
within_pool_k16_alignment,transformer,a,4,property-a-transformer-tasks04-seed42,a,16,property-a-transformer-tasks16-seed42,block_04,4096,0.43880771725774553
within_pool_k16_alignment,transformer,a,4,property-a-transformer-tasks04-seed42,a,16,property-a-transformer-tasks16-seed42,final_norm,4096,0.49184534855859746
within_pool_k16_alignment,transformer,a,8,property-a-transformer-tasks08-seed42,a,16,property-a-transformer-tasks16-seed42,embedding,4096,0.8844815704309278
within_pool_k16_alignment,transformer,a,8,property-a-transformer-tasks08-seed42,a,16,property-a-transformer-tasks16-seed42,block_01,4096,0.6702412286794938
within_pool_k16_alignment,transformer,a,8,property-a-transformer-tasks08-seed42,a,16,property-a-transformer-tasks16-seed42,block_02,4096,0.8158519884966361
within_pool_k16_alignment,transformer,a,8,property-a-transformer-tasks08-seed42,a,16,property-a-transformer-tasks16-seed42,block_03,4096,0.7957987860398333
within_pool_k16_alignment,transformer,a,8,property-a-transformer-tasks08-seed42,a,16,property-a-transformer-tasks16-seed42,block_04,4096,0.7751787912078488
within_pool_k16_alignment,transformer,a,8,property-a-transformer-tasks08-seed42,a,16,property-a-transformer-tasks16-seed42,final_norm,4096,0.7929636659277275
within_pool_k16_alignment,transformer,b,1,property-b-transformer-tasks01-seed42,b,16,property-b-transformer-tasks16-seed42,embedding,4096,0.5848763300484944
within_pool_k16_alignment,transformer,b,1,property-b-transformer-tasks01-seed42,b,16,property-b-transformer-tasks16-seed42,block_01,4096,0.2065513276228996
within_pool_k16_alignment,transformer,b,1,property-b-transformer-tasks01-seed42,b,16,property-b-transformer-tasks16-seed42,block_02,4096,0.18934132056218936
within_pool_k16_alignment,transformer,b,1,property-b-transformer-tasks01-seed42,b,16,property-b-transformer-tasks16-seed42,block_03,4096,0.15997137525711175
within_pool_k16_alignment,transformer,b,1,property-b-transformer-tasks01-seed42,b,16,property-b-transformer-tasks16-seed42,block_04,4096,0.09974929167742942
within_pool_k16_alignment,transformer,b,1,property-b-transformer-tasks01-seed42,b,16,property-b-transformer-tasks16-seed42,final_norm,4096,0.12839605757627476
within_pool_k16_alignment,transformer,b,2,property-b-transformer-tasks02-seed42,b,16,property-b-transformer-tasks16-seed42,embedding,4096,0.8417025111708684
within_pool_k16_alignment,transformer,b,2,property-b-transformer-tasks02-seed42,b,16,property-b-transformer-tasks16-seed42,block_01,4096,0.33548495818198054
within_pool_k16_alignment,transformer,b,2,property-b-transformer-tasks02-seed42,b,16,property-b-transformer-tasks16-seed42,block_02,4096,0.22454617063063922
within_pool_k16_alignment,transformer,b,2,property-b-transformer-tasks02-seed42,b,16,property-b-transformer-tasks16-seed42,block_03,4096,0.13958622691108613
within_pool_k16_alignment,transformer,b,2,property-b-transformer-tasks02-seed42,b,16,property-b-transformer-tasks16-seed42,block_04,4096,0.04598738130574677
within_pool_k16_alignment,transformer,b,2,property-b-transformer-tasks02-seed42,b,16,property-b-transformer-tasks16-seed42,final_norm,4096,0.043514165857093924
within_pool_k16_alignment,transformer,b,4,property-b-transformer-tasks04-seed42,b,16,property-b-transformer-tasks16-seed42,embedding,4096,0.7250177813291266
within_pool_k16_alignment,transformer,b,4,property-b-transformer-tasks04-seed42,b,16,property-b-transformer-tasks16-seed42,block_01,4096,0.16743788415003907
within_pool_k16_alignment,transformer,b,4,property-b-transformer-tasks04-seed42,b,16,property-b-transformer-tasks16-seed42,block_02,4096,0.1364733144110071
within_pool_k16_alignment,transformer,b,4,property-b-transformer-tasks04-seed42,b,16,property-b-transformer-tasks16-seed42,block_03,4096,0.11164009093230225
within_pool_k16_alignment,transformer,b,4,property-b-transformer-tasks04-seed42,b,16,property-b-transformer-tasks16-seed42,block_04,4096,0.06294693309931507
within_pool_k16_alignment,transformer,b,4,property-b-transformer-tasks04-seed42,b,16,property-b-transformer-tasks16-seed42,final_norm,4096,0.06387447101149116
within_pool_k16_alignment,transformer,b,8,property-b-transformer-tasks08-seed42,b,16,property-b-transformer-tasks16-seed42,embedding,4096,0.8469220402087079
within_pool_k16_alignment,transformer,b,8,property-b-transformer-tasks08-seed42,b,16,property-b-transformer-tasks16-seed42,block_01,4096,0.5000411637339142
within_pool_k16_alignment,transformer,b,8,property-b-transformer-tasks08-seed42,b,16,property-b-transformer-tasks16-seed42,block_02,4096,0.3654790158882854
within_pool_k16_alignment,transformer,b,8,property-b-transformer-tasks08-seed42,b,16,property-b-transformer-tasks16-seed42,block_03,4096,0.2960000320512614
within_pool_k16_alignment,transformer,b,8,property-b-transformer-tasks08-seed42,b,16,property-b-transformer-tasks16-seed42,block_04,4096,0.24594355711220878
within_pool_k16_alignment,transformer,b,8,property-b-transformer-tasks08-seed42,b,16,property-b-transformer-tasks16-seed42,final_norm,4096,0.3677297610545539
random_cross_seed,transformer,random,0,random-transformer-seed17,random,0,random-transformer-seed42,embedding,4096,0.890711421264754
random_cross_seed,transformer,random,0,random-transformer-seed17,random,0,random-transformer-seed42,block_01,4096,0.8928308263471024
random_cross_seed,transformer,random,0,random-transformer-seed17,random,0,random-transformer-seed42,block_02,4096,0.9047736504334951
random_cross_seed,transformer,random,0,random-transformer-seed17,random,0,random-transformer-seed42,block_03,4096,0.9022382209991915
random_cross_seed,transformer,random,0,random-transformer-seed17,random,0,random-transformer-seed42,block_04,4096,0.8917387308470548
random_cross_seed,transformer,random,0,random-transformer-seed17,random,0,random-transformer-seed42,final_norm,4096,0.8850689663595961
