pool,trained_task_count,run_id,architecture,seed,task,task_family,task_status,evaluation_split,examples,supervised_tokens,loss,token_accuracy,sequence_accuracy,majority_baseline_sequence_accuracy,sequence_accuracy_minus_majority
A,1,property-a-transformer-tasks01-seed17,transformer,17,three_cycle_count,cycle,opposite_pool,validation,160,320,6.236914539337159,0.56875,0.1375,0.71875,-0.58125
A,1,property-a-transformer-tasks01-seed17,transformer,17,even_cycle_count,cycle,same_pool_unseen,validation,160,320,5.523048686981201,0.60625,0.2125,0.375,-0.1625
A,1,property-a-transformer-tasks01-seed17,transformer,17,odd_cycle_count,cycle,same_pool_unseen,validation,160,320,5.927345848083496,0.584375,0.16875,0.325,-0.15625
A,1,property-a-transformer-tasks01-seed17,transformer,17,longest_cycle,cycle,opposite_pool,validation,160,320,7.999622631072998,0.509375,0.01875,0.0875,-0.06874999999999999
A,1,property-a-transformer-tasks01-seed17,transformer,17,shortest_cycle,cycle,opposite_pool,validation,160,320,5.993752193450928,0.584375,0.16875,0.6125,-0.44375000000000003
A,1,property-a-transformer-tasks01-seed17,transformer,17,nontrivial_cycle_count,cycle,opposite_pool,validation,160,320,5.542777633666992,0.6,0.2,0.35625,-0.15625
A,1,property-a-transformer-tasks01-seed17,transformer,17,lis_length,global_run,same_pool_unseen,validation,160,320,7.279505443572998,0.509375,0.01875,0.2,-0.18125000000000002
A,1,property-a-transformer-tasks01-seed17,transformer,17,lds_length,global_run,same_pool_unseen,validation,160,320,7.007753849029541,0.534375,0.06875,0.175,-0.10624999999999998
A,1,property-a-transformer-tasks01-seed17,transformer,17,longest_increasing_run,global_run,opposite_pool,validation,160,320,6.133015823364258,0.578125,0.15625,0.44375,-0.2875
A,1,property-a-transformer-tasks01-seed17,transformer,17,longest_decreasing_run,global_run,same_pool_unseen,validation,160,320,5.874614524841308,0.584375,0.16875,0.4375,-0.26875
A,1,property-a-transformer-tasks01-seed17,transformer,17,global_descents,global_run,opposite_pool,validation,160,320,6.884179973602295,0.53125,0.0625,0.8375,-0.775
A,1,property-a-transformer-tasks01-seed17,transformer,17,components,global_run,opposite_pool,validation,160,320,5.719729423522949,0.590625,0.18125,0.79375,-0.6124999999999999
A,1,property-a-transformer-tasks01-seed17,transformer,17,max_displacement,global_run,same_pool_unseen,validation,160,320,7.855079078674317,0.509375,0.01875,0.075,-0.056249999999999994
A,1,property-a-transformer-tasks01-seed17,transformer,17,displacement_one_count,global_run,opposite_pool,validation,160,320,5.8069380760192875,0.590625,0.18125,0.3,-0.11875
A,2,property-a-transformer-tasks02-seed17,transformer,17,descents,local,opposite_pool,validation,160,320,5.869012546539307,0.46875,0.01875,0.09375,-0.075
A,2,property-a-transformer-tasks02-seed17,transformer,17,recoils,local,opposite_pool,validation,160,320,6.074842834472657,0.4625,0.01875,0.10625,-0.0875
A,2,property-a-transformer-tasks02-seed17,transformer,17,peaks,local,opposite_pool,validation,160,320,4.0552397727966305,0.525,0.09375,0.1125,-0.018750000000000003
A,2,property-a-transformer-tasks02-seed17,transformer,17,valleys,local,same_pool_unseen,validation,160,320,4.293705701828003,0.528125,0.09375,0.1375,-0.04375000000000001
A,2,property-a-transformer-tasks02-seed17,transformer,17,double_ascents,local,seen,validation,160,320,0.09833136796951295,0.98125,0.9625,0.2,0.7625
A,2,property-a-transformer-tasks02-seed17,transformer,17,double_descents,local,same_pool_unseen,validation,160,320,3.3550722122192385,0.56875,0.175,0.23125,-0.05625000000000002
A,2,property-a-transformer-tasks02-seed17,transformer,17,successions,local,opposite_pool,validation,160,320,3.5344479084014893,0.59375,0.19375,0.4,-0.20625000000000002
A,2,property-a-transformer-tasks02-seed17,transformer,17,adjacencies,local,same_pool_unseen,validation,160,320,3.9365684509277346,0.515625,0.13125,0.325,-0.19375
A,2,property-a-transformer-tasks02-seed17,transformer,17,fixed_points,positional,opposite_pool,validation,160,320,4.031575870513916,0.54375,0.13125,0.44375,-0.3125
A,2,property-a-transformer-tasks02-seed17,transformer,17,anti_fixed_points,positional,same_pool_unseen,validation,160,320,3.9602278232574464,0.546875,0.11875,0.4375,-0.31875
A,2,property-a-transformer-tasks02-seed17,transformer,17,exceedances,positional,opposite_pool,validation,160,320,5.646134281158448,0.49375,0.025,0.09375,-0.06875
A,2,property-a-transformer-tasks02-seed17,transformer,17,deficiencies,positional,same_pool_unseen,validation,160,320,5.725561046600342,0.478125,0.01875,0.1,-0.08125
A,2,property-a-transformer-tasks02-seed17,transformer,17,left_to_right_maxima,positional,opposite_pool,validation,160,320,3.591260814666748,0.5625,0.1625,0.28125,-0.11875
A,2,property-a-transformer-tasks02-seed17,transformer,17,left_to_right_minima,positional,opposite_pool,validation,160,320,4.146012496948242,0.53125,0.13125,0.26875,-0.13749999999999998
A,2,property-a-transformer-tasks02-seed17,transformer,17,right_to_left_maxima,positional,seen,validation,160,320,0.01611996553838253,0.996875,0.99375,0.35625,0.6375
A,2,property-a-transformer-tasks02-seed17,transformer,17,right_to_left_minima,positional,same_pool_unseen,validation,160,320,3.8687232971191405,0.540625,0.13125,0.24375,-0.11249999999999999
A,2,property-a-transformer-tasks02-seed17,transformer,17,cycle_count,cycle,same_pool_unseen,validation,160,320,3.9538952350616454,0.534375,0.11875,0.2625,-0.14375000000000002
A,2,property-a-transformer-tasks02-seed17,transformer,17,two_cycle_count,cycle,same_pool_unseen,validation,160,320,4.728288459777832,0.521875,0.05625,0.675,-0.61875
A,2,property-a-transformer-tasks02-seed17,transformer,17,three_cycle_count,cycle,opposite_pool,validation,160,320,4.466666793823242,0.55,0.125,0.71875,-0.59375
A,2,property-a-transformer-tasks02-seed17,transformer,17,even_cycle_count,cycle,same_pool_unseen,validation,160,320,3.8374945640563967,0.546875,0.15625,0.375,-0.21875
A,2,property-a-transformer-tasks02-seed17,transformer,17,odd_cycle_count,cycle,same_pool_unseen,validation,160,320,3.8227155685424803,0.53125,0.1,0.325,-0.225
A,2,property-a-transformer-tasks02-seed17,transformer,17,longest_cycle,cycle,opposite_pool,validation,160,320,6.178457736968994,0.478125,0.0,0.0875,-0.0875
A,2,property-a-transformer-tasks02-seed17,transformer,17,shortest_cycle,cycle,opposite_pool,validation,160,320,4.087915992736816,0.528125,0.10625,0.6125,-0.5062500000000001
A,2,property-a-transformer-tasks02-seed17,transformer,17,nontrivial_cycle_count,cycle,opposite_pool,validation,160,320,3.418134069442749,0.534375,0.125,0.35625,-0.23125
A,2,property-a-transformer-tasks02-seed17,transformer,17,lis_length,global_run,same_pool_unseen,validation,160,320,5.012757682800293,0.48125,0.00625,0.2,-0.19375
A,2,property-a-transformer-tasks02-seed17,transformer,17,lds_length,global_run,same_pool_unseen,validation,160,320,4.995412921905517,0.484375,0.05,0.175,-0.12499999999999999
A,2,property-a-transformer-tasks02-seed17,transformer,17,longest_increasing_run,global_run,opposite_pool,validation,160,320,3.8344995975494385,0.55,0.13125,0.44375,-0.3125
A,2,property-a-transformer-tasks02-seed17,transformer,17,longest_decreasing_run,global_run,same_pool_unseen,validation,160,320,3.851025676727295,0.540625,0.13125,0.4375,-0.30625
A,2,property-a-transformer-tasks02-seed17,transformer,17,global_descents,global_run,opposite_pool,validation,160,320,4.812489414215088,0.5375,0.08125,0.8375,-0.75625
A,2,property-a-transformer-tasks02-seed17,transformer,17,components,global_run,opposite_pool,validation,160,320,4.4645912647247314,0.5,0.075,0.79375,-0.71875
A,2,property-a-transformer-tasks02-seed17,transformer,17,max_displacement,global_run,same_pool_unseen,validation,160,320,6.2362981796264645,0.46875,0.0,0.075,-0.075
A,2,property-a-transformer-tasks02-seed17,transformer,17,displacement_one_count,global_run,opposite_pool,validation,160,320,3.9644783973693847,0.5375,0.10625,0.3,-0.19374999999999998
A,4,property-a-transformer-tasks04-seed17,transformer,17,descents,local,opposite_pool,validation,160,320,5.019227790832519,0.53125,0.0625,0.09375,-0.03125
A,4,property-a-transformer-tasks04-seed17,transformer,17,recoils,local,opposite_pool,validation,160,320,4.927823162078857,0.534375,0.06875,0.10625,-0.03749999999999999
A,4,property-a-transformer-tasks04-seed17,transformer,17,peaks,local,opposite_pool,validation,160,320,2.8078478813171386,0.56875,0.1375,0.1125,0.02500000000000001
A,4,property-a-transformer-tasks04-seed17,transformer,17,valleys,local,same_pool_unseen,validation,160,320,2.911552619934082,0.559375,0.11875,0.1375,-0.018750000000000017
A,4,property-a-transformer-tasks04-seed17,transformer,17,double_ascents,local,seen,validation,160,320,0.4941878795623779,0.790625,0.58125,0.2,0.38125000000000003
A,4,property-a-transformer-tasks04-seed17,transformer,17,double_descents,local,same_pool_unseen,validation,160,320,1.5186933279037476,0.646875,0.29375,0.23125,0.0625
A,4,property-a-transformer-tasks04-seed17,transformer,17,successions,local,opposite_pool,validation,160,320,1.6222697734832763,0.60625,0.2125,0.4,-0.18750000000000003
A,4,property-a-transformer-tasks04-seed17,transformer,17,adjacencies,local,same_pool_unseen,validation,160,320,1.9458462476730347,0.609375,0.21875,0.325,-0.10625000000000001
A,4,property-a-transformer-tasks04-seed17,transformer,17,fixed_points,positional,opposite_pool,validation,160,320,1.6847521781921386,0.628125,0.25625,0.44375,-0.1875
A,4,property-a-transformer-tasks04-seed17,transformer,17,anti_fixed_points,positional,same_pool_unseen,validation,160,320,1.7692800998687743,0.61875,0.2375,0.4375,-0.2
A,4,property-a-transformer-tasks04-seed17,transformer,17,exceedances,positional,opposite_pool,validation,160,320,4.729549789428711,0.5375,0.075,0.09375,-0.018750000000000003
A,4,property-a-transformer-tasks04-seed17,transformer,17,deficiencies,positional,same_pool_unseen,validation,160,320,4.7787806510925295,0.534375,0.06875,0.1,-0.03125
A,4,property-a-transformer-tasks04-seed17,transformer,17,left_to_right_maxima,positional,opposite_pool,validation,160,320,2.575600337982178,0.590625,0.18125,0.28125,-0.1
A,4,property-a-transformer-tasks04-seed17,transformer,17,left_to_right_minima,positional,opposite_pool,validation,160,320,2.5686777114868162,0.5625,0.125,0.26875,-0.14375
A,4,property-a-transformer-tasks04-seed17,transformer,17,right_to_left_maxima,positional,seen,validation,160,320,0.051391354948282245,0.98125,0.9625,0.35625,0.60625
A,4,property-a-transformer-tasks04-seed17,transformer,17,right_to_left_minima,positional,same_pool_unseen,validation,160,320,2.3335195064544676,0.56875,0.1375,0.24375,-0.10624999999999998
A,4,property-a-transformer-tasks04-seed17,transformer,17,cycle_count,cycle,same_pool_unseen,validation,160,320,2.517259120941162,0.559375,0.11875,0.2625,-0.14375000000000002
A,4,property-a-transformer-tasks04-seed17,transformer,17,two_cycle_count,cycle,same_pool_unseen,validation,160,320,1.6409039974212647,0.646875,0.29375,0.675,-0.38125000000000003
A,4,property-a-transformer-tasks04-seed17,transformer,17,three_cycle_count,cycle,opposite_pool,validation,160,320,1.9349401712417602,0.578125,0.15625,0.71875,-0.5625
A,4,property-a-transformer-tasks04-seed17,transformer,17,even_cycle_count,cycle,seen,validation,160,320,0.6105325579643249,0.709375,0.41875,0.375,0.04375000000000001
A,4,property-a-transformer-tasks04-seed17,transformer,17,odd_cycle_count,cycle,same_pool_unseen,validation,160,320,2.0936371803283693,0.609375,0.21875,0.325,-0.10625000000000001
A,4,property-a-transformer-tasks04-seed17,transformer,17,longest_cycle,cycle,opposite_pool,validation,160,320,5.933937358856201,0.478125,0.00625,0.0875,-0.08124999999999999
A,4,property-a-transformer-tasks04-seed17,transformer,17,shortest_cycle,cycle,opposite_pool,validation,160,320,2.0321325778961183,0.603125,0.21875,0.6125,-0.39375000000000004
A,4,property-a-transformer-tasks04-seed17,transformer,17,nontrivial_cycle_count,cycle,opposite_pool,validation,160,320,1.4566747188568114,0.640625,0.28125,0.35625,-0.07500000000000001
A,4,property-a-transformer-tasks04-seed17,transformer,17,lis_length,global_run,same_pool_unseen,validation,160,320,4.050398635864258,0.509375,0.01875,0.2,-0.18125000000000002
A,4,property-a-transformer-tasks04-seed17,transformer,17,lds_length,global_run,seen,validation,160,320,0.23798739314079284,0.90625,0.8125,0.175,0.6375
A,4,property-a-transformer-tasks04-seed17,transformer,17,longest_increasing_run,global_run,opposite_pool,validation,160,320,2.4700881958007814,0.584375,0.16875,0.44375,-0.27499999999999997
A,4,property-a-transformer-tasks04-seed17,transformer,17,longest_decreasing_run,global_run,same_pool_unseen,validation,160,320,2.6075002670288088,0.546875,0.09375,0.4375,-0.34375
A,4,property-a-transformer-tasks04-seed17,transformer,17,global_descents,global_run,opposite_pool,validation,160,320,2.2599345684051513,0.596875,0.19375,0.8375,-0.64375
A,4,property-a-transformer-tasks04-seed17,transformer,17,components,global_run,opposite_pool,validation,160,320,1.7523599147796631,0.625,0.25,0.79375,-0.54375
A,4,property-a-transformer-tasks04-seed17,transformer,17,max_displacement,global_run,same_pool_unseen,validation,160,320,5.935974025726319,0.509375,0.0625,0.075,-0.012499999999999997
A,4,property-a-transformer-tasks04-seed17,transformer,17,displacement_one_count,global_run,opposite_pool,validation,160,320,2.0326910495758055,0.559375,0.11875,0.3,-0.18125
A,8,property-a-transformer-tasks08-seed17,transformer,17,descents,local,opposite_pool,validation,160,320,3.458401918411255,0.5125,0.06875,0.09375,-0.024999999999999994
A,8,property-a-transformer-tasks08-seed17,transformer,17,recoils,local,opposite_pool,validation,160,320,2.883177328109741,0.540625,0.09375,0.10625,-0.012499999999999997
A,8,property-a-transformer-tasks08-seed17,transformer,17,peaks,local,opposite_pool,validation,160,320,1.8162794589996338,0.55625,0.1125,0.1125,0.0
A,8,property-a-transformer-tasks08-seed17,transformer,17,valleys,local,same_pool_unseen,validation,160,320,1.7165913581848145,0.534375,0.06875,0.1375,-0.06875
A,8,property-a-transformer-tasks08-seed17,transformer,17,double_ascents,local,seen,validation,160,320,0.7219890713691711,0.69375,0.3875,0.2,0.1875
A,8,property-a-transformer-tasks08-seed17,transformer,17,double_descents,local,same_pool_unseen,validation,160,320,1.3348230481147767,0.609375,0.21875,0.23125,-0.012500000000000011
A,8,property-a-transformer-tasks08-seed17,transformer,17,successions,local,opposite_pool,validation,160,320,1.6285178184509277,0.56875,0.1375,0.4,-0.2625
A,8,property-a-transformer-tasks08-seed17,transformer,17,adjacencies,local,seen,validation,160,320,0.6887197375297547,0.703125,0.40625,0.325,0.08124999999999999
A,8,property-a-transformer-tasks08-seed17,transformer,17,fixed_points,positional,opposite_pool,validation,160,320,1.8857438802719115,0.5625,0.125,0.44375,-0.31875
A,8,property-a-transformer-tasks08-seed17,transformer,17,anti_fixed_points,positional,seen,validation,160,320,0.5784562110900879,0.734375,0.46875,0.4375,0.03125
A,8,property-a-transformer-tasks08-seed17,transformer,17,exceedances,positional,opposite_pool,validation,160,320,3.1636499881744387,0.54375,0.1,0.09375,0.0062500000000000056
A,8,property-a-transformer-tasks08-seed17,transformer,17,deficiencies,positional,same_pool_unseen,validation,160,320,3.3820828437805175,0.525,0.075,0.1,-0.02500000000000001
A,8,property-a-transformer-tasks08-seed17,transformer,17,left_to_right_maxima,positional,opposite_pool,validation,160,320,1.1372496604919433,0.63125,0.2625,0.28125,-0.01874999999999999
A,8,property-a-transformer-tasks08-seed17,transformer,17,left_to_right_minima,positional,opposite_pool,validation,160,320,1.1484528303146362,0.6125,0.225,0.26875,-0.04374999999999998
A,8,property-a-transformer-tasks08-seed17,transformer,17,right_to_left_maxima,positional,seen,validation,160,320,0.3633750319480896,0.8625,0.725,0.35625,0.36874999999999997
A,8,property-a-transformer-tasks08-seed17,transformer,17,right_to_left_minima,positional,same_pool_unseen,validation,160,320,1.1378107786178588,0.634375,0.26875,0.24375,0.024999999999999994
A,8,property-a-transformer-tasks08-seed17,transformer,17,cycle_count,cycle,seen,validation,160,320,0.6872337698936463,0.690625,0.38125,0.2625,0.11874999999999997
A,8,property-a-transformer-tasks08-seed17,transformer,17,two_cycle_count,cycle,same_pool_unseen,validation,160,320,2.113131380081177,0.546875,0.09375,0.675,-0.58125
A,8,property-a-transformer-tasks08-seed17,transformer,17,three_cycle_count,cycle,opposite_pool,validation,160,320,2.1384427070617678,0.53125,0.0625,0.71875,-0.65625
A,8,property-a-transformer-tasks08-seed17,transformer,17,even_cycle_count,cycle,seen,validation,160,320,0.6193886399269104,0.7125,0.425,0.375,0.04999999999999999
A,8,property-a-transformer-tasks08-seed17,transformer,17,odd_cycle_count,cycle,same_pool_unseen,validation,160,320,1.176053524017334,0.64375,0.2875,0.325,-0.03750000000000003
A,8,property-a-transformer-tasks08-seed17,transformer,17,longest_cycle,cycle,opposite_pool,validation,160,320,5.076992416381836,0.4125,0.03125,0.0875,-0.056249999999999994
A,8,property-a-transformer-tasks08-seed17,transformer,17,shortest_cycle,cycle,opposite_pool,validation,160,320,1.5711308240890502,0.578125,0.175,0.6125,-0.43750000000000006
A,8,property-a-transformer-tasks08-seed17,transformer,17,nontrivial_cycle_count,cycle,opposite_pool,validation,160,320,0.8173662066459656,0.659375,0.31875,0.35625,-0.03750000000000003
A,8,property-a-transformer-tasks08-seed17,transformer,17,lis_length,global_run,seen,validation,160,320,0.5401664614677429,0.75,0.5,0.2,0.3
A,8,property-a-transformer-tasks08-seed17,transformer,17,lds_length,global_run,seen,validation,160,320,0.4821842789649963,0.8125,0.625,0.175,0.45
A,8,property-a-transformer-tasks08-seed17,transformer,17,longest_increasing_run,global_run,opposite_pool,validation,160,320,1.0948421597480773,0.65625,0.3125,0.44375,-0.13124999999999998
A,8,property-a-transformer-tasks08-seed17,transformer,17,longest_decreasing_run,global_run,same_pool_unseen,validation,160,320,0.9520233988761901,0.65,0.3,0.4375,-0.1375
A,8,property-a-transformer-tasks08-seed17,transformer,17,global_descents,global_run,opposite_pool,validation,160,320,2.638292169570923,0.534375,0.06875,0.8375,-0.76875
A,8,property-a-transformer-tasks08-seed17,transformer,17,components,global_run,opposite_pool,validation,160,320,1.1250432968139648,0.59375,0.1875,0.79375,-0.60625
A,8,property-a-transformer-tasks08-seed17,transformer,17,max_displacement,global_run,same_pool_unseen,validation,160,320,5.55462007522583,0.371875,0.04375,0.075,-0.03125
A,8,property-a-transformer-tasks08-seed17,transformer,17,displacement_one_count,global_run,opposite_pool,validation,160,320,1.3898158550262452,0.59375,0.1875,0.3,-0.11249999999999999
A,16,property-a-transformer-tasks16-seed17,transformer,17,descents,local,opposite_pool,validation,160,320,3.0111008644104005,0.534375,0.06875,0.09375,-0.024999999999999994
A,16,property-a-transformer-tasks16-seed17,transformer,17,recoils,local,opposite_pool,validation,160,320,2.563343858718872,0.54375,0.0875,0.10625,-0.018750000000000003
A,16,property-a-transformer-tasks16-seed17,transformer,17,peaks,local,opposite_pool,validation,160,320,1.4356935024261475,0.609375,0.21875,0.1125,0.10625
A,16,property-a-transformer-tasks16-seed17,transformer,17,valleys,local,seen,validation,160,320,0.564384812116623,0.759375,0.51875,0.1375,0.38125000000000003
A,16,property-a-transformer-tasks16-seed17,transformer,17,double_ascents,local,seen,validation,160,320,0.744529128074646,0.684375,0.36875,0.2,0.16875
A,16,property-a-transformer-tasks16-seed17,transformer,17,double_descents,local,seen,validation,160,320,0.72395840883255,0.68125,0.3625,0.23125,0.13124999999999998
A,16,property-a-transformer-tasks16-seed17,transformer,17,successions,local,opposite_pool,validation,160,320,2.227389335632324,0.5375,0.075,0.4,-0.325
A,16,property-a-transformer-tasks16-seed17,transformer,17,adjacencies,local,seen,validation,160,320,0.7087313413619996,0.6875,0.375,0.325,0.04999999999999999
A,16,property-a-transformer-tasks16-seed17,transformer,17,fixed_points,positional,opposite_pool,validation,160,320,2.6057446002960205,0.553125,0.10625,0.44375,-0.33749999999999997
A,16,property-a-transformer-tasks16-seed17,transformer,17,anti_fixed_points,positional,seen,validation,160,320,0.6038411855697632,0.75,0.5,0.4375,0.0625
A,16,property-a-transformer-tasks16-seed17,transformer,17,exceedances,positional,opposite_pool,validation,160,320,2.946126413345337,0.55625,0.1125,0.09375,0.018750000000000003
A,16,property-a-transformer-tasks16-seed17,transformer,17,deficiencies,positional,seen,validation,160,320,0.4067303419113159,0.834375,0.66875,0.1,0.56875
A,16,property-a-transformer-tasks16-seed17,transformer,17,left_to_right_maxima,positional,opposite_pool,validation,160,320,1.133492398262024,0.63125,0.2625,0.28125,-0.01874999999999999
A,16,property-a-transformer-tasks16-seed17,transformer,17,left_to_right_minima,positional,opposite_pool,validation,160,320,1.5457962989807128,0.55625,0.1125,0.26875,-0.15625
A,16,property-a-transformer-tasks16-seed17,transformer,17,right_to_left_maxima,positional,seen,validation,160,320,0.40819458961486815,0.825,0.65,0.35625,0.29375
A,16,property-a-transformer-tasks16-seed17,transformer,17,right_to_left_minima,positional,seen,validation,160,320,0.3874939203262329,0.8375,0.675,0.24375,0.43125
A,16,property-a-transformer-tasks16-seed17,transformer,17,cycle_count,cycle,seen,validation,160,320,0.7196588635444641,0.66875,0.3375,0.2625,0.07500000000000001
A,16,property-a-transformer-tasks16-seed17,transformer,17,two_cycle_count,cycle,seen,validation,160,320,0.351221764087677,0.86875,0.7375,0.675,0.0625
A,16,property-a-transformer-tasks16-seed17,transformer,17,three_cycle_count,cycle,opposite_pool,validation,160,320,2.3298828125,0.525,0.05,0.71875,-0.66875
A,16,property-a-transformer-tasks16-seed17,transformer,17,even_cycle_count,cycle,seen,validation,160,320,0.6291117310523987,0.70625,0.4125,0.375,0.03749999999999998
A,16,property-a-transformer-tasks16-seed17,transformer,17,odd_cycle_count,cycle,seen,validation,160,320,0.3799580931663513,0.8125,0.625,0.325,0.3
A,16,property-a-transformer-tasks16-seed17,transformer,17,longest_cycle,cycle,opposite_pool,validation,160,320,4.243427371978759,0.515625,0.03125,0.0875,-0.056249999999999994
A,16,property-a-transformer-tasks16-seed17,transformer,17,shortest_cycle,cycle,opposite_pool,validation,160,320,2.4431946754455565,0.565625,0.13125,0.6125,-0.48125000000000007
A,16,property-a-transformer-tasks16-seed17,transformer,17,nontrivial_cycle_count,cycle,opposite_pool,validation,160,320,1.094162940979004,0.65625,0.3125,0.35625,-0.04375000000000001
A,16,property-a-transformer-tasks16-seed17,transformer,17,lis_length,global_run,seen,validation,160,320,0.5876467823982239,0.74375,0.4875,0.2,0.2875
A,16,property-a-transformer-tasks16-seed17,transformer,17,lds_length,global_run,seen,validation,160,320,0.5196485996246338,0.784375,0.56875,0.175,0.39375
A,16,property-a-transformer-tasks16-seed17,transformer,17,longest_increasing_run,global_run,opposite_pool,validation,160,320,0.9007120013237,0.65625,0.3125,0.44375,-0.13124999999999998
A,16,property-a-transformer-tasks16-seed17,transformer,17,longest_decreasing_run,global_run,seen,validation,160,320,0.4940242111682892,0.7875,0.575,0.4375,0.13749999999999996
A,16,property-a-transformer-tasks16-seed17,transformer,17,global_descents,global_run,opposite_pool,validation,160,320,3.126167821884155,0.51875,0.0375,0.8375,-0.8
A,16,property-a-transformer-tasks16-seed17,transformer,17,components,global_run,opposite_pool,validation,160,320,1.5920355558395385,0.621875,0.24375,0.79375,-0.5499999999999999
A,16,property-a-transformer-tasks16-seed17,transformer,17,max_displacement,global_run,seen,validation,160,320,0.26506665349006653,0.94375,0.8875,0.075,0.8125
A,16,property-a-transformer-tasks16-seed17,transformer,17,displacement_one_count,global_run,opposite_pool,validation,160,320,1.7705595016479492,0.5875,0.175,0.3,-0.125
B,1,property-b-transformer-tasks01-seed17,transformer,17,descents,local,same_pool_unseen,validation,160,320,10.324137306213379,0.340625,0.0125,0.09375,-0.08125
B,1,property-b-transformer-tasks01-seed17,transformer,17,recoils,local,same_pool_unseen,validation,160,320,10.110688591003418,0.3625,0.04375,0.10625,-0.0625
B,1,property-b-transformer-tasks01-seed17,transformer,17,peaks,local,same_pool_unseen,validation,160,320,8.051290798187257,0.503125,0.13125,0.1125,0.018750000000000003
B,1,property-b-transformer-tasks01-seed17,transformer,17,valleys,local,opposite_pool,validation,160,320,8.2545955657959,0.4875,0.08125,0.1375,-0.05625000000000001
B,1,property-b-transformer-tasks01-seed17,transformer,17,double_ascents,local,opposite_pool,validation,160,320,6.442408084869385,0.5875,0.18125,0.2,-0.018750000000000017
B,1,property-b-transformer-tasks01-seed17,transformer,17,double_descents,local,opposite_pool,validation,160,320,6.7164078712463375,0.571875,0.15625,0.23125,-0.07500000000000001
B,1,property-b-transformer-tasks01-seed17,transformer,17,successions,local,same_pool_unseen,validation,160,320,4.97453556060791,0.665625,0.33125,0.4,-0.06875000000000003
B,1,property-b-transformer-tasks01-seed17,transformer,17,adjacencies,local,opposite_pool,validation,160,320,5.793176651000977,0.621875,0.24375,0.325,-0.08125000000000002
B,1,property-b-transformer-tasks01-seed17,transformer,17,fixed_points,positional,seen,validation,160,320,6.434284150600434e-05,1.0,1.0,0.44375,0.55625
B,1,property-b-transformer-tasks01-seed17,transformer,17,anti_fixed_points,positional,opposite_pool,validation,160,320,4.86552848815918,0.68125,0.3625,0.4375,-0.07500000000000001
