run_id,initialization,architecture,base_run_id,base_trained_task_count,seed,task,shots,evaluation_split,examples,supervised_tokens,loss,token_accuracy,sequence_accuracy,zero_shot_loss,zero_shot_token_accuracy,zero_shot_sequence_accuracy,loss_improvement_from_zero_shot,token_accuracy_improvement_from_zero_shot,sequence_accuracy_improvement_from_zero_shot,checkpoint_sha256,fewshot_config_sha256,support_artifact_sha256,test_manifest_sha256,evaluator_commit
pretrained-transformer-tasks16-seed17-to_reduced_word,pretrained,transformer,transformer-tasks16-seed17,16,17,to_reduced_word,5,test_shard_099,5000,790719,2.066670758293589,0.51943863749321817,0,5.7754918564023843,0.21171490757146344,0,3.7088210981087952,0.30772372992175473,0,d4cfe3608286b65b5feb32781dbfa11031a52d161709f96c67e0935653677e1b,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
pretrained-transformer-tasks16-seed17-compose,pretrained,transformer,transformer-tasks16-seed17,16,17,compose,5,test_shard_099,5000,169758,1.941947871664933,0.49178831041836024,0,6.7057466209998662,0.10714664404623052,0,4.7637987493349332,0.38464166637212971,0,9da6810ab385c250cba7aa78eaaea8a6298018e2bbf2afc626538312d56b9d9e,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
pretrained-transformer-tasks16-seed17-parity,pretrained,transformer,transformer-tasks16-seed17,16,17,parity,5,test_shard_099,5000,10000,1.6194716001987457,0.73160000000000003,0.4632,4.7912874694824215,0.50349999999999995,0.010999999999999999,3.1718158692836758,0.22810000000000008,0.45219999999999999,62e273965de6e8ac7b757254ba19c454a5d3a0b2c68dab3a507bade8c9fc7e93,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
pretrained-transformer-tasks16-seed17-to_lehmer,pretrained,transformer,transformer-tasks16-seed17,16,17,to_lehmer,5,test_shard_099,5000,171258,1.7284567044126509,0.56691658199908912,0.042200000000000001,3.2436706217225528,0.5041516308727183,0,1.515213917309902,0.062764951126370816,0.042200000000000001,9e5da2657bfa0b04969660d4bf390b85c7fc1d5611bc18a616376fffc98620cb,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
pretrained-transformer-tasks16-seed42-to_reduced_word,pretrained,transformer,transformer-tasks16-seed42,16,42,to_reduced_word,5,test_shard_099,5000,790719,1.8220962793978881,0.51995588824854344,0,9.1027822530773808,0.077146242849861962,0,7.2806859736794927,0.44280964539868151,0,e4de33345c347f0daf31feff8c638167abc1b7cc4a8c142beba181314c6d02a4,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
pretrained-transformer-tasks16-seed42-compose,pretrained,transformer,transformer-tasks16-seed42,16,42,compose,5,test_shard_099,5000,169758,2.0873881008472814,0.47721462316945301,0,6.4490359069970191,0.076956608819613803,0,4.3616478061497377,0.40025801434983921,0,75c0554253ad111ba000c96e59ab47e85d2e89536a56086f3c455510279d3683,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
pretrained-transformer-tasks16-seed42-parity,pretrained,transformer,transformer-tasks16-seed42,16,42,parity,5,test_shard_099,5000,10000,1.3488590489506722,0.74650000000000005,0.49299999999999999,4.7430275901794436,0.49759999999999999,0,3.3941685412287717,0.24890000000000007,0.49299999999999999,c9cf69477899cd3879c44e2bfb2bff35b7a414888c1fd9964026083b4860f730,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
pretrained-transformer-tasks16-seed42-to_lehmer,pretrained,transformer,transformer-tasks16-seed42,16,42,to_lehmer,5,test_shard_099,5000,171258,1.5987420977474067,0.5865944948557148,0.0132,3.7477408331837054,0.41534410071354333,0,2.1489987354362987,0.17125039414217147,0.0132,725a32e2d257532f0cbda67176eb355e80dd72499ee9d14960e37044a595b698,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
pretrained-transformer-tasks16-seed314159-to_reduced_word,pretrained,transformer,transformer-tasks16-seed314159,16,314159,to_reduced_word,5,test_shard_099,5000,790719,1.9248212716510325,0.51979401026154681,0,8.0339028230297256,0.1223481413751282,0,6.1090815513786936,0.39744586888641864,0,3885547b606abf3173d11d3eb253f5bb72ab55ad8338816d1d0964153d475498,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
pretrained-transformer-tasks16-seed314159-compose,pretrained,transformer,transformer-tasks16-seed314159,16,314159,compose,5,test_shard_099,5000,169758,1.8231261326872068,0.50939572803638122,0,8.6121587594086133,0.062141401288893602,0,6.7890326267214061,0.44725432674748761,0,50d33b5ff979436749cb43db9bf4cb5ab6eeb212e1837259674035b3256b6ec9,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
pretrained-transformer-tasks16-seed314159-parity,pretrained,transformer,transformer-tasks16-seed314159,16,314159,parity,5,test_shard_099,5000,10000,1.0272498616337775,0.73409999999999997,0.46820000000000001,5.4997041564941407,0.51239999999999997,0.024799999999999999,4.4724542948603627,0.22170000000000001,0.44340000000000002,2993a7a86a1281609a0c86d52e4c4ef005dc7bebe2c7d443ee8dc27aa0aecf50,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
pretrained-transformer-tasks16-seed314159-to_lehmer,pretrained,transformer,transformer-tasks16-seed314159,16,314159,to_lehmer,5,test_shard_099,5000,171258,1.6286701930815366,0.57545924861904263,0,4.1791178663403228,0.39595230587768165,0,2.5504476732587862,0.17950694274136098,0,729bd201e1e32592bca8c07afe4686821a94e1e00df515f8aa837489dd6d276c,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-transformer-seed17-to_reduced_word,random,transformer,,0,17,to_reduced_word,5,test_shard_099,5000,790719,2.7093295158450132,0.53447937889439867,0,,,,,,,b0ab51ef344f42233ca86e795b8d9dcade2d917adadd977673ed88c891bf91a5,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-transformer-seed17-compose,random,transformer,,0,17,compose,5,test_shard_099,5000,169758,3.2182747474788789,0.51136912546095026,0,,,,,,,26610e5bad30245bddff8fb4a7ea6b4a71663c2097bd5b22798ff323f3cbdef2,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-transformer-seed17-parity,random,transformer,,0,17,parity,5,test_shard_099,5000,10000,1.0094387268066407,0.746,0.49199999999999999,,,,,,,34dcdce968234aebc95ec1369f1a6f4d7ac63e2fac4d81ec5f2b1d7844356369,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-transformer-seed17-to_lehmer,random,transformer,,0,17,to_lehmer,5,test_shard_099,5000,171258,2.6819848445278494,0.5790795174531993,0.018599999999999998,,,,,,,dc392b0e4cef37721109d254ef80154272fe8580287bfbe2ad98006361736fb5,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-transformer-seed42-to_reduced_word,random,transformer,,0,42,to_reduced_word,5,test_shard_099,5000,790719,2.4302969340888247,0.54765978811689109,0,,,,,,,5fa51519fd23ecd50c6df0674bd840e0501a0225772f710db73c6347c87cfcb7,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-transformer-seed42-compose,random,transformer,,0,42,compose,5,test_shard_099,5000,169758,3.1288526717479348,0.50956655945522444,0,,,,,,,8ed7f7e50bd81c3098d4f34a30932e71fe365b93694a6cb3c6c54be82755a3bb,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-transformer-seed42-parity,random,transformer,,0,42,parity,5,test_shard_099,5000,10000,1.7017451522827149,0.74150000000000005,0.48299999999999998,,,,,,,806619f0d05e709008cd30c5034e766b48eb1cadebe05e609487f40188f51e2d,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-transformer-seed42-to_lehmer,random,transformer,,0,42,to_lehmer,5,test_shard_099,5000,171258,2.8950728927298859,0.56763479662263949,0.0061999999999999998,,,,,,,997face7553c3edc844337a549907b7dea025f74fb2790fca098087fca477223,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-transformer-seed314159-to_reduced_word,random,transformer,,0,314159,to_reduced_word,5,test_shard_099,5000,790719,2.4659046139426635,0.54123019682086815,0,,,,,,,69cc08a82b94a86462477857b6a0830ec65ba684133af58d80bcf25e0c83a212,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-transformer-seed314159-compose,random,transformer,,0,314159,compose,5,test_shard_099,5000,169758,3.4580512175069389,0.51342499322565061,0,,,,,,,780007c4559319f9695a51f4dae69e999885fcf03895733f869bc8c7ec35ec46,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-transformer-seed314159-parity,random,transformer,,0,314159,parity,5,test_shard_099,5000,10000,1.2344663833618164,0.74629999999999996,0.49259999999999998,,,,,,,ff27994f088e671d7dbada233a0fc4878b42f888ad0d5e5d9f95038d136112cd,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-transformer-seed314159-to_lehmer,random,transformer,,0,314159,to_lehmer,5,test_shard_099,5000,171258,2.8022702493562801,0.57658036412897495,0,,,,,,,142cd67e909da952e60850c9c9ce324bb367b5ea1a5550dc42e2540686e8e923,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-mlp-seed17-to_reduced_word,random,mlp,,0,17,to_reduced_word,5,test_shard_099,5000,790719,2.8924705332650076,0.50807556160911782,0,,,,,,,5386ce990e292fd381088a60ff07a329333741ff80b56964845b6d64f4087dfc,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-mlp-seed17-compose,random,mlp,,0,17,compose,5,test_shard_099,5000,169758,3.0821302639530659,0.49759657865903228,0,,,,,,,d4f4450f0148d4bd140cc94834531aa14742da31e53b124a5d2de5800cfa7162,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-mlp-seed17-parity,random,mlp,,0,17,parity,5,test_shard_099,5000,10000,0.80813218536376952,0.75119999999999998,0.50239999999999996,,,,,,,aa4650c966a59762dc23e27b7c5cb94fb30036b9bce20d5e0f2eb31ebeb3ec9e,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-mlp-seed17-to_lehmer,random,mlp,,0,17,to_lehmer,5,test_shard_099,5000,171258,2.9732694427276756,0.52741477770381529,0.018599999999999998,,,,,,,433e02d8502cea17d5b3fd1f0b867a6599b1b5f66f6ba40f1c69be9af225dda7,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-mlp-seed42-to_reduced_word,random,mlp,,0,42,to_reduced_word,5,test_shard_099,5000,790719,2.8960024450514439,0.51343650525660822,0,,,,,,,37580e6150e15609723cb609654b1b37788e2126af00f5f20ae0e9c8c7485110,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-mlp-seed42-compose,random,mlp,,0,42,compose,5,test_shard_099,5000,169758,3.0848651074724409,0.49762014161335549,0,,,,,,,48ed91e2e0262b9d931cd1687cd4a79b4a18eec6bf2a874d71a7233fa7914f31,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-mlp-seed42-parity,random,mlp,,0,42,parity,5,test_shard_099,5000,10000,0.87392456207275393,0.74609999999999999,0.49220000000000003,,,,,,,290a115de51bf9c55148b188fc35055c05d47b3b84e806f89bab489b6486251e,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-mlp-seed42-to_lehmer,random,mlp,,0,42,to_lehmer,5,test_shard_099,5000,171258,3.0886173319346875,0.54175571360170038,0.0061999999999999998,,,,,,,ac27d22336e62073f1c759b8973046ff831c5675913492e5307766f2fb64ec56,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-mlp-seed314159-to_reduced_word,random,mlp,,0,314159,to_reduced_word,5,test_shard_099,5000,790719,2.8157981989915486,0.51331762610990761,0,,,,,,,692c5006d694b79b33b74e0f968a98288f3e8f0bd70df5bfbb545ca5e5750120,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-mlp-seed314159-compose,random,mlp,,0,314159,compose,5,test_shard_099,5000,169758,3.1963892514368109,0.50485985932916266,0,,,,,,,7d9e4571de8a59f79f9611b71f8f8cae332ce217983c36d1e298d6a5e8228f17,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-mlp-seed314159-parity,random,mlp,,0,314159,parity,5,test_shard_099,5000,10000,0.92872123718261723,0.74460000000000004,0.48920000000000002,,,,,,,bbf2fb2f8ced4485de2c8c52d1606a4b057a9fee7ddb58e717aeb2df192ae9b2,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
random-mlp-seed314159-to_lehmer,random,mlp,,0,314159,to_lehmer,5,test_shard_099,5000,171258,2.8011236688521031,0.55774328790479866,0,,,,,,,a1e51110d7b5e80e23655fc75c97f352e4ef0c41ee797d035c5b76dd9da44fe7,f788f8d94c6b9914ed99002376f2e88474aa3654f79fbf3624656c25bd4ef5b5,2f40d0987604639945509b844a1f7fe1d0f7490415143673d149f8029ae6f622,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,4ede5c17ed7f6c27d752530849995d987175465e
pretrained-mlp-tasks01-seed17-to_reduced_word,pretrained,mlp,mlp-tasks01-seed17,1,17,to_reduced_word,20,test_shard_099,5000,790719,7.9185256557491108,0.025261818673890473,0,12.148689567362901,0.010408248695174897,0,4.2301639116137899,0.014853569978715576,0,542a0ab9d31e750da215adbf8046257fa81e7b2cb5f5cb4f1af6bc059b2aa116,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-mlp-tasks01-seed17-compose,pretrained,mlp,mlp-tasks01-seed17,1,17,compose,20,test_shard_099,5000,169758,8.897815072135776,0.020723618327265873,0,12.834305742402419,0.0096431390567749391,0,3.9364906702666431,0.011080479270490934,0,0121ff09cbfdb6746bd56ca0f59d40e6735b75fc0f4449bd29379475fc1f6f1a,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-mlp-tasks01-seed17-parity,pretrained,mlp,mlp-tasks01-seed17,1,17,parity,20,test_shard_099,5000,10000,6.0687253814697266,0.5343,0.068599999999999994,6.9094206268310545,0.5343,0.068599999999999994,0.84069524536132789,0,0,12f4a48bc1aa3b1f5715b116408ee55f3777709852fb5d9ac7c6166d9d2e7491,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-mlp-tasks01-seed17-to_lehmer,pretrained,mlp,mlp-tasks01-seed17,1,17,to_lehmer,20,test_shard_099,5000,171258,9.6995906874605851,0.011205315956042929,0,15.106068254384466,0.0047297060575272392,0,5.4064775669238809,0.00647560989851569,0,9b9c706df7419c2d6c93655957c403e715218cdb4ae03dc9853d7f6fce1dae43,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-mlp-tasks01-seed42-to_reduced_word,pretrained,mlp,mlp-tasks01-seed42,1,42,to_reduced_word,20,test_shard_099,5000,790719,9.1396900833638046,0.023361016998453308,0,11.216033413398913,0.018239096316137592,0,2.0763433300351082,0.0051219206823157164,0,983ceaf956883062755ad059a0957dd13594e3b9a41e362c3cf011ecd58dffa1,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-mlp-tasks01-seed42-compose,pretrained,mlp,mlp-tasks01-seed42,1,42,compose,20,test_shard_099,5000,169758,8.9569933298085544,0.021772169794648855,0,11.451067780356817,0.018673641301146338,0,2.494074450548263,0.0030985284935025163,0,bc071d85415459d3b7f6620e83255b4675776f14a7c7f1784c5b65ddf2141fae,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-mlp-tasks01-seed42-parity,pretrained,mlp,mlp-tasks01-seed42,1,42,parity,20,test_shard_099,5000,10000,5.7029149841308593,0.5343,0.068599999999999994,6.485611022949219,0.53420000000000001,0.068400000000000002,0.7826960388183597,9.9999999999988987e-05,0.00019999999999999185,064359ff46a7898defcafdafa3fa339c18ad1a2df166cbc786902956f0158a86,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-mlp-tasks01-seed42-to_lehmer,pretrained,mlp,mlp-tasks01-seed42,1,42,to_lehmer,20,test_shard_099,5000,171258,9.5015433507177853,0.021102663817164746,0,13.52363498735278,0.015257681392986021,0,4.022091636634995,0.0058449824241787254,0,c9a79c4a1550d9aa9a759bcea1cf55c6373f90917ded1c14e8496d96384eba9f,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
pretrained-mlp-tasks01-seed314159-to_reduced_word,pretrained,mlp,mlp-tasks01-seed314159,1,314159,to_reduced_word,20,test_shard_099,5000,790719,8.7084982766673438,0.024408165226837853,0,11.139960810193001,0.022673035553717566,0,2.4314625335256572,0.0017351296731202871,0,503279b172b80cf3c5afe420b98ad915a31ded0a5d50c3f6a284301d804890f0,8151ca27cabc61db753714bc3003db88815553a3ad1220e6f54268bc72714ad0,a9463d6402dde0425048ff156f94a32e6d2115cc4cbed3788398333ae3aedc0a,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,8d3ec126fb9cb88a1640a0d2d3497f0c93275c2d
