pool,trained_task_count,run_id,architecture,seed,task,task_family,task_status,evaluation_split,examples,supervised_tokens,loss,token_accuracy,sequence_accuracy,majority_baseline_sequence_accuracy,sequence_accuracy_minus_majority
A,2,property-a-transformer-tasks02-seed17,transformer,17,lis_length,global_run,same_pool_unseen,validation,160,320,4.074677991867065,0.565625,0.13125,0.2,-0.06875
A,2,property-a-transformer-tasks02-seed17,transformer,17,lds_length,global_run,opposite_pool,validation,160,320,3.681043815612793,0.5875,0.175,0.175,0.0
A,2,property-a-transformer-tasks02-seed17,transformer,17,longest_increasing_run,global_run,same_pool_unseen,validation,160,320,4.844991683959961,0.5375,0.075,0.44375,-0.36874999999999997
A,2,property-a-transformer-tasks02-seed17,transformer,17,longest_decreasing_run,global_run,opposite_pool,validation,160,320,4.996854782104492,0.53125,0.0625,0.4375,-0.375
A,2,property-a-transformer-tasks02-seed17,transformer,17,global_descents,global_run,same_pool_unseen,validation,160,320,4.991462135314942,0.553125,0.10625,0.8375,-0.7312500000000001
A,2,property-a-transformer-tasks02-seed17,transformer,17,components,global_run,opposite_pool,validation,160,320,4.815835189819336,0.546875,0.09375,0.79375,-0.7
A,2,property-a-transformer-tasks02-seed17,transformer,17,max_displacement,global_run,same_pool_unseen,validation,160,320,5.275108528137207,0.528125,0.11875,0.075,0.04375
A,2,property-a-transformer-tasks02-seed17,transformer,17,displacement_one_count,global_run,opposite_pool,validation,160,320,4.852671718597412,0.53125,0.0625,0.3,-0.2375
A,4,property-a-transformer-tasks04-seed17,transformer,17,descents,local,seen,validation,160,320,0.5894745588302612,0.715625,0.43125,0.09375,0.3375
A,4,property-a-transformer-tasks04-seed17,transformer,17,recoils,local,opposite_pool,validation,160,320,2.846648359298706,0.56875,0.1375,0.10625,0.031250000000000014
A,4,property-a-transformer-tasks04-seed17,transformer,17,peaks,local,same_pool_unseen,validation,160,320,2.637475299835205,0.571875,0.14375,0.1125,0.031249999999999986
A,4,property-a-transformer-tasks04-seed17,transformer,17,valleys,local,opposite_pool,validation,160,320,2.864181900024414,0.55625,0.1125,0.1375,-0.02500000000000001
A,4,property-a-transformer-tasks04-seed17,transformer,17,double_ascents,local,same_pool_unseen,validation,160,320,3.621519184112549,0.55,0.1,0.2,-0.1
A,4,property-a-transformer-tasks04-seed17,transformer,17,double_descents,local,opposite_pool,validation,160,320,3.6488443851470946,0.55625,0.1125,0.23125,-0.11875000000000001
A,4,property-a-transformer-tasks04-seed17,transformer,17,successions,local,same_pool_unseen,validation,160,320,3.8536301136016844,0.5625,0.125,0.4,-0.275
A,4,property-a-transformer-tasks04-seed17,transformer,17,adjacencies,local,opposite_pool,validation,160,320,2.8527223587036135,0.6375,0.275,0.325,-0.04999999999999999
A,4,property-a-transformer-tasks04-seed17,transformer,17,fixed_points,positional,seen,validation,160,320,0.004633435606956482,1.0,1.0,0.44375,0.55625
A,4,property-a-transformer-tasks04-seed17,transformer,17,anti_fixed_points,positional,opposite_pool,validation,160,320,3.7108214855194093,0.571875,0.14375,0.4375,-0.29375
A,4,property-a-transformer-tasks04-seed17,transformer,17,exceedances,positional,same_pool_unseen,validation,160,320,3.372535753250122,0.559375,0.11875,0.09375,0.024999999999999994
A,4,property-a-transformer-tasks04-seed17,transformer,17,deficiencies,positional,opposite_pool,validation,160,320,3.0872859954833984,0.55,0.1,0.1,0.0
A,4,property-a-transformer-tasks04-seed17,transformer,17,left_to_right_maxima,positional,same_pool_unseen,validation,160,320,3.0190250873565674,0.609375,0.21875,0.28125,-0.0625
A,4,property-a-transformer-tasks04-seed17,transformer,17,left_to_right_minima,positional,opposite_pool,validation,160,320,3.100062942504883,0.559375,0.11875,0.26875,-0.15
A,4,property-a-transformer-tasks04-seed17,transformer,17,right_to_left_maxima,positional,same_pool_unseen,validation,160,320,3.708310031890869,0.54375,0.0875,0.35625,-0.26875000000000004
A,4,property-a-transformer-tasks04-seed17,transformer,17,right_to_left_minima,positional,opposite_pool,validation,160,320,3.1853222370147707,0.58125,0.1625,0.24375,-0.08124999999999999
A,4,property-a-transformer-tasks04-seed17,transformer,17,cycle_count,cycle,seen,validation,160,320,0.5703025043010712,0.73125,0.4625,0.2625,0.2
A,4,property-a-transformer-tasks04-seed17,transformer,17,two_cycle_count,cycle,opposite_pool,validation,160,320,3.8080790519714354,0.596875,0.19375,0.675,-0.48125000000000007
A,4,property-a-transformer-tasks04-seed17,transformer,17,three_cycle_count,cycle,same_pool_unseen,validation,160,320,4.4101948738098145,0.540625,0.08125,0.71875,-0.6375
A,4,property-a-transformer-tasks04-seed17,transformer,17,even_cycle_count,cycle,opposite_pool,validation,160,320,3.546135139465332,0.590625,0.18125,0.375,-0.19375
A,4,property-a-transformer-tasks04-seed17,transformer,17,odd_cycle_count,cycle,same_pool_unseen,validation,160,320,2.154384994506836,0.66875,0.3375,0.325,0.012500000000000011
A,4,property-a-transformer-tasks04-seed17,transformer,17,longest_cycle,cycle,same_pool_unseen,validation,160,320,4.584994125366211,0.515625,0.05625,0.0875,-0.031249999999999993
A,4,property-a-transformer-tasks04-seed17,transformer,17,shortest_cycle,cycle,opposite_pool,validation,160,320,3.798485040664673,0.565625,0.13125,0.6125,-0.48125000000000007
A,4,property-a-transformer-tasks04-seed17,transformer,17,nontrivial_cycle_count,cycle,opposite_pool,validation,160,320,3.12904691696167,0.5875,0.175,0.35625,-0.18125000000000002
A,4,property-a-transformer-tasks04-seed17,transformer,17,lis_length,global_run,seen,validation,160,320,0.46049714684486387,0.796875,0.59375,0.2,0.39375
A,4,property-a-transformer-tasks04-seed17,transformer,17,lds_length,global_run,opposite_pool,validation,160,320,3.0925905227661135,0.53125,0.0625,0.175,-0.11249999999999999
A,4,property-a-transformer-tasks04-seed17,transformer,17,longest_increasing_run,global_run,same_pool_unseen,validation,160,320,2.9788675785064695,0.60625,0.2125,0.44375,-0.23124999999999998
A,4,property-a-transformer-tasks04-seed17,transformer,17,longest_decreasing_run,global_run,opposite_pool,validation,160,320,3.4662100315093993,0.55,0.1,0.4375,-0.3375
A,4,property-a-transformer-tasks04-seed17,transformer,17,global_descents,global_run,same_pool_unseen,validation,160,320,4.463134908676148,0.56875,0.1375,0.8375,-0.7
A,4,property-a-transformer-tasks04-seed17,transformer,17,components,global_run,opposite_pool,validation,160,320,2.1912110328674315,0.68125,0.3625,0.79375,-0.43124999999999997
A,4,property-a-transformer-tasks04-seed17,transformer,17,max_displacement,global_run,same_pool_unseen,validation,160,320,5.040379428863526,0.521875,0.0625,0.075,-0.012499999999999997
A,4,property-a-transformer-tasks04-seed17,transformer,17,displacement_one_count,global_run,opposite_pool,validation,160,320,3.342187452316284,0.56875,0.1375,0.3,-0.16249999999999998
A,8,property-a-transformer-tasks08-seed17,transformer,17,descents,local,seen,validation,160,320,0.6850226998329163,0.684375,0.36875,0.09375,0.275
A,8,property-a-transformer-tasks08-seed17,transformer,17,recoils,local,opposite_pool,validation,160,320,2.2790016651153566,0.553125,0.10625,0.10625,0.0
A,8,property-a-transformer-tasks08-seed17,transformer,17,peaks,local,seen,validation,160,320,0.5622534155845642,0.753125,0.50625,0.1125,0.39375
A,8,property-a-transformer-tasks08-seed17,transformer,17,valleys,local,opposite_pool,validation,160,320,1.5833916187286377,0.6125,0.225,0.1375,0.0875
A,8,property-a-transformer-tasks08-seed17,transformer,17,double_ascents,local,same_pool_unseen,validation,160,320,3.121722936630249,0.521875,0.04375,0.2,-0.15625
A,8,property-a-transformer-tasks08-seed17,transformer,17,double_descents,local,opposite_pool,validation,160,320,3.5487878799438475,0.5375,0.075,0.23125,-0.15625
A,8,property-a-transformer-tasks08-seed17,transformer,17,successions,local,same_pool_unseen,validation,160,320,4.66710205078125,0.515625,0.03125,0.4,-0.36875
A,8,property-a-transformer-tasks08-seed17,transformer,17,adjacencies,local,opposite_pool,validation,160,320,3.4926302909851072,0.515625,0.03125,0.325,-0.29375
A,8,property-a-transformer-tasks08-seed17,transformer,17,fixed_points,positional,seen,validation,160,320,0.024287888780236244,0.9875,0.975,0.44375,0.53125
A,8,property-a-transformer-tasks08-seed17,transformer,17,anti_fixed_points,positional,opposite_pool,validation,160,320,4.844642448425293,0.51875,0.0375,0.4375,-0.4
A,8,property-a-transformer-tasks08-seed17,transformer,17,exceedances,positional,seen,validation,160,320,0.1608872592449188,0.953125,0.90625,0.09375,0.8125
A,8,property-a-transformer-tasks08-seed17,transformer,17,deficiencies,positional,opposite_pool,validation,160,320,2.5833932876586916,0.546875,0.09375,0.1,-0.0062500000000000056
A,8,property-a-transformer-tasks08-seed17,transformer,17,left_to_right_maxima,positional,same_pool_unseen,validation,160,320,2.6303647994995116,0.54375,0.0875,0.28125,-0.19375
A,8,property-a-transformer-tasks08-seed17,transformer,17,left_to_right_minima,positional,opposite_pool,validation,160,320,3.178279972076416,0.5375,0.075,0.26875,-0.19374999999999998
A,8,property-a-transformer-tasks08-seed17,transformer,17,right_to_left_maxima,positional,same_pool_unseen,validation,160,320,3.0820947647094727,0.51875,0.0375,0.35625,-0.31875000000000003
A,8,property-a-transformer-tasks08-seed17,transformer,17,right_to_left_minima,positional,opposite_pool,validation,160,320,2.3603851318359377,0.55,0.1,0.24375,-0.14375
A,8,property-a-transformer-tasks08-seed17,transformer,17,cycle_count,cycle,seen,validation,160,320,0.5914251446723938,0.740625,0.48125,0.2625,0.21875
A,8,property-a-transformer-tasks08-seed17,transformer,17,two_cycle_count,cycle,opposite_pool,validation,160,320,4.993847846984863,0.534375,0.06875,0.675,-0.6062500000000001
A,8,property-a-transformer-tasks08-seed17,transformer,17,three_cycle_count,cycle,seen,validation,160,320,0.3206559956073761,0.871875,0.74375,0.71875,0.025000000000000022
A,8,property-a-transformer-tasks08-seed17,transformer,17,even_cycle_count,cycle,opposite_pool,validation,160,320,4.088850116729736,0.534375,0.06875,0.375,-0.30625
A,8,property-a-transformer-tasks08-seed17,transformer,17,odd_cycle_count,cycle,same_pool_unseen,validation,160,320,3.02530517578125,0.546875,0.09375,0.325,-0.23125
A,8,property-a-transformer-tasks08-seed17,transformer,17,longest_cycle,cycle,same_pool_unseen,validation,160,320,4.164030265808106,0.525,0.075,0.0875,-0.012499999999999997
A,8,property-a-transformer-tasks08-seed17,transformer,17,shortest_cycle,cycle,opposite_pool,validation,160,320,4.098152542114258,0.521875,0.05,0.6125,-0.5625
A,8,property-a-transformer-tasks08-seed17,transformer,17,nontrivial_cycle_count,cycle,opposite_pool,validation,160,320,3.410170555114746,0.51875,0.0375,0.35625,-0.31875000000000003
A,8,property-a-transformer-tasks08-seed17,transformer,17,lis_length,global_run,seen,validation,160,320,0.5573275446891784,0.75,0.5,0.2,0.3
A,8,property-a-transformer-tasks08-seed17,transformer,17,lds_length,global_run,opposite_pool,validation,160,320,1.4867780685424805,0.621875,0.24375,0.175,0.06875
A,8,property-a-transformer-tasks08-seed17,transformer,17,longest_increasing_run,global_run,seen,validation,160,320,0.4679697871208191,0.80625,0.6125,0.44375,0.16875000000000007
A,8,property-a-transformer-tasks08-seed17,transformer,17,longest_decreasing_run,global_run,opposite_pool,validation,160,320,2.862343168258667,0.534375,0.06875,0.4375,-0.36875
A,8,property-a-transformer-tasks08-seed17,transformer,17,global_descents,global_run,same_pool_unseen,validation,160,320,5.497519779205322,0.534375,0.06875,0.8375,-0.76875
A,8,property-a-transformer-tasks08-seed17,transformer,17,components,global_run,opposite_pool,validation,160,320,4.70631103515625,0.503125,0.00625,0.79375,-0.7875
A,8,property-a-transformer-tasks08-seed17,transformer,17,max_displacement,global_run,same_pool_unseen,validation,160,320,4.859721851348877,0.503125,0.025,0.075,-0.049999999999999996
A,8,property-a-transformer-tasks08-seed17,transformer,17,displacement_one_count,global_run,opposite_pool,validation,160,320,3.92732572555542,0.53125,0.0625,0.3,-0.2375
A,16,property-a-transformer-tasks16-seed17,transformer,17,descents,local,seen,validation,160,320,0.7152853012084961,0.690625,0.38125,0.09375,0.2875
A,16,property-a-transformer-tasks16-seed17,transformer,17,recoils,local,opposite_pool,validation,160,320,4.567698860168457,0.553125,0.10625,0.10625,0.0
A,16,property-a-transformer-tasks16-seed17,transformer,17,peaks,local,seen,validation,160,320,0.5669085443019867,0.73125,0.4625,0.1125,0.35000000000000003
A,16,property-a-transformer-tasks16-seed17,transformer,17,valleys,local,opposite_pool,validation,160,320,4.155845975875854,0.553125,0.10625,0.1375,-0.031250000000000014
A,16,property-a-transformer-tasks16-seed17,transformer,17,double_ascents,local,seen,validation,160,320,0.7275370836257935,0.7125,0.425,0.2,0.22499999999999998
A,16,property-a-transformer-tasks16-seed17,transformer,17,double_descents,local,opposite_pool,validation,160,320,2.6334622383117674,0.571875,0.14375,0.23125,-0.08750000000000002
A,16,property-a-transformer-tasks16-seed17,transformer,17,successions,local,seen,validation,160,320,0.6059653639793396,0.7375,0.475,0.4,0.07499999999999996
A,16,property-a-transformer-tasks16-seed17,transformer,17,adjacencies,local,opposite_pool,validation,160,320,1.51529381275177,0.640625,0.28125,0.325,-0.04375000000000001
A,16,property-a-transformer-tasks16-seed17,transformer,17,fixed_points,positional,seen,validation,160,320,0.21928444802761077,0.925,0.85,0.44375,0.40625
A,16,property-a-transformer-tasks16-seed17,transformer,17,anti_fixed_points,positional,opposite_pool,validation,160,320,1.4055683374404908,0.684375,0.36875,0.4375,-0.06874999999999998
A,16,property-a-transformer-tasks16-seed17,transformer,17,exceedances,positional,seen,validation,160,320,0.3891466438770294,0.81875,0.6375,0.09375,0.54375
A,16,property-a-transformer-tasks16-seed17,transformer,17,deficiencies,positional,opposite_pool,validation,160,320,4.752971076965332,0.540625,0.08125,0.1,-0.018750000000000003
A,16,property-a-transformer-tasks16-seed17,transformer,17,left_to_right_maxima,positional,seen,validation,160,320,0.37231324315071107,0.834375,0.66875,0.28125,0.38749999999999996
A,16,property-a-transformer-tasks16-seed17,transformer,17,left_to_right_minima,positional,opposite_pool,validation,160,320,3.0676746368408203,0.515625,0.03125,0.26875,-0.2375
A,16,property-a-transformer-tasks16-seed17,transformer,17,right_to_left_maxima,positional,seen,validation,160,320,0.43105287551879884,0.815625,0.63125,0.35625,0.27499999999999997
A,16,property-a-transformer-tasks16-seed17,transformer,17,right_to_left_minima,positional,opposite_pool,validation,160,320,2.833872079849243,0.5375,0.075,0.24375,-0.16875
A,16,property-a-transformer-tasks16-seed17,transformer,17,cycle_count,cycle,seen,validation,160,320,0.6365104436874389,0.725,0.45,0.2625,0.1875
A,16,property-a-transformer-tasks16-seed17,transformer,17,two_cycle_count,cycle,opposite_pool,validation,160,320,1.4366185188293457,0.684375,0.36875,0.675,-0.30625
A,16,property-a-transformer-tasks16-seed17,transformer,17,three_cycle_count,cycle,seen,validation,160,320,0.33527126908302307,0.8625,0.725,0.71875,0.006249999999999978
A,16,property-a-transformer-tasks16-seed17,transformer,17,even_cycle_count,cycle,opposite_pool,validation,160,320,1.6147718191146851,0.646875,0.29375,0.375,-0.08124999999999999
A,16,property-a-transformer-tasks16-seed17,transformer,17,odd_cycle_count,cycle,seen,validation,160,320,0.28956215977668764,0.853125,0.70625,0.325,0.38125000000000003
A,16,property-a-transformer-tasks16-seed17,transformer,17,longest_cycle,cycle,seen,validation,160,320,1.126622986793518,0.603125,0.20625,0.0875,0.11875
A,16,property-a-transformer-tasks16-seed17,transformer,17,shortest_cycle,cycle,opposite_pool,validation,160,320,1.833782720565796,0.7,0.4,0.6125,-0.21250000000000002
A,16,property-a-transformer-tasks16-seed17,transformer,17,nontrivial_cycle_count,cycle,opposite_pool,validation,160,320,1.814296293258667,0.609375,0.21875,0.35625,-0.1375
A,16,property-a-transformer-tasks16-seed17,transformer,17,lis_length,global_run,seen,validation,160,320,0.5912989854812623,0.746875,0.49375,0.2,0.29375
A,16,property-a-transformer-tasks16-seed17,transformer,17,lds_length,global_run,opposite_pool,validation,160,320,4.244626522064209,0.51875,0.0375,0.175,-0.13749999999999998
A,16,property-a-transformer-tasks16-seed17,transformer,17,longest_increasing_run,global_run,seen,validation,160,320,0.47429893016815183,0.8,0.6,0.44375,0.15625
A,16,property-a-transformer-tasks16-seed17,transformer,17,longest_decreasing_run,global_run,opposite_pool,validation,160,320,2.675265741348267,0.521875,0.04375,0.4375,-0.39375
A,16,property-a-transformer-tasks16-seed17,transformer,17,global_descents,global_run,seen,validation,160,320,0.04517462886869907,0.9875,0.975,0.8375,0.13749999999999996
A,16,property-a-transformer-tasks16-seed17,transformer,17,components,global_run,opposite_pool,validation,160,320,1.2889254331588744,0.6625,0.325,0.79375,-0.46874999999999994
A,16,property-a-transformer-tasks16-seed17,transformer,17,max_displacement,global_run,seen,validation,160,320,0.4098506569862366,0.865625,0.73125,0.075,0.65625
A,16,property-a-transformer-tasks16-seed17,transformer,17,displacement_one_count,global_run,opposite_pool,validation,160,320,1.6889501810073853,0.634375,0.26875,0.3,-0.03125
B,1,property-b-transformer-tasks01-seed17,transformer,17,descents,local,opposite_pool,validation,160,320,2.0872649908065797,0.6125,0.225,0.09375,0.13125
B,1,property-b-transformer-tasks01-seed17,transformer,17,recoils,local,seen,validation,160,320,0.18672016859054566,0.91875,0.8375,0.10625,0.7312500000000001
B,1,property-b-transformer-tasks01-seed17,transformer,17,peaks,local,opposite_pool,validation,160,320,4.990139102935791,0.540625,0.08125,0.1125,-0.03125
B,1,property-b-transformer-tasks01-seed17,transformer,17,valleys,local,same_pool_unseen,validation,160,320,5.185120010375977,0.534375,0.06875,0.1375,-0.06875
B,1,property-b-transformer-tasks01-seed17,transformer,17,double_ascents,local,opposite_pool,validation,160,320,5.776805877685547,0.5125,0.025,0.2,-0.17500000000000002
B,1,property-b-transformer-tasks01-seed17,transformer,17,double_descents,local,same_pool_unseen,validation,160,320,5.872187328338623,0.515625,0.03125,0.23125,-0.2
B,1,property-b-transformer-tasks01-seed17,transformer,17,successions,local,opposite_pool,validation,160,320,6.1039684295654295,0.5125,0.025,0.4,-0.375
B,1,property-b-transformer-tasks01-seed17,transformer,17,adjacencies,local,same_pool_unseen,validation,160,320,5.610971164703369,0.5125,0.025,0.325,-0.3
B,1,property-b-transformer-tasks01-seed17,transformer,17,fixed_points,positional,opposite_pool,validation,160,320,6.166615390777588,0.5,0.00625,0.44375,-0.4375
B,1,property-b-transformer-tasks01-seed17,transformer,17,anti_fixed_points,positional,same_pool_unseen,validation,160,320,5.807134819030762,0.5125,0.04375,0.4375,-0.39375
B,1,property-b-transformer-tasks01-seed17,transformer,17,exceedances,positional,opposite_pool,validation,160,320,2.567881441116333,0.625,0.25,0.09375,0.15625
