pool,trained_task_count,run_id,architecture,seed,task,task_family,task_status,evaluation_split,examples,supervised_tokens,loss,token_accuracy,sequence_accuracy,majority_baseline_sequence_accuracy,sequence_accuracy_minus_majority
A,1,property-a-transformer-tasks01-seed101,transformer,101,lds_length,global_run,same_pool_unseen,validation,160,320,5.852169704437256,0.434375,0.01875,0.175,-0.15625
A,1,property-a-transformer-tasks01-seed101,transformer,101,longest_increasing_run,global_run,opposite_pool,validation,160,320,3.4115249156951903,0.5125,0.03125,0.44375,-0.4125
A,1,property-a-transformer-tasks01-seed101,transformer,101,longest_decreasing_run,global_run,opposite_pool,validation,160,320,3.438807487487793,0.534375,0.06875,0.4375,-0.36875
A,1,property-a-transformer-tasks01-seed101,transformer,101,global_descents,global_run,opposite_pool,validation,160,320,2.2764689922332764,0.75,0.5,0.8375,-0.3375
A,1,property-a-transformer-tasks01-seed101,transformer,101,components,global_run,same_pool_unseen,validation,160,320,1.8099470615386963,0.6625,0.325,0.79375,-0.46874999999999994
A,1,property-a-transformer-tasks01-seed101,transformer,101,max_displacement,global_run,same_pool_unseen,validation,160,320,10.436832046508789,0.184375,0.0,0.075,-0.075
A,1,property-a-transformer-tasks01-seed101,transformer,101,displacement_one_count,global_run,same_pool_unseen,validation,160,320,2.928490972518921,0.575,0.15,0.3,-0.15
A,2,property-a-transformer-tasks02-seed101,transformer,101,descents,local,opposite_pool,validation,160,320,4.446627140045166,0.60625,0.2125,0.09375,0.11875
A,2,property-a-transformer-tasks02-seed101,transformer,101,recoils,local,same_pool_unseen,validation,160,320,3.7809237003326417,0.65625,0.3125,0.10625,0.20625
A,2,property-a-transformer-tasks02-seed101,transformer,101,peaks,local,opposite_pool,validation,160,320,4.81697826385498,0.565625,0.13125,0.1125,0.018750000000000003
A,2,property-a-transformer-tasks02-seed101,transformer,101,valleys,local,opposite_pool,validation,160,320,5.1417194366455075,0.540625,0.08125,0.1375,-0.05625000000000001
A,2,property-a-transformer-tasks02-seed101,transformer,101,double_ascents,local,opposite_pool,validation,160,320,5.4534224510192875,0.515625,0.03125,0.2,-0.16875
A,2,property-a-transformer-tasks02-seed101,transformer,101,double_descents,local,same_pool_unseen,validation,160,320,5.338143444061279,0.528125,0.05625,0.23125,-0.17500000000000002
A,2,property-a-transformer-tasks02-seed101,transformer,101,successions,local,seen,validation,160,320,0.17366503179073334,0.928125,0.85625,0.4,0.45624999999999993
A,2,property-a-transformer-tasks02-seed101,transformer,101,adjacencies,local,same_pool_unseen,validation,160,320,5.236068916320801,0.540625,0.08125,0.325,-0.24375000000000002
A,2,property-a-transformer-tasks02-seed101,transformer,101,fixed_points,positional,opposite_pool,validation,160,320,5.626711368560791,0.509375,0.01875,0.44375,-0.425
A,2,property-a-transformer-tasks02-seed101,transformer,101,anti_fixed_points,positional,opposite_pool,validation,160,320,5.4894708633422855,0.53125,0.0625,0.4375,-0.375
A,2,property-a-transformer-tasks02-seed101,transformer,101,exceedances,positional,same_pool_unseen,validation,160,320,4.497068977355957,0.61875,0.2375,0.09375,0.14375
A,2,property-a-transformer-tasks02-seed101,transformer,101,deficiencies,positional,seen,validation,160,320,0.015891944617033006,0.990625,0.98125,0.1,0.88125
A,2,property-a-transformer-tasks02-seed101,transformer,101,left_to_right_maxima,positional,opposite_pool,validation,160,320,5.264046478271484,0.5375,0.075,0.28125,-0.20625
A,2,property-a-transformer-tasks02-seed101,transformer,101,left_to_right_minima,positional,same_pool_unseen,validation,160,320,5.30817232131958,0.534375,0.06875,0.26875,-0.19999999999999998
A,2,property-a-transformer-tasks02-seed101,transformer,101,right_to_left_maxima,positional,opposite_pool,validation,160,320,5.162308883666992,0.55,0.1,0.35625,-0.25625
A,2,property-a-transformer-tasks02-seed101,transformer,101,right_to_left_minima,positional,same_pool_unseen,validation,160,320,5.281195163726807,0.540625,0.08125,0.24375,-0.16249999999999998
A,2,property-a-transformer-tasks02-seed101,transformer,101,cycle_count,cycle,opposite_pool,validation,160,320,5.402261257171631,0.53125,0.0625,0.2625,-0.2
A,2,property-a-transformer-tasks02-seed101,transformer,101,two_cycle_count,cycle,same_pool_unseen,validation,160,320,5.140249443054199,0.5625,0.125,0.675,-0.55
A,2,property-a-transformer-tasks02-seed101,transformer,101,three_cycle_count,cycle,opposite_pool,validation,160,320,5.699452972412109,0.5125,0.025,0.71875,-0.69375
A,2,property-a-transformer-tasks02-seed101,transformer,101,even_cycle_count,cycle,same_pool_unseen,validation,160,320,5.348958587646484,0.528125,0.05625,0.375,-0.31875
A,2,property-a-transformer-tasks02-seed101,transformer,101,odd_cycle_count,cycle,same_pool_unseen,validation,160,320,5.549028968811035,0.5125,0.025,0.325,-0.3
A,2,property-a-transformer-tasks02-seed101,transformer,101,longest_cycle,cycle,opposite_pool,validation,160,320,5.1861601829528805,0.55,0.13125,0.0875,0.04375000000000001
A,2,property-a-transformer-tasks02-seed101,transformer,101,shortest_cycle,cycle,same_pool_unseen,validation,160,320,5.3503289222717285,0.540625,0.08125,0.6125,-0.53125
A,2,property-a-transformer-tasks02-seed101,transformer,101,nontrivial_cycle_count,cycle,opposite_pool,validation,160,320,4.994380092620849,0.565625,0.13125,0.35625,-0.225
A,2,property-a-transformer-tasks02-seed101,transformer,101,lis_length,global_run,opposite_pool,validation,160,320,5.053970909118652,0.56875,0.1375,0.2,-0.0625
A,2,property-a-transformer-tasks02-seed101,transformer,101,lds_length,global_run,same_pool_unseen,validation,160,320,5.002891540527344,0.575,0.15,0.175,-0.024999999999999994
A,2,property-a-transformer-tasks02-seed101,transformer,101,longest_increasing_run,global_run,opposite_pool,validation,160,320,5.168410778045654,0.553125,0.10625,0.44375,-0.33749999999999997
A,2,property-a-transformer-tasks02-seed101,transformer,101,longest_decreasing_run,global_run,opposite_pool,validation,160,320,5.162629318237305,0.55,0.1,0.4375,-0.3375
A,2,property-a-transformer-tasks02-seed101,transformer,101,global_descents,global_run,opposite_pool,validation,160,320,5.126475620269775,0.546875,0.09375,0.8375,-0.74375
A,2,property-a-transformer-tasks02-seed101,transformer,101,components,global_run,same_pool_unseen,validation,160,320,5.543012714385986,0.528125,0.05625,0.79375,-0.7374999999999999
A,2,property-a-transformer-tasks02-seed101,transformer,101,max_displacement,global_run,same_pool_unseen,validation,160,320,5.636196708679199,0.534375,0.1375,0.075,0.06250000000000001
A,2,property-a-transformer-tasks02-seed101,transformer,101,displacement_one_count,global_run,same_pool_unseen,validation,160,320,5.205239105224609,0.546875,0.09375,0.3,-0.20625
A,4,property-a-transformer-tasks04-seed101,transformer,101,descents,local,opposite_pool,validation,160,320,2.8163092136383057,0.625,0.25,0.09375,0.15625
A,4,property-a-transformer-tasks04-seed101,transformer,101,recoils,local,same_pool_unseen,validation,160,320,3.1089837551116943,0.6125,0.225,0.10625,0.11875000000000001
A,4,property-a-transformer-tasks04-seed101,transformer,101,peaks,local,opposite_pool,validation,160,320,4.144799327850341,0.53125,0.0625,0.1125,-0.05
A,4,property-a-transformer-tasks04-seed101,transformer,101,valleys,local,opposite_pool,validation,160,320,4.021400737762451,0.534375,0.06875,0.1375,-0.06875
A,4,property-a-transformer-tasks04-seed101,transformer,101,double_ascents,local,opposite_pool,validation,160,320,4.138776397705078,0.5125,0.025,0.2,-0.17500000000000002
A,4,property-a-transformer-tasks04-seed101,transformer,101,double_descents,local,same_pool_unseen,validation,160,320,4.089432716369629,0.515625,0.03125,0.23125,-0.2
A,4,property-a-transformer-tasks04-seed101,transformer,101,successions,local,seen,validation,160,320,0.5698759078979492,0.75,0.5,0.4,0.09999999999999998
A,4,property-a-transformer-tasks04-seed101,transformer,101,adjacencies,local,same_pool_unseen,validation,160,320,3.914176511764526,0.5375,0.075,0.325,-0.25
A,4,property-a-transformer-tasks04-seed101,transformer,101,fixed_points,positional,opposite_pool,validation,160,320,4.276393222808838,0.50625,0.0125,0.44375,-0.43124999999999997
A,4,property-a-transformer-tasks04-seed101,transformer,101,anti_fixed_points,positional,opposite_pool,validation,160,320,4.223661708831787,0.51875,0.0375,0.4375,-0.4
A,4,property-a-transformer-tasks04-seed101,transformer,101,exceedances,positional,same_pool_unseen,validation,160,320,3.250747537612915,0.596875,0.19375,0.09375,0.1
A,4,property-a-transformer-tasks04-seed101,transformer,101,deficiencies,positional,seen,validation,160,320,0.05434948913753033,0.975,0.95,0.1,0.85
A,4,property-a-transformer-tasks04-seed101,transformer,101,left_to_right_maxima,positional,opposite_pool,validation,160,320,3.976959800720215,0.528125,0.05625,0.28125,-0.225
A,4,property-a-transformer-tasks04-seed101,transformer,101,left_to_right_minima,positional,same_pool_unseen,validation,160,320,4.0222066879272464,0.53125,0.0625,0.26875,-0.20625
A,4,property-a-transformer-tasks04-seed101,transformer,101,right_to_left_maxima,positional,opposite_pool,validation,160,320,3.6997819900512696,0.5375,0.075,0.35625,-0.28125
A,4,property-a-transformer-tasks04-seed101,transformer,101,right_to_left_minima,positional,same_pool_unseen,validation,160,320,3.90000433921814,0.525,0.05,0.24375,-0.19374999999999998
A,4,property-a-transformer-tasks04-seed101,transformer,101,cycle_count,cycle,opposite_pool,validation,160,320,3.7667956829071043,0.546875,0.09375,0.2625,-0.16875
A,4,property-a-transformer-tasks04-seed101,transformer,101,two_cycle_count,cycle,same_pool_unseen,validation,160,320,4.06476583480835,0.55625,0.1125,0.675,-0.5625
A,4,property-a-transformer-tasks04-seed101,transformer,101,three_cycle_count,cycle,opposite_pool,validation,160,320,4.501803779602051,0.50625,0.0125,0.71875,-0.70625
A,4,property-a-transformer-tasks04-seed101,transformer,101,even_cycle_count,cycle,same_pool_unseen,validation,160,320,3.947764015197754,0.525,0.05,0.375,-0.325
A,4,property-a-transformer-tasks04-seed101,transformer,101,odd_cycle_count,cycle,same_pool_unseen,validation,160,320,4.170574474334717,0.515625,0.03125,0.325,-0.29375
A,4,property-a-transformer-tasks04-seed101,transformer,101,longest_cycle,cycle,opposite_pool,validation,160,320,4.141532325744629,0.553125,0.10625,0.0875,0.018750000000000003
A,4,property-a-transformer-tasks04-seed101,transformer,101,shortest_cycle,cycle,seen,validation,160,320,0.29176310896873475,0.903125,0.80625,0.6125,0.19374999999999998
A,4,property-a-transformer-tasks04-seed101,transformer,101,nontrivial_cycle_count,cycle,opposite_pool,validation,160,320,3.920300769805908,0.540625,0.08125,0.35625,-0.275
A,4,property-a-transformer-tasks04-seed101,transformer,101,lis_length,global_run,opposite_pool,validation,160,320,4.149995374679565,0.55,0.1,0.2,-0.1
A,4,property-a-transformer-tasks04-seed101,transformer,101,lds_length,global_run,same_pool_unseen,validation,160,320,4.336336421966553,0.55625,0.1125,0.175,-0.062499999999999986
A,4,property-a-transformer-tasks04-seed101,transformer,101,longest_increasing_run,global_run,opposite_pool,validation,160,320,3.9294214725494383,0.55,0.1,0.44375,-0.34375
A,4,property-a-transformer-tasks04-seed101,transformer,101,longest_decreasing_run,global_run,opposite_pool,validation,160,320,3.9964093208312987,0.525,0.05,0.4375,-0.3875
A,4,property-a-transformer-tasks04-seed101,transformer,101,global_descents,global_run,opposite_pool,validation,160,320,3.949993133544922,0.55625,0.1125,0.8375,-0.725
A,4,property-a-transformer-tasks04-seed101,transformer,101,components,global_run,same_pool_unseen,validation,160,320,4.426260185241699,0.521875,0.04375,0.79375,-0.75
A,4,property-a-transformer-tasks04-seed101,transformer,101,max_displacement,global_run,seen,validation,160,320,0.022382574155926704,0.990625,0.98125,0.075,0.90625
A,4,property-a-transformer-tasks04-seed101,transformer,101,displacement_one_count,global_run,same_pool_unseen,validation,160,320,3.826814651489258,0.534375,0.06875,0.3,-0.23124999999999998
A,8,property-a-transformer-tasks08-seed101,transformer,101,descents,local,opposite_pool,validation,160,320,4.405997467041016,0.53125,0.0625,0.09375,-0.03125
A,8,property-a-transformer-tasks08-seed101,transformer,101,recoils,local,same_pool_unseen,validation,160,320,4.202111673355103,0.5375,0.075,0.10625,-0.03125
A,8,property-a-transformer-tasks08-seed101,transformer,101,peaks,local,opposite_pool,validation,160,320,3.4579944133758547,0.5375,0.075,0.1125,-0.037500000000000006
A,8,property-a-transformer-tasks08-seed101,transformer,101,valleys,local,opposite_pool,validation,160,320,3.420418310165405,0.540625,0.08125,0.1375,-0.05625000000000001
A,8,property-a-transformer-tasks08-seed101,transformer,101,double_ascents,local,opposite_pool,validation,160,320,1.8588873386383056,0.55625,0.1125,0.2,-0.08750000000000001
A,8,property-a-transformer-tasks08-seed101,transformer,101,double_descents,local,seen,validation,160,320,0.7171175599098205,0.69375,0.3875,0.23125,0.15625
A,8,property-a-transformer-tasks08-seed101,transformer,101,successions,local,seen,validation,160,320,0.5930043816566467,0.721875,0.44375,0.4,0.043749999999999956
A,8,property-a-transformer-tasks08-seed101,transformer,101,adjacencies,local,same_pool_unseen,validation,160,320,1.4714156866073609,0.56875,0.1375,0.325,-0.1875
A,8,property-a-transformer-tasks08-seed101,transformer,101,fixed_points,positional,opposite_pool,validation,160,320,1.0483735084533692,0.68125,0.3625,0.44375,-0.08124999999999999
A,8,property-a-transformer-tasks08-seed101,transformer,101,anti_fixed_points,positional,opposite_pool,validation,160,320,1.192509078979492,0.678125,0.35625,0.4375,-0.08124999999999999
A,8,property-a-transformer-tasks08-seed101,transformer,101,exceedances,positional,seen,validation,160,320,0.21971421539783478,0.91875,0.8375,0.09375,0.74375
A,8,property-a-transformer-tasks08-seed101,transformer,101,deficiencies,positional,seen,validation,160,320,0.22277372181415558,0.915625,0.83125,0.1,0.7312500000000001
A,8,property-a-transformer-tasks08-seed101,transformer,101,left_to_right_maxima,positional,opposite_pool,validation,160,320,2.3978798627853393,0.521875,0.04375,0.28125,-0.2375
A,8,property-a-transformer-tasks08-seed101,transformer,101,left_to_right_minima,positional,same_pool_unseen,validation,160,320,2.5056405544281004,0.503125,0.00625,0.26875,-0.2625
A,8,property-a-transformer-tasks08-seed101,transformer,101,right_to_left_maxima,positional,opposite_pool,validation,160,320,2.3674731731414793,0.528125,0.05625,0.35625,-0.3
A,8,property-a-transformer-tasks08-seed101,transformer,101,right_to_left_minima,positional,same_pool_unseen,validation,160,320,2.438890886306763,0.515625,0.03125,0.24375,-0.2125
A,8,property-a-transformer-tasks08-seed101,transformer,101,cycle_count,cycle,opposite_pool,validation,160,320,2.486232805252075,0.515625,0.03125,0.2625,-0.23125
A,8,property-a-transformer-tasks08-seed101,transformer,101,two_cycle_count,cycle,seen,validation,160,320,0.34066917300224303,0.86875,0.7375,0.675,0.0625
A,8,property-a-transformer-tasks08-seed101,transformer,101,three_cycle_count,cycle,opposite_pool,validation,160,320,0.8455771207809448,0.775,0.55,0.71875,-0.16874999999999996
A,8,property-a-transformer-tasks08-seed101,transformer,101,even_cycle_count,cycle,same_pool_unseen,validation,160,320,0.971824300289154,0.6375,0.275,0.375,-0.09999999999999998
A,8,property-a-transformer-tasks08-seed101,transformer,101,odd_cycle_count,cycle,same_pool_unseen,validation,160,320,1.728009533882141,0.584375,0.16875,0.325,-0.15625
A,8,property-a-transformer-tasks08-seed101,transformer,101,longest_cycle,cycle,opposite_pool,validation,160,320,5.001660251617432,0.5,0.0,0.0875,-0.0875
A,8,property-a-transformer-tasks08-seed101,transformer,101,shortest_cycle,cycle,seen,validation,160,320,0.3143526613712311,0.890625,0.78125,0.6125,0.16874999999999996
A,8,property-a-transformer-tasks08-seed101,transformer,101,nontrivial_cycle_count,cycle,opposite_pool,validation,160,320,1.3585546135902404,0.565625,0.13125,0.35625,-0.225
A,8,property-a-transformer-tasks08-seed101,transformer,101,lis_length,global_run,opposite_pool,validation,160,320,4.092645740509033,0.51875,0.0375,0.2,-0.1625
A,8,property-a-transformer-tasks08-seed101,transformer,101,lds_length,global_run,same_pool_unseen,validation,160,320,4.2741272926330565,0.503125,0.00625,0.175,-0.16874999999999998
A,8,property-a-transformer-tasks08-seed101,transformer,101,longest_increasing_run,global_run,opposite_pool,validation,160,320,2.283129119873047,0.525,0.05,0.44375,-0.39375
A,8,property-a-transformer-tasks08-seed101,transformer,101,longest_decreasing_run,global_run,opposite_pool,validation,160,320,2.274255466461182,0.509375,0.01875,0.4375,-0.41875
A,8,property-a-transformer-tasks08-seed101,transformer,101,global_descents,global_run,opposite_pool,validation,160,320,0.6208274841308594,0.88125,0.7625,0.8375,-0.07500000000000007
A,8,property-a-transformer-tasks08-seed101,transformer,101,components,global_run,seen,validation,160,320,0.04802046082913876,0.990625,0.98125,0.79375,0.1875
A,8,property-a-transformer-tasks08-seed101,transformer,101,max_displacement,global_run,seen,validation,160,320,0.23541316986083985,0.9125,0.825,0.075,0.75
A,8,property-a-transformer-tasks08-seed101,transformer,101,displacement_one_count,global_run,same_pool_unseen,validation,160,320,1.5062632083892822,0.571875,0.14375,0.3,-0.15625
A,16,property-a-transformer-tasks16-seed101,transformer,101,descents,local,opposite_pool,validation,160,320,4.0761865139007565,0.55625,0.1125,0.09375,0.018750000000000003
A,16,property-a-transformer-tasks16-seed101,transformer,101,recoils,local,seen,validation,160,320,0.6351001977920532,0.734375,0.46875,0.10625,0.3625
A,16,property-a-transformer-tasks16-seed101,transformer,101,peaks,local,opposite_pool,validation,160,320,2.9651538848876955,0.56875,0.1375,0.1125,0.02500000000000001
A,16,property-a-transformer-tasks16-seed101,transformer,101,valleys,local,opposite_pool,validation,160,320,2.902637243270874,0.575,0.15,0.1375,0.012499999999999983
A,16,property-a-transformer-tasks16-seed101,transformer,101,double_ascents,local,opposite_pool,validation,160,320,1.6678325176239013,0.5875,0.175,0.2,-0.025000000000000022
A,16,property-a-transformer-tasks16-seed101,transformer,101,double_descents,local,seen,validation,160,320,0.7047980427742004,0.70625,0.4125,0.23125,0.18124999999999997
A,16,property-a-transformer-tasks16-seed101,transformer,101,successions,local,seen,validation,160,320,0.6120015382766724,0.728125,0.45625,0.4,0.05624999999999997
A,16,property-a-transformer-tasks16-seed101,transformer,101,adjacencies,local,seen,validation,160,320,0.6988890171051025,0.70625,0.4125,0.325,0.08749999999999997
A,16,property-a-transformer-tasks16-seed101,transformer,101,fixed_points,positional,opposite_pool,validation,160,320,1.7900156259536744,0.590625,0.18125,0.44375,-0.26249999999999996
A,16,property-a-transformer-tasks16-seed101,transformer,101,anti_fixed_points,positional,opposite_pool,validation,160,320,1.3649662017822266,0.63125,0.2625,0.4375,-0.175
A,16,property-a-transformer-tasks16-seed101,transformer,101,exceedances,positional,seen,validation,160,320,0.4047625720500946,0.825,0.65,0.09375,0.55625
A,16,property-a-transformer-tasks16-seed101,transformer,101,deficiencies,positional,seen,validation,160,320,0.39647669792175294,0.8375,0.675,0.1,0.5750000000000001
A,16,property-a-transformer-tasks16-seed101,transformer,101,left_to_right_maxima,positional,opposite_pool,validation,160,320,1.7329469442367553,0.6,0.2,0.28125,-0.08124999999999999
A,16,property-a-transformer-tasks16-seed101,transformer,101,left_to_right_minima,positional,seen,validation,160,320,0.08948329836130142,0.95625,0.9125,0.26875,0.64375
A,16,property-a-transformer-tasks16-seed101,transformer,101,right_to_left_maxima,positional,opposite_pool,validation,160,320,1.6965758323669433,0.6125,0.225,0.35625,-0.13125
A,16,property-a-transformer-tasks16-seed101,transformer,101,right_to_left_minima,positional,seen,validation,160,320,0.37789849042892454,0.825,0.65,0.24375,0.40625
A,16,property-a-transformer-tasks16-seed101,transformer,101,cycle_count,cycle,opposite_pool,validation,160,320,1.5854464769363403,0.60625,0.2125,0.2625,-0.05000000000000002
A,16,property-a-transformer-tasks16-seed101,transformer,101,two_cycle_count,cycle,seen,validation,160,320,0.3450558066368103,0.871875,0.74375,0.675,0.06874999999999998
A,16,property-a-transformer-tasks16-seed101,transformer,101,three_cycle_count,cycle,opposite_pool,validation,160,320,1.650566077232361,0.584375,0.16875,0.71875,-0.55
A,16,property-a-transformer-tasks16-seed101,transformer,101,even_cycle_count,cycle,seen,validation,160,320,0.6201615333557129,0.715625,0.43125,0.375,0.05625000000000002
A,16,property-a-transformer-tasks16-seed101,transformer,101,odd_cycle_count,cycle,seen,validation,160,320,0.3441188335418701,0.81875,0.6375,0.325,0.31249999999999994
A,16,property-a-transformer-tasks16-seed101,transformer,101,longest_cycle,cycle,opposite_pool,validation,160,320,4.579885101318359,0.521875,0.04375,0.0875,-0.04375
A,16,property-a-transformer-tasks16-seed101,transformer,101,shortest_cycle,cycle,seen,validation,160,320,0.4419091284275055,0.871875,0.74375,0.6125,0.13124999999999998
A,16,property-a-transformer-tasks16-seed101,transformer,101,nontrivial_cycle_count,cycle,opposite_pool,validation,160,320,0.9113466143608093,0.659375,0.31875,0.35625,-0.03750000000000003
A,16,property-a-transformer-tasks16-seed101,transformer,101,lis_length,global_run,opposite_pool,validation,160,320,3.332821083068848,0.5375,0.075,0.2,-0.125
A,16,property-a-transformer-tasks16-seed101,transformer,101,lds_length,global_run,seen,validation,160,320,0.5238477468490601,0.78125,0.5625,0.175,0.3875
A,16,property-a-transformer-tasks16-seed101,transformer,101,longest_increasing_run,global_run,opposite_pool,validation,160,320,1.4743433952331544,0.609375,0.21875,0.44375,-0.22499999999999998
A,16,property-a-transformer-tasks16-seed101,transformer,101,longest_decreasing_run,global_run,opposite_pool,validation,160,320,1.5707221984863282,0.596875,0.19375,0.4375,-0.24375
A,16,property-a-transformer-tasks16-seed101,transformer,101,global_descents,global_run,opposite_pool,validation,160,320,1.4352614879608154,0.584375,0.16875,0.8375,-0.66875
A,16,property-a-transformer-tasks16-seed101,transformer,101,components,global_run,seen,validation,160,320,0.09707732424139977,0.978125,0.95625,0.79375,0.1625000000000001
A,16,property-a-transformer-tasks16-seed101,transformer,101,max_displacement,global_run,seen,validation,160,320,0.31833691000938413,0.88125,0.7625,0.075,0.6875
A,16,property-a-transformer-tasks16-seed101,transformer,101,displacement_one_count,global_run,seen,validation,160,320,0.6143158674240112,0.728125,0.45625,0.3,0.15625
B,1,property-b-transformer-tasks01-seed101,transformer,101,descents,local,seen,validation,160,320,0.00018270723521709442,1.0,1.0,0.09375,0.90625
B,1,property-b-transformer-tasks01-seed101,transformer,101,recoils,local,opposite_pool,validation,160,320,4.782828760147095,0.703125,0.40625,0.10625,0.3
B,1,property-b-transformer-tasks01-seed101,transformer,101,peaks,local,same_pool_unseen,validation,160,320,7.940636539459229,0.5625,0.125,0.1125,0.012499999999999997
B,1,property-b-transformer-tasks01-seed101,transformer,101,valleys,local,same_pool_unseen,validation,160,320,8.351565837860107,0.534375,0.06875,0.1375,-0.06875
B,1,property-b-transformer-tasks01-seed101,transformer,101,double_ascents,local,same_pool_unseen,validation,160,320,8.69765853881836,0.51875,0.0375,0.2,-0.1625
B,1,property-b-transformer-tasks01-seed101,transformer,101,double_descents,local,opposite_pool,validation,160,320,8.687119674682616,0.515625,0.03125,0.23125,-0.2
B,1,property-b-transformer-tasks01-seed101,transformer,101,successions,local,opposite_pool,validation,160,320,9.00416831970215,0.503125,0.01875,0.4,-0.38125000000000003
B,1,property-b-transformer-tasks01-seed101,transformer,101,adjacencies,local,opposite_pool,validation,160,320,7.904948329925537,0.55,0.1,0.325,-0.225
B,1,property-b-transformer-tasks01-seed101,transformer,101,fixed_points,positional,same_pool_unseen,validation,160,320,8.7486328125,0.503125,0.025,0.44375,-0.41874999999999996
B,1,property-b-transformer-tasks01-seed101,transformer,101,anti_fixed_points,positional,same_pool_unseen,validation,160,320,8.360624217987061,0.53125,0.06875,0.4375,-0.36875
B,1,property-b-transformer-tasks01-seed101,transformer,101,exceedances,positional,opposite_pool,validation,160,320,6.278043746948242,0.615625,0.23125,0.09375,0.1375
